ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
43A-jun,jun,Juang,43A,Third Person Pronouns and Demonstratives,Unrelated,Matson-1964[39],
43A-qta,qta,Quechua (Tarma),43A,Third Person Pronouns and Demonstratives,Related for non-human reference,Adelaar-1977[257],
43A-rej,rej,Rejang,43A,Third Person Pronouns and Demonstratives,Unrelated,"McGinn-1982[29, 154]",
43A-toq,toq,Toqabaqita,43A,Third Person Pronouns and Demonstratives,Unrelated,"Simons-1986[23, 30]",
43A-mic,mic,Micmac,43A,Third Person Pronouns and Demonstratives,Unrelated,Hewson-and-Francis-1990[188],
43A-gdi,gdi,Godié,43A,Third Person Pronouns and Demonstratives,Related for non-human reference,"Marchese-1986a[220, 233]",
43A-mud,mud,Mundani,43A,Third Person Pronouns and Demonstratives,Unrelated,Parker-1986[132],
43A-msh,msh,Marshallese,43A,Third Person Pronouns and Demonstratives,Related to non-remote demonstratives,"Zewen-1977[49, 51]",
43A-ven,ven,Venda,43A,Third Person Pronouns and Demonstratives,Related by gender markers,"Poulos-1990[95, 105]",
43A-cld,cld,Chaldean (Modern),43A,Third Person Pronouns and Demonstratives,Related for all demonstratives,Sara-1974[63],
43A-nku,nku,Nubian (Kunuz),43A,Third Person Pronouns and Demonstratives,Unrelated,"Abdel-Hafiz-1988[88, 212]",
43A-tte,tte,Tutelo,43A,Third Person Pronouns and Demonstratives,Unrelated,"Oliverio-1996[148, 155]",
43A-ila,ila,Ila,43A,Third Person Pronouns and Demonstratives,Related by gender markers,"Smith-1907[86, 104]",
43A-khr,khr,Kharia,43A,Third Person Pronouns and Demonstratives,Related for all demonstratives,Biligiri-1965[37],
43A-shp,shp,Sahaptin (Northern),43A,Third Person Pronouns and Demonstratives,Unrelated,"Jacobs-1931[244, 258]",
43A-saw,saw,Sawu,43A,Third Person Pronouns and Demonstratives,Unrelated,Walker-1982[11],
43A-mxy,mxy,Mixtec (Yosondúa),43A,Third Person Pronouns and Demonstratives,Unrelated,"Farris-1992[134, 136]",
43A-nma,nma,Naga (Mao),43A,Third Person Pronouns and Demonstratives,Unrelated,"Giridhar-1994[139, 148]",
43A-ale,ale,Aleut,43A,Third Person Pronouns and Demonstratives,Related for all demonstratives,Bergsland-1997[57],
43A-agm,agm,Angami,43A,Third Person Pronouns and Demonstratives,Unrelated,Giridhar-1980[31-2],
43A-lil,lil,Lillooet,43A,Third Person Pronouns and Demonstratives,Unrelated,"van-Eijk-1997[162, 168]",
43A-mxo,mxo,Mixtec (Ocotepec),43A,Third Person Pronouns and Demonstratives,Unrelated,Alexander-1988[263],
43A-ath,ath,Athpare,43A,Third Person Pronouns and Demonstratives,Related to remote demonstratives,"Ebert-1997b[84, 88]",
43A-dmi,dmi,Dumi,43A,Third Person Pronouns and Demonstratives,Related for non-human reference,van-Driem-1993[80],
43A-amb,amb,Ambulas,43A,Third Person Pronouns and Demonstratives,Related for all demonstratives,"Wilson-1980[53, 55]",
43A-dig,dig,Digaro,43A,Third Person Pronouns and Demonstratives,Related for all demonstratives,Sastry-1984[80],
43A-pme,pme,Pomo (Eastern),43A,Third Person Pronouns and Demonstratives,Unrelated,"McLendon-1975[124, 161]",
43A-don,don,Dong,43A,Third Person Pronouns and Demonstratives,Unrelated,"Long-and-Zheng-1998[110, 116]",
43A-god,god,Godoberi,43A,Third Person Pronouns and Demonstratives,Related by gender markers,"Kibrik-1996[36, 42]",
43A-tvl,tvl,Tuvaluan,43A,Third Person Pronouns and Demonstratives,Related to remote demonstratives,"Besnier-2000[386, 412]",
43A-tot,tot,Totonac (Misantla),43A,Third Person Pronouns and Demonstratives,Unrelated,"MacKay-1991[466, 468]",
43A-wik,wik,Wikchamni,43A,Third Person Pronouns and Demonstratives,Unrelated,"Gamble-1978[100, 102]",
43A-lmp,lmp,Lampung,43A,Third Person Pronouns and Demonstratives,Related for non-human reference,"Walker-1976[16, 17]",
43A-djr,djr,Djaru,43A,Third Person Pronouns and Demonstratives,Unrelated,"Tsunoda-1995[61, 64]",
