ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
59A-kln,kln,Kolana,59A,Possessive Classification,No possessive classification,,
59A-knu,knu,Konua,59A,Possessive Classification,Two classes,Muller-1954,
59A-tht,tht,Tehit,59A,Possessive Classification,Two classes,Flassy-and-Stockhof-1979,
59A-knp,knp,Kanum (Ngkâlmpw),59A,Possessive Classification,No possessive classification,,
59A-kiu,kiu,Kui (in Indonesia),59A,Possessive Classification,Two classes,,
59A-tgp,tgp,Tanglapui,59A,Possessive Classification,Two classes,,
59A-yli,yli,Yali,59A,Possessive Classification,No possessive classification,Fahner-1979,
59A-brk,brk,Berik,59A,Possessive Classification,No possessive classification,Thimbwat-et-al-1979,
59A-nkk,nkk,Nakkara,59A,Possessive Classification,Three to five classes,Eather-1990,
59A-cjo,cjo,Chichimeca-Jonaz,59A,Possessive Classification,More than five classes,Lastra-de-Suarez-1984,
59A-mto,mto,Malto,59A,Possessive Classification,No possessive classification,Steever-1998c;Das-1973,
59A-boa,boa,Boazi,59A,Possessive Classification,Two classes,Drabbe-1954,
59A-cho,cho,Chontal (Highland),59A,Possessive Classification,No possessive classification,Turner-and-Turner-1971,
59A-cin,cin,Chumash (Ineseño),59A,Possessive Classification,No possessive classification,Applegate-1972,
59A-mdk,mdk,Mandinka,59A,Possessive Classification,No possessive classification,Creissels-1983,
59A-chy,chy,Chayahuita,59A,Possessive Classification,Two classes,Hart-1988,
59A-nah,nah,Nahali,59A,Possessive Classification,No possessive classification,Kuiper-1962,
59A-nyn,nyn,Nyigina,59A,Possessive Classification,Two classes,Stokes-1982,
59A-wrs,wrs,Waris,59A,Possessive Classification,No possessive classification,Brown-1988b,
59A-kat,kat,Kâte,59A,Possessive Classification,Two classes,Schneuker-1962;Pilhofer-1933,
59A-mrh,mrh,Marrithiyel,59A,Possessive Classification,Two classes,Green-1981;Green-1989,
59A-ori,ori,Orig,59A,Possessive Classification,No possessive classification,Schadeberg-and-Elias-1979,
59A-bzi,bzi,Bauzi,59A,Possessive Classification,No possessive classification,Kuleti-1980,
59A-iau,iau,Iau,59A,Possessive Classification,Two classes,Bateman-1986,
59A-nim,nim,Nimboran,59A,Possessive Classification,Two classes,Anceaux-1965,
59A-pwn,pwn,Pawnee,59A,Possessive Classification,Two classes,Parks-1976,
59A-buu,buu,Buru,59A,Possessive Classification,Two classes,Grimes-1991,
59A-kim,kim,Kimaghama,59A,Possessive Classification,Two classes,,
59A-mot,mot,Motuna,59A,Possessive Classification,Two classes,Onishi-1994,
59A-wrn,wrn,Warndarang,59A,Possessive Classification,Two classes,Heath-1980b,
59A-tlf,tlf,Telefol,59A,Possessive Classification,No possessive classification,Healey-1965c;Healey-1965a;Healey-1965b;Healey-1964,
59A-nai,nai,Nanai,59A,Possessive Classification,Two classes,Sem-1975;Avrorin-1959,
59A-ane,ane,Anêm,59A,Possessive Classification,More than five classes,Thurston-1982,
59A-gmz,gmz,Gumuz,59A,Possessive Classification,No possessive classification,Bender-1979,
59A-kri,kri,Kipea,59A,Possessive Classification,Three to five classes,Larsen-1984,
59A-chi,chi,Chimariko,59A,Possessive Classification,Two classes,Dixon-1910,
59A-fua,fua,Fula (Cameroonian),59A,Possessive Classification,Two classes,Arnott-1970,
59A-koi,koi,Koiari,59A,Possessive Classification,Two classes,Dutton-1996,
59A-dig,dig,Digaro,59A,Possessive Classification,No possessive classification,Sastry-1984,
59A-wry,wry,Waray (in Australia),59A,Possessive Classification,No possessive classification,Harvey-1986,
59A-tot,tot,Totonac (Misantla),59A,Possessive Classification,No possessive classification,MacKay-1999,
59A-wem,wem,Wembawemba,59A,Possessive Classification,Two classes,Hercus-1986b,
59A-yes,yes,Yessan-Mayo,59A,Possessive Classification,No possessive classification,Foreman-1974,
59A-baa,baa,Barai,59A,Possessive Classification,No possessive classification,Olson-1979,
59A-lda,lda,Luganda,59A,Possessive Classification,Two classes,Ashton-et-al-1954,
59A-sul,sul,Sulka,59A,Possessive Classification,Two classes,Muller-1916;Schneider-1962,
59A-bel,bel,Belhare,59A,Possessive Classification,No possessive classification,,
59A-ctm,ctm,Chitimacha,59A,Possessive Classification,No possessive classification,Swadesh-1946b,
59A-diz,diz,Dizi,59A,Possessive Classification,Two classes,Allan-1976b,
59A-kzy,kzy,Komi-Zyrian,59A,Possessive Classification,No possessive classification,Zhilina-and-Baraksanov-1971;Lytkin-1966b,
59A-syu,syu,Salt-Yui,59A,Possessive Classification,Three to five classes,Irwin-1974,
59A-wrl,wrl,Warlpiri,59A,Possessive Classification,No possessive classification,Simpson-1991,
59A-sal,sal,Salinan,59A,Possessive Classification,Two classes,Turner-1987,
59A-taw,taw,Tawala,59A,Possessive Classification,Two classes,Ezard-1997,
59A-hua,hua,Hua,59A,Possessive Classification,Three to five classes,Haiman-1980,
59A-mpa,mpa,Murrinh-Patha,59A,Possessive Classification,No possessive classification,Street-1987;Walsh-1976,
59A-was,was,Washo,59A,Possessive Classification,Two classes,Jacobsen-1964,
59A-sah,sah,Sahu,59A,Possessive Classification,No possessive classification,Visser-and-Voorhoeve-1987,
59A-wsk,wsk,Waskia,59A,Possessive Classification,Two classes,Ross-and-Paol-1978,
59A-alw,alw,Alawa,59A,Possessive Classification,Two classes,Sharpe-1972,
59A-grr,grr,Garrwa,59A,Possessive Classification,Two classes,Furby-and-Furby-1977;Furby-1972,
59A-nar,nar,Nara (in Ethiopia),59A,Possessive Classification,No possessive classification,Thompson-1976a,
59A-tib,tib,Tibetan (Standard Spoken),59A,Possessive Classification,No possessive classification,Denwood-1999,
