ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
111A-aji,aji,Ajië,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Lichtenberk-1978[106-109],
111A-rej,rej,Rejang,111A,Nonperiphrastic Causative Constructions,Neither,McGinn-1982[42],
111A-crq,crq,Carrier,111A,Nonperiphrastic Causative Constructions,Both,"Morice-1932[(Vol I) 461-463, (Vol II) 282-283]",
111A-tsw,tsw,Tswana,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Cole-and-Mokaila-1962[70-72],
111A-atc,atc,Atchin,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Capell-and-Layard-1980[84-85],
111A-uli,uli,Ulithian,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Sohn-and-Bender-1973[156],
111A-ynk,ynk,Yankuntjatjara,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Goddard-1983[224-230],
111A-mul,mul,Mulao,111A,Nonperiphrastic Causative Constructions,Neither,Wang-and-Zheng-1993[85-86],
111A-cui,cui,Cuiba,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,"Berg-and-Kerr-1973[35, 38]",
111A-coa,coa,Coahuilteco,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Troike-1996[657],
111A-bal,bal,Balinese,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Barber-1977[156],
111A-cld,cld,Chaldean (Modern),111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Sara-1974[75],
111A-neh,neh,Nehan,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Todd-1978[1200],
111A-kdz,kdz,Kadazan,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,"Hurlbut-1988[10, 49]",
111A-swt,swt,Swati,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Ziervogel-1952[75-76],
111A-ila,ila,Ila,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Smith-1907[123-125],
111A-pwn,pwn,Pawnee,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Parks-1976[275-278],
111A-shp,shp,Sahaptin (Northern),111A,Nonperiphrastic Causative Constructions,Morphological but no compound,"Jacobs-1931[147, 151]",
111A-saw,saw,Sawu,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Walker-1982[24],
111A-awn,awn,Awngi,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,"Hetzron-1969[16, 61-62]",
111A-orw,orw,Oromo (Waata),111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Heine-1981[49],
111A-sor,sor,Sora,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Starosta-1967[134],
111A-let,let,Leti,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,"van-Engelenhoven-1995[115, 251-252]",
111A-son,son,Sonsorol-Tobi,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Capell-1969[51-52],
111A-kls,kls,Kalispel,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Vogt-1940[59],
111A-kem,kem,Kemant,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Appleyard-1975[331],
111A-kin,kin,Kinyarwanda,111A,Nonperiphrastic Causative Constructions,Morphological but no compound,"Kimenyi-1980[160-163, 175]",
111A-mwb,mwb,Manobo (Western Bukidnon),111A,Nonperiphrastic Causative Constructions,Morphological but no compound,Elkins-1970[65-66],
