ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
66A-ins,ins,Inuktitut (Salluit),66A,The Past Tense,"Present, 2-3 remoteness distinctions",,
66A-ise,ise,Isekiri,66A,The Past Tense,No past tense,Dahl-1985[178],
66A-hwc,hwc,Hawaiian Creole,66A,The Past Tense,"Present, no remoteness distinctions",Velupillai-2003,
66A-kfc,kfc,Kriol (Fitzroy Crossing),66A,The Past Tense,"Present, no remoteness distinctions",Dahl-1985[166],
66A-tga,tga,Tangga,66A,The Past Tense,"Present, no remoteness distinctions","Bybee-et-al-1994[82, 332, quoting Bell 1977:xvi, xvii]",
66A-atu,atu,Arabic (Tunisian),66A,The Past Tense,"Present, no remoteness distinctions",Dahl-1985[155],
66A-atc,atc,Atchin,66A,The Past Tense,"Present, no remoteness distinctions","Bybee-et-al-1994[82, 331, quoting Capell and Layard 1980:75ff., and passim]",
66A-cyn,cyn,Cheyenne,66A,The Past Tense,"Present, 2-3 remoteness distinctions","Bybee-et-al-1994[82, 331, quoting Leman 1980:191]",
66A-tem,tem,Tem,66A,The Past Tense,No past tense,Bybee-et-al-1994,
66A-mtg,mtg,Montagnais,66A,The Past Tense,"Present, no remoteness distinctions",,
66A-toj,toj,Tojolabal,66A,The Past Tense,No past tense,Bybee-et-al-1994,
66A-blc,blc,Baluchi,66A,The Past Tense,"Present, 2-3 remoteness distinctions","Bybee-et-al-1994[82, 332, quoting Barker and Mengal 1969:282ff.]",
66A-cuu,cuu,Chuukese,66A,The Past Tense,No past tense,Bybee-et-al-1994,
66A-ren,ren,Rendille,66A,The Past Tense,No past tense,,
66A-kui,kui,Kui (in India),66A,The Past Tense,"Present, no remoteness distinctions","Bybee-et-al-1994[142, 338, quoting Subrahmanyam 1971:85]",
66A-ono,ono,Ono,66A,The Past Tense,"Present, 2-3 remoteness distinctions","Bybee-et-al-1994[99, 334, quoting Wacke 1930:165]",
66A-bui,bui,Buli (in Indonesia),66A,The Past Tense,No past tense,Bybee-et-al-1994,
66A-wor,wor,Worora,66A,The Past Tense,"Present, no remoteness distinctions","Bybee-et-al-1994[82, 331, quoting Love 1932:13]",
66A-kji,kji,Kurmanji,66A,The Past Tense,"Present, no remoteness distinctions",Dahl-1985[168],
66A-bon,bon,Bongu,66A,The Past Tense,"Present, 2-3 remoteness distinctions","Bybee-et-al-1994[99, 334, quoting Hanke 1909:52, 57, 66, 86f.]",
66A-afr,afr,Afrikaans,66A,The Past Tense,"Present, no remoteness distinctions",Dahl-1985[166],
66A-qco,qco,Quechua (Cochabamba),66A,The Past Tense,"Present, no remoteness distinctions",Dahl-1985[158],
