ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
27A-cwe,cwe,Columbia-Wenatchi,27A,Reduplication,Productive full and partial reduplication,Kinkade-1982,
27A-dhm,dhm,Dhimal,27A,Reduplication,Productive full and partial reduplication,Cooper-1999,
27A-gmt,gmt,Gumatj,27A,Reduplication,Full reduplication only,,
27A-hrr,hrr,Harari,27A,Reduplication,Productive full and partial reduplication,Rose-nd,
27A-mxl,mxl,Mixtec (Alacatlatzala),27A,Reduplication,Full reduplication only,,
27A-muh,muh,Muher,27A,Reduplication,Productive full and partial reduplication,Rose-2003,
27A-nhc,nhc,Nahuatl (Central),27A,Reduplication,Productive full and partial reduplication,Karttunen-2001,
27A-ntu,ntu,Nenets (Tundra),27A,Reduplication,No productive reduplication,,
27A-pgl,pgl,Pingilapese,27A,Reduplication,Productive full and partial reduplication,Kennedy-2002,
27A-sst,sst,Salish (Straits),27A,Reduplication,Productive full and partial reduplication,Mithun-1999,
27A-sry,sry,Siraya,27A,Reduplication,Productive full and partial reduplication,,
27A-thw,thw,Thao,27A,Reduplication,Productive full and partial reduplication,Chang-1998,
27A-twa,twa,Twana,27A,Reduplication,Productive full and partial reduplication,,
27A-wwy,wwy,Waray-Waray,27A,Reduplication,Productive full and partial reduplication,Rubino-2001c,
27A-zhn,zhn,Zhuang (Northern),27A,Reduplication,Full reduplication only,Edmondson-2001,
27A-bsm,bsm,Bislama,27A,Reduplication,Productive full and partial reduplication,Tryon-1987,
27A-cmk,cmk,Chemakum,27A,Reduplication,Productive full and partial reduplication,Andrade-1953,
27A-lrd,lrd,Lardil,27A,Reduplication,Productive full and partial reduplication,Klokeid-1976,
27A-tze,tze,Tzeltal,27A,Reduplication,Productive full and partial reduplication,Berlin-1963[214],
27A-blq,blq,Bole,27A,Reduplication,Productive full and partial reduplication,Gimba-2000,
27A-buw,buw,Bulu,27A,Reduplication,Productive full and partial reduplication,Alexandre-1966[66],
27A-mrq,mrq,Marquesan,27A,Reduplication,Productive full and partial reduplication,"Kruppa-1999[2, 191-201]",
27A-mja,mja,Mixtec (Jamiltepec),27A,Reduplication,No productive reduplication,Johnson-1988,
27A-cla,cla,Clallam,27A,Reduplication,Productive full and partial reduplication,Thompson-and-Thompson-1971,
27A-nkr,nkr,Nukuoro,27A,Reduplication,Productive full and partial reduplication,Carroll-1965,
27A-rnd,rnd,Rundi,27A,Reduplication,Productive full and partial reduplication,,
27A-til,til,Tillamook,27A,Reduplication,Productive full and partial reduplication,Reichard-1959[243],
