ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
62A-dbw,dbw,Dan (Blowo),62A,Action Nominal Constructions,Double-Possessive,,
62A-vat,vat,Vata,62A,Action Nominal Constructions,Possessive-Accusative,Koopman-1984[21],
62A-axv,axv,Akhvakh,62A,Action Nominal Constructions,Sentential,"Boguslavskaja-1989[115, 126]",
62A-chm,chm,Chamalal,62A,Action Nominal Constructions,Sentential,Boguslavskaja-1989[92],
62A-wyn,wyn,Wayana,62A,Action Nominal Constructions,Ergative-Possessive,"de-Goeje-1946[117, quoted in Gildea 1992:130]",
62A-xun,xun,!Xun (Ekoka),62A,Action Nominal Constructions,Restricted,,
62A-ysi,ysi,Yupik (Sirenik),62A,Action Nominal Constructions,Sentential,Vaxtin-1995[283-288],
62A-crj,crj,Carijona,62A,Action Nominal Constructions,Ergative-Possessive,"Robayo-1989[195, 17, mentioned in Gildea 1992:127]",
62A-iql,iql,Inuktitut (Quebec-Labrador),62A,Action Nominal Constructions,Restricted,,
62A-bez,bez,Bezhta,62A,Action Nominal Constructions,Sentential,Boguslavskaja-1989[120],
62A-agl,agl,Aghul,62A,Action Nominal Constructions,Mixed,Boguslavskaja-1989[123],
62A-gag,gag,Gagauz,62A,Action Nominal Constructions,No action nominals,Pokrovskaja-1978[126],
62A-qch,qch,Quiché,62A,Action Nominal Constructions,Restricted,,
62A-kji,kji,Kurmanji,62A,Action Nominal Constructions,Ergative-Possessive,,
62A-tsa,tsa,Tsakhur,62A,Action Nominal Constructions,Mixed,Ljutikova-and-Bonch-Osmolovskaja-1999[491],
62A-wai,wai,Wai Wai,62A,Action Nominal Constructions,Ergative-Possessive,Hawkins-1991[quoted in Gildea 1992:130],
62A-bet,bet,Bété,62A,Action Nominal Constructions,Restricted,Koopman-1984[22],
62A-hlp,hlp,Hualapai,62A,Action Nominal Constructions,No action nominals,Watahomigie-et-al-2001,
62A-kbl,kbl,Kabyle,62A,Action Nominal Constructions,Ergative-Possessive,,
62A-for,for,Fore,62A,Action Nominal Constructions,No action nominals,"Scott-1978[70, 74-75, 140-141]",
62A-tep,tep,Tepehua (Tlachichilco),62A,Action Nominal Constructions,Restricted,Watters-1996,
62A-god,god,Godoberi,62A,Action Nominal Constructions,Sentential,Kazenin-1994[51],
62A-tvl,tvl,Tuvaluan,62A,Action Nominal Constructions,Mixed,Besnier-2000[303-310],
62A-wik,wik,Wikchamni,62A,Action Nominal Constructions,Possessive-Accusative,"Gamble-1978[69, 125]",
62A-kuo,kuo,Kuot,62A,Action Nominal Constructions,Restricted,,
62A-lnd,lnd,Linda,62A,Action Nominal Constructions,Possessive-Accusative,Cloarec-Heiss-1986[188-193],
62A-wrl,wrl,Warlpiri,62A,Action Nominal Constructions,No action nominals,Simpson-1983,
62A-mlt,mlt,Maltese,62A,Action Nominal Constructions,Double-Possessive,,
62A-but,but,Buriat,62A,Action Nominal Constructions,Possessive-Accusative,Skribnik-1988[22],
62A-hua,hua,Hua,62A,Action Nominal Constructions,No action nominals,Haiman-1980,
62A-mme,mme,Mari (Meadow),62A,Action Nominal Constructions,Possessive-Accusative,,
62A-skp,skp,Selkup,62A,Action Nominal Constructions,Possessive-Accusative,Kuznecova-et-al-1980,
62A-apl,apl,Apalaí,62A,Action Nominal Constructions,Ergative-Possessive,Koehn-and-Koehn-1986[85],
62A-lel,lel,Lele,62A,Action Nominal Constructions,Mixed,Frajzyngier-2001[417-24],
62A-fni,fni,Fula (Nigerian),62A,Action Nominal Constructions,Restricted,,
62A-nmb,nmb,Nambikuára (Southern),62A,Action Nominal Constructions,Sentential,Lowe-1999[290],
62A-est,est,Estonian,62A,Action Nominal Constructions,Mixed,,
62A-tid,tid,Tidore,62A,Action Nominal Constructions,No action nominals,"van-Staden-2000[126-131, 262-266]",
62A-arc,arc,Archi,62A,Action Nominal Constructions,Sentential,"Kibrik-et-al-1977[v. 3, p. 185]",
62A-ava,ava,Avar,62A,Action Nominal Constructions,Sentential,Kazenin-1993[71],
62A-nep,nep,Nepali,62A,Action Nominal Constructions,Sentential,,
62A-tuv,tuv,Tuvan,62A,Action Nominal Constructions,Possessive-Accusative,"Ubrjatova-and-Litvin-1984[73, 175-6]",
62A-sam,sam,Samoan,62A,Action Nominal Constructions,Other,Chung-1973,
62A-wel,wel,Welsh,62A,Action Nominal Constructions,Ergative-Possessive,Comrie-and-Thompson-1985[386],
62A-die,die,Diegueño (Mesa Grande),62A,Action Nominal Constructions,No action nominals,Langdon-1970[passim],
62A-ice,ice,Icelandic,62A,Action Nominal Constructions,Other,,
62A-pan,pan,Panjabi,62A,Action Nominal Constructions,Possessive-Accusative,"Bhatia-1993[49-53, 178-179, 293]",
