ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
25A-kkr,kkr,Kirikiri,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,,
25A-knp,knp,Kanum (Ngkâlmpw),25A,Locus of Marking: Whole-language Typology,Inconsistent or other,,
25A-kiu,kiu,Kui (in Indonesia),25A,Locus of Marking: Whole-language Typology,Head-marking,,
25A-tgp,tgp,Tanglapui,25A,Locus of Marking: Whole-language Typology,Head-marking,,
25A-yli,yli,Yali,25A,Locus of Marking: Whole-language Typology,Head-marking,Fahner-1979,
25A-nkk,nkk,Nakkara,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Eather-1990,
25A-cjo,cjo,Chichimeca-Jonaz,25A,Locus of Marking: Whole-language Typology,Head-marking,Lastra-de-Suarez-1984,
25A-cho,cho,Chontal (Highland),25A,Locus of Marking: Whole-language Typology,Head-marking,Turner-and-Turner-1971;Waterhouse-1962,
25A-cin,cin,Chumash (Ineseño),25A,Locus of Marking: Whole-language Typology,Head-marking,Applegate-1972,
25A-chy,chy,Chayahuita,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Hart-1988,
25A-jel,jel,Jeli,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Trobs-1998,
25A-nah,nah,Nahali,25A,Locus of Marking: Whole-language Typology,Dependent-marking,Kuiper-1962,
25A-nyn,nyn,Nyigina,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Stokes-1982,
25A-xok,xok,Xokleng,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Henry-1935;Urban-1985,
25A-mrh,mrh,Marrithiyel,25A,Locus of Marking: Whole-language Typology,Head-marking,Green-1989;Green-1981,
25A-nat,nat,Natchez,25A,Locus of Marking: Whole-language Typology,Head-marking,Haas-1975,
25A-ori,ori,Orig,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Schadeberg-and-Elias-1979,
25A-tmc,tmc,Timucua,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Gatschet-1877;Granberry-1990,
25A-bzi,bzi,Bauzi,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Kuleti-1980,
25A-iau,iau,Iau,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Bateman-1986,
25A-lmh,lmh,Lamaholot,25A,Locus of Marking: Whole-language Typology,Zero-marking,,
25A-cku,cku,Chinook (Upper),25A,Locus of Marking: Whole-language Typology,Head-marking,Dyk-1933,
25A-gku,gku,Gününa Küne,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Casamiquela-1983,
25A-buu,buu,Buru,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Grimes-1991,
25A-kim,kim,Kimaghama,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,,
25A-mot,mot,Motuna,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Onishi-1994,
25A-wrn,wrn,Warndarang,25A,Locus of Marking: Whole-language Typology,Head-marking,Heath-1980b,
25A-ntj,ntj,Ngaanyatjarra,25A,Locus of Marking: Whole-language Typology,Dependent-marking,Douglas-1964,
25A-sdw,sdw,Sandawe,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Dempwolff-1916;van-de-Kimmenade-1954,
25A-tlf,tlf,Telefol,25A,Locus of Marking: Whole-language Typology,Head-marking,Healey-1965a;Healey-1965c;Healey-1964;Healey-1965b,
25A-atk,atk,Atakapa,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Swanton-1929,
25A-ane,ane,Anêm,25A,Locus of Marking: Whole-language Typology,Head-marking,Thurston-1982,
25A-gmz,gmz,Gumuz,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Bender-1979,
25A-kri,kri,Kipea,25A,Locus of Marking: Whole-language Typology,Inconsistent or other,Larsen-1984,
25A-amb,amb,Ambulas,25A,Locus of Marking: Whole-language Typology,Dependent-marking,Laycock-1965a;Wilson-1980,
