ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
89A-brl,brl,Baragaunle,89A,Order of Numeral and Noun,Noun-Numeral,Kretschmar-1995[203],
89A-dhm,dhm,Dhimal,89A,Order of Numeral and Noun,Numeral-Noun,Cooper-1999[ 31],
89A-giz,giz,Giziga,89A,Order of Numeral and Noun,Noun-Numeral,"Lukas-1970[ 40 CK=73-40 CK=74, 76]",
89A-krz,krz,Kryz,89A,Order of Numeral and Noun,Numeral-Noun,Authier-2004[ 224],
89A-ora,ora,Emai,89A,Order of Numeral and Noun,Noun-Numeral,Schaefer-and-Egbokhare-2007[ 10],
89A-rag,rag,Raga,89A,Order of Numeral and Noun,Noun-Numeral,Crowley-2002c[ 630],
89A-xas,xas,Xasonga,89A,Order of Numeral and Noun,Noun-Numeral,"Koite-Herschel-1981-1982[ 106, 108, 113]",
89A-zhn,zhn,Zhuang (Northern),89A,Order of Numeral and Noun,Numeral-Noun,Yongxian-Luo-2008[ 331],
89A-cnm,cnm,Canamarí,89A,Order of Numeral and Noun,No dominant order,,
89A-ina,ina,Inanwatan,89A,Order of Numeral and Noun,Noun-Numeral,de-Vries-1996[ 47],
89A-kyo,kyo,Kanyok,89A,Order of Numeral and Noun,Noun-Numeral,"Mukash-Kalel-1982[ 221-222,  243]",
89A-les,les,Lese,89A,Order of Numeral and Noun,Noun-Numeral,Vorbichler-1965[ 157],
89A-lgt,lgt,Logoti,89A,Order of Numeral and Noun,Noun-Numeral,Tucker-1967[ 288],
89A-mij,mij,Miju,89A,Order of Numeral and Noun,Noun-Numeral,"Das-Gupta-1977[ passim, 8]",
89A-ppc,ppc,Piapoco,89A,Order of Numeral and Noun,Numeral-Noun,Reinoso-Galindo-2002[332-333],
89A-tpt,tpt,Tapieté,89A,Order of Numeral and Noun,Numeral-Noun,Gonzalez-2005[ 120],
89A-xar,xar,Xârâcùù,89A,Order of Numeral and Noun,Numeral-Noun,,
89A-zzo,zzo,Zapotec (Zoogocho),89A,Order of Numeral and Noun,Numeral-Noun,"Sonnenschein-2005[ 96, 111]",
89A-anu,anu,Anufo,89A,Order of Numeral and Noun,Noun-Numeral,Smye-2004[ 29],
89A-eip,eip,Eipo,89A,Order of Numeral and Noun,Noun-Numeral,Heeschen-1998[ 214],
89A-mrq,mrq,Marquesan,89A,Order of Numeral and Noun,Numeral-Noun,Lynch-2002a[ 870],
89A-ndi,ndi,Ngbandi,89A,Order of Numeral and Noun,Noun-Numeral,Toronzoni-1989[ 344-346],
89A-otr,otr,Otoro,89A,Order of Numeral and Noun,Noun-Numeral,Stevenson-1957[ 34],
89A-suk,suk,Suki,89A,Order of Numeral and Noun,No dominant order,Hatfield-2008[ 4],
89A-tmm,tmm,Tamabo,89A,Order of Numeral and Noun,Noun-Numeral,Jauncey-2002[ 614],
89A-awi,awi,Aekyom,89A,Order of Numeral and Noun,Noun-Numeral,Horowitz-2008[ 2],
89A-cup,cup,Cupeño,89A,Order of Numeral and Noun,Numeral-Noun,"Hill-2005[ 211-212, 346-347]",
89A-hoa,hoa,Hoava,89A,Order of Numeral and Noun,Numeral-Noun,"Davis-2003[ 34, 66]",
89A-kmi,kmi,Kami,89A,Order of Numeral and Noun,Noun-Numeral,Velten-1899b[13],
89A-mey,mey,Menya,89A,Order of Numeral and Noun,Noun-Numeral,,
89A-pdp,pdp,Folopa,89A,Order of Numeral and Noun,No dominant order,,
89A-ano,ano,Anong,89A,Order of Numeral and Noun,Noun-Numeral,Sun-1988[60],
89A-dun,dun,Duna,89A,Order of Numeral and Noun,Noun-Numeral,,
89A-ifm,ifm,Ifumu,89A,Order of Numeral and Noun,Noun-Numeral,Makouta-Mboukou-1977[ 283-284],
89A-tet,tet,Tetela,89A,Order of Numeral and Noun,Noun-Numeral,Wetshemongo-1996[ 289-290],
89A-tpr,tpr,Tupuri,89A,Order of Numeral and Noun,Noun-Numeral,Ruelland-1992[ 328],
89A-bik,bik,Biak,89A,Order of Numeral and Noun,Noun-Numeral,van-den-Heuvel-2006[ 201],
89A-hwr,hwr,Hawrami,89A,Order of Numeral and Noun,Numeral-Noun,MacKenzie-1966[21],
89A-hdi,hdi,Hdi,89A,Order of Numeral and Noun,Noun-Numeral,Frajzyngier-and-Shay-2002[ 76],
89A-mmw,mmw,Mambwe,89A,Order of Numeral and Noun,Noun-Numeral,London-Missionary-Society-1962[9],
89A-nyh,nyh,Nyiha,89A,Order of Numeral and Noun,Noun-Numeral,Busse-1960[56],
89A-thd,thd,Thadou,89A,Order of Numeral and Noun,Noun-Numeral,Krishan-1980[passim 77],
89A-tgo,tgo,Tsogo,89A,Order of Numeral and Noun,Noun-Numeral,Raponda-Walker-1950[26],
89A-zen,zen,Zenaga,89A,Order of Numeral and Noun,Numeral-Noun,Nicolas-1953[61],
89A-amk,amk,Amarakaeri,89A,Order of Numeral and Noun,Numeral-Noun,Helberg-Chavez-1984[ 431],
89A-ami,ami,Amis,89A,Order of Numeral and Noun,Numeral-Noun,Wu-2006[ 92],
89A-awy,awy,Awyi,89A,Order of Numeral and Noun,Noun-Numeral,Voorhoeve-1971[65],
89A-bnr,bnr,Bilinarra,89A,Order of Numeral and Noun,No dominant order,Nordlinger-1990[49],
89A-bok,bok,Boko,89A,Order of Numeral and Noun,Noun-Numeral,,
89A-jad,jad,Jad,89A,Order of Numeral and Noun,Noun-Numeral,Sharma-1989c[43],
89A-mrc,mrc,Marchha,89A,Order of Numeral and Noun,Numeral-Noun,Sharma-1989c[127],
89A-mpo,mpo,Mpongwe,89A,Order of Numeral and Noun,Noun-Numeral,"Gautier-1912[33, 41]",
89A-nde,nde,Nande,89A,Order of Numeral and Noun,Noun-Numeral,Baudet-1947[16],
89A-sec,sec,Secoya,89A,Order of Numeral and Noun,Numeral-Noun,Johnson-and-Levinsohn-1990[50],
89A-sko,sko,Skou,89A,Order of Numeral and Noun,Noun-Numeral,Voorhoeve-1971[ D],
89A-tba,tba,Tabare,89A,Order of Numeral and Noun,Noun-Numeral,McVinney-and-Luzbetak-1954[ 41],
89A-tum,tum,Tumleo,89A,Order of Numeral and Noun,Noun-Numeral,Schultze-1911[passim],
89A-uli,uli,Ulithian,89A,Order of Numeral and Noun,Numeral-Noun,Lynch-2002b[ 797],
89A-aba,aba,Abau,89A,Order of Numeral and Noun,Noun-Numeral,Bailey-1975[passim],
89A-chd,chd,Chaudangsi,89A,Order of Numeral and Noun,Numeral-Noun,Sharma-1989a[149],
89A-cuc,cuc,Cuica,89A,Order of Numeral and Noun,Numeral-Noun,Adelaar-2004[128],
89A-dma,dma,Duma,89A,Order of Numeral and Noun,Noun-Numeral,Adam-1954[121],
89A-ktu,ktu,Katu,89A,Order of Numeral and Noun,Numeral-Noun,"Costello-1969[22, 31, 34]",
89A-nto,nto,Ntomba,89A,Order of Numeral and Noun,Noun-Numeral,Gilliard-1928[13],
89A-nus,nus,Nusu,89A,Order of Numeral and Noun,Noun-Numeral,Sun-and-Liu-1986[passim],
89A-pmn,pmn,Pomo (Northern),89A,Order of Numeral and Noun,Numeral-Noun,OConnor-1992[10],
89A-bch,bch,Berber (Chaouia),89A,Order of Numeral and Noun,Numeral-Noun,Penchoen-1973a[29],
89A-des,des,Desano,89A,Order of Numeral and Noun,No dominant order,Miller-1999[ 4],
89A-joh,joh,Johari,89A,Order of Numeral and Noun,Numeral-Noun,Sharma-1989a[230],
89A-knb,knb,Kanum (Bädi),89A,Order of Numeral and Noun,Numeral-Noun,Boelaars-1950[38],
89A-kti,kti,"Kati (in West Papua, Indonesia)",89A,Order of Numeral and Noun,Noun-Numeral,Boelaars-1950[ 123],
89A-mkd,mkd,Makonde,89A,Order of Numeral and Noun,Noun-Numeral,Harries-1940[115],
89A-mrr,mrr,Maringarr,89A,Order of Numeral and Noun,Noun-Numeral,Tryon-1974[124],
89A-mom,mom,Mombum,89A,Order of Numeral and Noun,Noun-Numeral,Boelaars-1950[30],
89A-mni,mni,Moni,89A,Order of Numeral and Noun,Noun-Numeral,Boelaars-1950[123],
89A-mud,mud,Mundani,89A,Order of Numeral and Noun,Noun-Numeral,Parker-1989[160],
89A-saa,saa,Sa'a,89A,Order of Numeral and Noun,Numeral-Noun,Ivens-1918[passim],
89A-yei,yei,Yei,89A,Order of Numeral and Noun,Numeral-Noun,Boelaars-1950[49],
89A-ylm,ylm,Yelmek,89A,Order of Numeral and Noun,Noun-Numeral,Boelaars-1950[26],
89A-als,als,Alsea,89A,Order of Numeral and Noun,Numeral-Noun,"Buckley-1989[20, passim 24]",
89A-ayo,ayo,Ayomán,89A,Order of Numeral and Noun,Numeral-Noun,Adelaar-2004[129],
89A-cln,cln,Cholón,89A,Order of Numeral and Noun,Numeral-Noun,Alexander-Bakkerus-2005[ 178],
89A-edo,edo,Edolo,89A,Order of Numeral and Noun,Noun-Numeral,Gossner-1994[91],
89A-hem,hem,Hemba,89A,Order of Numeral and Noun,Noun-Numeral,Vandermeiren-1912[49],
89A-hol,hol,Holoholo,89A,Order of Numeral and Noun,Noun-Numeral,Coupez-1955[120],
89A-kie,kie,Kire,89A,Order of Numeral and Noun,Noun-Numeral,"Stanhope-1972[57, 61, 68]",
89A-mda,mda,Mada (in Cameroon),89A,Order of Numeral and Noun,Noun-Numeral,Barreteau-and-Brunet-2000[27],
89A-mgi,mgi,Magi,89A,Order of Numeral and Noun,Noun-Numeral,Thomson-1975a[644],
89A-mkl,mkl,Maklew,89A,Order of Numeral and Noun,Noun-Numeral,Boelaars-1950[20],
89A-mto,mto,Malto,89A,Order of Numeral and Noun,Numeral-Noun,Steever-1998c[371],
89A-mbl,mbl,Mbole,89A,Order of Numeral and Noun,Noun-Numeral,De-Rop-1971[74-75],
89A-oks,oks,Oksapmin,89A,Order of Numeral and Noun,No dominant order,Lawrence-1972[passim],
89A-rga,rga,Ronga,89A,Order of Numeral and Noun,No dominant order,Junod-1896[118],
89A-spi,spi,Spitian,89A,Order of Numeral and Noun,Noun-Numeral,Sharma-1992[ 51],
89A-tho,tho,Thompson,89A,Order of Numeral and Noun,Numeral-Noun,Thompson-and-Thompson-1992[ 161-162],
89A-wag,wag,Wagiman,89A,Order of Numeral and Noun,Noun-Numeral,Tryon-1971[2],
89A-yqy,yqy,Yaqay,89A,Order of Numeral and Noun,Noun-Numeral,Boelaars-1950[62],
