ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
22A-ash,ash,Adyghe (Shapsugh),22A,Inflectional Synthesis of the Verb,8-9 categories per word,Smeets-1984,
22A-nah,nah,Nahali,22A,Inflectional Synthesis of the Verb,0-1 category per word,Kuiper-1962,
22A-cku,cku,Chinook (Upper),22A,Inflectional Synthesis of the Verb,10-11 categories per word,Dyk-1933,
22A-atk,atk,Atakapa,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Swanton-1929,
22A-dig,dig,Digaro,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Sastry-1984,
22A-nsg,nsg,Nisgha,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Tarpent-1987,
22A-bel,bel,Belhare,22A,Inflectional Synthesis of the Verb,6-7 categories per word,Bickel-2003,
22A-ksg,ksg,Karen (Sgaw),22A,Inflectional Synthesis of the Verb,2-3 categories per word,Jones-1961,
22A-lai,lai,Lai,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Peterson-2003,
22A-tib,tib,Tibetan (Standard Spoken),22A,Inflectional Synthesis of the Verb,4-5 categories per word,Denwood-1999,
22A-nmb,nmb,Nambikuára (Southern),22A,Inflectional Synthesis of the Verb,8-9 categories per word,Lowe-1999;Kroeker-2001,
22A-brr,brr,Bororo,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Crowell-1979;Rodrigues-1999b,
22A-nca,nca,Nicobarese (Car),22A,Inflectional Synthesis of the Verb,6-7 categories per word,Braine-1970,
22A-hve,hve,Huave (San Mateo del Mar),22A,Inflectional Synthesis of the Verb,4-5 categories per word,Matthews-1972;Stairs-Kreger-and-Scharfe-de-Stairs-1981;Stairs-and-Hollenbach-1969;Suarez-1975,
22A-hat,hat,Hatam,22A,Inflectional Synthesis of the Verb,2-3 categories per word,Reesink-1999,
22A-kis,kis,Kisi,22A,Inflectional Synthesis of the Verb,2-3 categories per word,Childs-1995,
22A-maa,maa,Maasai,22A,Inflectional Synthesis of the Verb,6-7 categories per word,Konig-1993;Tucker-and-Bryan-1966;Tucker-and-Mpaayei-1955,
22A-pip,pip,Pipil,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Campbell-1985,
22A-amp,amp,Arrernte (Mparntwe),22A,Inflectional Synthesis of the Verb,4-5 categories per word,Wilkins-1989,
22A-eka,eka,Ekari,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Doble-1962;Steltenpool-1969,
22A-nan,nan,Nandi,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Creider-and-Creider-1989,
22A-kch,kch,Koyra Chiini,22A,Inflectional Synthesis of the Verb,2-3 categories per word,Heath-1999b,
22A-pso,pso,Pomo (Southeastern),22A,Inflectional Synthesis of the Verb,4-5 categories per word,Moshinsky-1974,
22A-cyv,cyv,Cayuvava,22A,Inflectional Synthesis of the Verb,6-7 categories per word,Key-1967,
22A-arm,arm,Armenian (Eastern),22A,Inflectional Synthesis of the Verb,2-3 categories per word,Minassian-1980;Tumanjan-1966,
22A-aym,aym,Aymara (Central),22A,Inflectional Synthesis of the Verb,8-9 categories per word,Hardman-de-Bautista-et-al-1988,
22A-hai,hai,Haida,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Levine-1977,
22A-pai,pai,Paiwan,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Ferrell-1982,
22A-bej,bej,Beja,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Hudson-1974,
22A-gar,gar,Garo,22A,Inflectional Synthesis of the Verb,2-3 categories per word,Burling-1961,
22A-mss,mss,Miwok (Southern Sierra),22A,Inflectional Synthesis of the Verb,4-5 categories per word,Broadbent-1964,
22A-yur,yur,Yurok,22A,Inflectional Synthesis of the Verb,6-7 categories per word,Robins-1958,
22A-dag,dag,Daga,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Murane-1974,
22A-otm,otm,Otomí (Mezquital),22A,Inflectional Synthesis of the Verb,8-9 categories per word,Hess-1968;Wallis-1964,
22A-brh,brh,Brahui,22A,Inflectional Synthesis of the Verb,2-3 categories per word,Andronov-1980;Bray-1909;Steever-1998a,
22A-zqc,zqc,Zoque (Copainalá),22A,Inflectional Synthesis of the Verb,6-7 categories per word,Harrison-et-al-1981,
22A-squ,squ,Squamish,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Kuipers-1967,
22A-tru,tru,Trumai,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Guirardello-1999a;Monod-Becquelin-1975,
22A-dni,dni,Dani (Lower Grand Valley),22A,Inflectional Synthesis of the Verb,6-7 categories per word,Bromley-1981;Fahner-1979,
22A-nen,nen,Nenets,22A,Inflectional Synthesis of the Verb,2-3 categories per word,Castren-1854;Tereshchenko-1973,
22A-cre,cre,Cree (Plains),22A,Inflectional Synthesis of the Verb,6-7 categories per word,Dahlstrom-1991;Wolfart-and-Carroll-1981;Wolfart-1973;Russell-1999,
22A-mun,mun,Mundari,22A,Inflectional Synthesis of the Verb,6-7 categories per word,Osada-1992;Sinha-1975,
22A-krk,krk,Karok,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Bright-1957,
22A-brs,brs,Barasano,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Smith-1973;Jones-and-Jones-1991,
22A-aco,aco,Acoma,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Miller-1965;Maring-1967,
22A-arp,arp,Arapesh (Mountain),22A,Inflectional Synthesis of the Verb,4-5 categories per word,Conrad-and-Wogiga-1991,
22A-ond,ond,Oneida,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Lounsbury-1953;Abbott-2000,
22A-asm,asm,Asmat,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Drabbe-1959c;Drabbe-1959a;Drabbe-1963;Voorhoeve-1965,
22A-grb,grb,Grebo,22A,Inflectional Synthesis of the Verb,6-7 categories per word,Innes-1966,
22A-hmo,hmo,Hmong Njua,22A,Inflectional Synthesis of the Verb,2-3 categories per word,Lyman-1979,
22A-khs,khs,Khasi,22A,Inflectional Synthesis of the Verb,4-5 categories per word,Nagaraja-1985;Rabel-1961,
22A-kio,kio,Kiowa,22A,Inflectional Synthesis of the Verb,8-9 categories per word,Watkins-and-McKenzie-1984,
22A-wic,wic,Wichita,22A,Inflectional Synthesis of the Verb,12-13 categories per word,Rood-1976,
