ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
140A-ksl,ksl,Kenyan Sign Language,140A,Question Particles in Sign Languages,One,Akach-1991[500ff.],
140A-lgp,lgp,Língua Gestual Portuguesa,140A,Question Particles in Sign Languages,None,Amaral-et-al-1994[passim],
140A-nte,nte,Norsk Tegnspråk,140A,Question Particles in Sign Languages,None,Vogt-Svendsen-1990[passim],
140A-psl,psl,Plains-Indians Sign Language,140A,Question Particles in Sign Languages,One,Taylor-1996[280f],
140A-usl,usl,Urubú Sign Language,140A,Question Particles in Sign Languages,One,Kakumasu-1966[279],
140A-ada,ada,Adamorobe Sign Language,140A,Question Particles in Sign Languages,None,,
140A-asl,asl,American Sign Language,140A,Question Particles in Sign Languages,One,Fischer-2003,
140A-aus,aus,Auslan,140A,Question Particles in Sign Languages,None,,
140A-bsl,bsl,British Sign Language,140A,Question Particles in Sign Languages,None,Sutton-Spence-and-Woll-1999[passim],
140A-csl,csl,Chinese Sign Language,140A,Question Particles in Sign Languages,More than one,,
140A-fsl,fsl,Finnish Sign Language,140A,Question Particles in Sign Languages,One,Savolainen-2003,
140A-gsl,gsl,Greek Sign Language,140A,Question Particles in Sign Languages,None,,
140A-hks,hks,Hong Kong Sign Language,140A,Question Particles in Sign Languages,More than one,Tang-2003,
140A-ics,ics,Icelandic Sign Language,140A,Question Particles in Sign Languages,None,,
140A-ipi,ipi,Indo-Pakistani Sign Language (Indian dialects),140A,Question Particles in Sign Languages,None,,
140A-irs,irs,Irish Sign Language,140A,Question Particles in Sign Languages,None,,
140A-iss,iss,Israeli Sign Language,140A,Question Particles in Sign Languages,None,Meir-2003,
140A-kkl,kkl,Kata Kolok,140A,Question Particles in Sign Languages,None,,
140A-lsf,lsf,Langue des Signes Française,140A,Question Particles in Sign Languages,None,Moody-et-al-1983[passim],
140A-lsq,lsq,Langue des Signes Québecoise,140A,Question Particles in Sign Languages,None,Dubuisson-et-al-1999[passim],
140A-lsa,lsa,Lengua de Señas Argentina,140A,Question Particles in Sign Languages,None,Veinberg-nd[passim],
140A-lse,lse,Lengua de Señas Española,140A,Question Particles in Sign Languages,One,,
140A-lsb,lsb,Língua de Sinais Brasileira,140A,Question Particles in Sign Languages,None,,
140A-lii,lii,Lingua Italiana dei Segni,140A,Question Particles in Sign Languages,None,Celo-1996[142ff],
140A-lgh,lgh,Lughat al-Isharat al-Lubnaniya,140A,Question Particles in Sign Languages,None,,
140A-ned,ned,Nederlandse Gebarentaal,140A,Question Particles in Sign Languages,None,Coerts-1992[passim],
140A-nzs,nzs,New Zealand Sign Language,140A,Question Particles in Sign Languages,None,,
140A-nih,nih,Nihon Shuwa (Japanese Sign Language),140A,Question Particles in Sign Languages,One,Morgan-2003,
140A-rsl,rsl,Russian Sign Language,140A,Question Particles in Sign Languages,None,,
140A-ssl,ssl,South Korean Sign Language,140A,Question Particles in Sign Languages,More than one,,
140A-svt,svt,Svenska Teckenspråket,140A,Question Particles in Sign Languages,None,Bergman-1988[passim],
140A-tzi,tzi,Taiwanese Sign Language (Ziran Shouyu),140A,Question Particles in Sign Languages,More than one,,
140A-tsl,tsl,Tanzania Sign Language,140A,Question Particles in Sign Languages,One,,
140A-ths,ths,Thai Sign Language,140A,Question Particles in Sign Languages,None,Suwanarat-and-Reilly-1986[passim],
140A-tui,tui,Türk Isaret Dili,140A,Question Particles in Sign Languages,One,,
140A-ugs,ugs,Ugandan Sign Language,140A,Question Particles in Sign Languages,None,,
140A-vla,vla,Vlaamse Gebarentaal,140A,Question Particles in Sign Languages,None,,
140A-dge,dge,Deutsche Gebärdensprache,140A,Question Particles in Sign Languages,None,,
