ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
19A-kgi,kgi,Konyagi,19A,Presence of Uncommon Consonants,None,Santos-1977,
19A-cve,cve,Chuave,19A,Presence of Uncommon Consonants,None,Thurman-1970,
19A-nbk,nbk,Natügu,19A,Presence of Uncommon Consonants,None,Wurm-1972b,
19A-ach,ach,Aché,19A,Presence of Uncommon Consonants,None,Susnik-1974,
19A-aiz,aiz,Aizi,19A,Presence of Uncommon Consonants,Labial-velars,Herault-1971,
19A-brb,brb,Bariba,19A,Presence of Uncommon Consonants,Labial-velars,Welmers-1952a,
19A-koh,koh,Kohumono,19A,Presence of Uncommon Consonants,Labial-velars,Cook-1969b,
19A-mrn,mrn,Maranao,19A,Presence of Uncommon Consonants,None,McKaughan-1958;McKaughan-and-Macaraya-1967,
19A-mxm,mxm,Mixtec (Molinos),19A,Presence of Uncommon Consonants,'Th' sounds,Hunter-and-Pike-1969,
19A-sab,sab,Sa'ban,19A,Presence of Uncommon Consonants,None,Clayre-1973,
19A-tks,tks,Teke (Southern),19A,Presence of Uncommon Consonants,None,Paulian-1975,
19A-wdo,wdo,Western Desert (Ooldea),19A,Presence of Uncommon Consonants,None,Douglas-1955;Douglas-1964,
19A-wuc,wuc,Wu (Changzhou),19A,Presence of Uncommon Consonants,None,Chao-1970,
19A-ald,ald,Alladian,19A,Presence of Uncommon Consonants,Labial-velars,Dumestre-and-Duponchel-1971;Duponchel-1971,
19A-bki,bki,Bakairí,19A,Presence of Uncommon Consonants,None,Wheatley-1969;Wheatley-1973,
19A-brd,brd,Bardi,19A,Presence of Uncommon Consonants,None,Metcalfe-1971,
19A-bee,bee,Beembe,19A,Presence of Uncommon Consonants,None,Jacquot-1962;Jacquot-1981,
19A-bbf,bbf,Bobo Madaré (Northern),19A,Presence of Uncommon Consonants,Labial-velars,Morse-1976;Bris-and-Prost-1981,
19A-brw,brw,Bru (Western),19A,Presence of Uncommon Consonants,None,Thongkum-1979,
19A-cad,cad,Caddo,19A,Presence of Uncommon Consonants,None,Chafe-1976;Chafe-1979,
19A-dad,dad,Dadibi,19A,Presence of Uncommon Consonants,None,MacDonald-1973,
19A-ddf,ddf,Daju (Dar Fur),19A,Presence of Uncommon Consonants,None,Thelwall-1981;Tucker-and-Bryan-1966,
19A-dnw,dnw,Dangaléat (Western),19A,Presence of Uncommon Consonants,None,Fedry-1977,
19A-dar,dar,Darai,19A,Presence of Uncommon Consonants,None,Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
19A-det,det,Deti,19A,Presence of Uncommon Consonants,Clicks,Vossen-1997,
19A-dts,dts,Toro So,19A,Presence of Uncommon Consonants,'Th' sounds,Bendor-Samuel-et-al-1989;Plungian-1995,
19A-fuz,fuz,Fuzhou,19A,Presence of Uncommon Consonants,None,Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
19A-gla,gla,Gelao,19A,Presence of Uncommon Consonants,None,He-1981;He-1983,
19A-had,had,Hadza,19A,Presence of Uncommon Consonants,Clicks,Sands-et-al-1996;Tucker-et-al-1977,
19A-hba,hba,Hebrew (Modern Ashkenazic),19A,Presence of Uncommon Consonants,None,Bolozky-1978;Bolozky-1997,
19A-ird,ird,Irish (Donegal),19A,Presence of Uncommon Consonants,None,Ni-Chasaide-1999;O-Dochartaigh-1992,
19A-iso,iso,Isoko,19A,Presence of Uncommon Consonants,Labial-velars,Donwa-1982,
19A-ivs,ivs,Ivatan (Southern),19A,Presence of Uncommon Consonants,None,Cottle-and-Cottle-1958;Heye-and-Hidalgo-1967;Hidalgo-and-Hidalgo-1971,
19A-jpr,jpr,Japreria,19A,Presence of Uncommon Consonants,None,Durbin-and-Seijas-1972,
19A-jom,jom,Jomang,19A,Presence of Uncommon Consonants,None,Schadeberg-1981a,
19A-kzh,kzh,Kam (Zhanglu),19A,Presence of Uncommon Consonants,None,Zheng-and-Quan-1988,
19A-ked,ked,Kedang,19A,Presence of Uncommon Consonants,None,Korner-1985;Samely-1991,
19A-kss,kss,Kisi (Southern),19A,Presence of Uncommon Consonants,Labial-velars,Childs-1995,
19A-kpa,kpa,Kpan,19A,Presence of Uncommon Consonants,Labial-velars,Shimizu-1971,
