ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
71A-nnn,nnn,Nuni (Northern),71A,The Prohibitive,Normal imperative + special negative,"Prost-1999[64, 67]",
71A-yrm,yrm,Yurimangí,71A,The Prohibitive,Normal imperative + normal negative,Rivet-1942[36],
71A-abb,abb,Arabic (Abbéché Chad),71A,The Prohibitive,Special imperative + normal negative,Abu-Absi-1995[33],
71A-brz,brz,Birri,71A,The Prohibitive,Normal imperative + normal negative,Santandrea-1966[208],
71A-cte,cte,Chinantec (Tepetotutla),71A,The Prohibitive,Special imperative + normal negative,"Westley-1991[17, 90]",
71A-kyg,kyg,Kenyang,71A,The Prohibitive,Special imperative + special negative,"Ittmann-1935[185, 198]",
71A-lob,lob,Lobi,71A,The Prohibitive,Special imperative + special negative,Kambou-2000[78-79];Becuwe-1982[306-307],
71A-npn,npn,Naga Pidgin,71A,The Prohibitive,Normal imperative + normal negative,Sreedhar-1985[150-152],
71A-ntn,ntn,Nateni,71A,The Prohibitive,Normal imperative + special negative,"Neukom-1995[79-82, ]",
71A-ndg,ndg,Ndogo,71A,The Prohibitive,Normal imperative + normal negative,"Santandrea-1961[101, 117]",
71A-anu,anu,Anufo,71A,The Prohibitive,Normal imperative + special negative,Stanford-and-Stanford-1970[32],
71A-anl,anl,Arabic (North Levantine Spoken),71A,The Prohibitive,Special imperative + normal negative,Mitchell-and-Al-Hassan-1994[33],
71A-ark,ark,Araki,71A,The Prohibitive,Normal imperative + special negative,Francois-2002,
71A-buk,buk,Bukusu,71A,The Prohibitive,Special imperative + special negative,"Austen-1974[181, 183]",
71A-glc,glc,Galician,71A,The Prohibitive,Special imperative + normal negative,Perez-Bouza-1996[passim],
71A-goj,goj,Gojri,71A,The Prohibitive,Normal imperative + special negative,Sharma-1982b[207-208],
71A-kow,kow,Ko (Winye),71A,The Prohibitive,Special imperative + special negative,,
71A-nub,nub,Nubi,71A,The Prohibitive,Normal imperative + special negative,Heine-1982[43],
71A-nng,nng,Nyanga,71A,The Prohibitive,Special imperative + normal negative,Kadima-1965[109],
71A-qta,qta,Quechua (Tarma),71A,The Prohibitive,Special imperative + special negative,"Adelaar-1977[77-78, 293, 296]",
71A-wll,wll,Wallisian,71A,The Prohibitive,Normal imperative + special negative,Nguyen-1998[320],
71A-ykm,ykm,Yakoma,71A,The Prohibitive,Normal imperative + special negative,Boyeldieu-1995[131-132],
71A-ago,ago,Angolar,71A,The Prohibitive,Normal imperative + normal negative,Maurer-1995[140];Lorenzino-1998[181],
71A-ars,ars,Arabic (San'ani),71A,The Prohibitive,Special imperative + special negative,Watson-1993[76],
71A-coi,coi,Chortí,71A,The Prohibitive,Special imperative + special negative,Lubeck-and-Cowie-1989[passim],
71A-dbd,dbd,Dabida,71A,The Prohibitive,Special imperative + special negative,Rjabova-2000[passim],
71A-htt,htt,Huitoto,71A,The Prohibitive,Normal imperative + special negative,Minor-et-al-1982[70],
71A-krt,krt,Karata,71A,The Prohibitive,Special imperative + special negative,"Magomedbekova-1971[147, 150]",
71A-lno,lno,Ladino,71A,The Prohibitive,Special imperative + normal negative,,
71A-mbg,mbg,Mbugu,71A,The Prohibitive,Special imperative + special negative,,
71A-rav,rav,Romani (Ajia Varvara),71A,The Prohibitive,Normal imperative + special negative,"Igla-1989[65, 66-67, 136]",
71A-sva,sva,Svan,71A,The Prohibitive,Special imperative + normal negative,Tuite-1997[42],
71A-wwr,wwr,Woiwurrung,71A,The Prohibitive,Special imperative + special negative,Blake-1991[75],
71A-bdk,bdk,Budukh,71A,The Prohibitive,Special imperative + special negative,Alekseev-1994a[279],
71A-her,her,Herero,71A,The Prohibitive,Special imperative + special negative,Viehe-1897[34],
71A-krq,krq,Kerek,71A,The Prohibitive,Special imperative + special negative,Volodin-2001[153-154],
71A-kwr,kwr,Kwamera,71A,The Prohibitive,Normal imperative + special negative,Lindstrom-and-Lynch-1994[28-29],
71A-oka,oka,Okanagan,71A,The Prohibitive,Special imperative + special negative,Mattina-1980[217],
71A-pta,pta,Paita,71A,The Prohibitive,Normal imperative + special negative,Paita-and-Shintani-1990[98],
71A-tet,tet,Tetela,71A,The Prohibitive,Normal imperative + normal negative,Wetshemongo-1998[206],
71A-apa,apa,Arabic (Palestinian),71A,The Prohibitive,Normal imperative + normal negative,Shahin-1995[30-31],
71A-emc,emc,Embera Chami,71A,The Prohibitive,Normal imperative + special negative,Aguirre-Licht-1999[115-116],
71A-mbo,mbo,Monumbo,71A,The Prohibitive,Normal imperative + special negative,Vormann-and-Scharfenberger-1914[64],
71A-sou,sou,Sorbian (Upper),71A,The Prohibitive,Normal imperative + special negative,Stone-1993[658],
71A-zen,zen,Zenaga,71A,The Prohibitive,Special imperative + normal negative,"Nicolas-1953[43, 44]",
71A-crg,crg,Chiriguano,71A,The Prohibitive,Normal imperative + special negative,Dietrich-1986[144-145],
71A-lng,lng,Lengua,71A,The Prohibitive,Normal imperative + normal negative,Susnik-1977[passim],
71A-loz,loz,Lozi,71A,The Prohibitive,Special imperative + special negative,"Gowlett-1967[147, 178]",
71A-sko,sko,Skou,71A,The Prohibitive,Normal imperative + normal negative,,
71A-tem,tem,Tem,71A,The Prohibitive,Special imperative + special negative,Tchagbale-1998[137],
71A-vag,vag,Vagla,71A,The Prohibitive,Normal imperative + special negative,Crouch-and-Naden-1998[67],
71A-fue,fue,Futuna (East),71A,The Prohibitive,Normal imperative + special negative,"Moyse-Faurie-1999[116, 129-130]",
71A-kei,kei,Kei,71A,The Prohibitive,Normal imperative + special negative,Geurtjens-1921[38],
71A-mhu,mhu,Mbalanhu,71A,The Prohibitive,Special imperative + normal negative,"Fourie-1993[22, 31]",
71A-mul,mul,Mulao,71A,The Prohibitive,Normal imperative + special negative,Jung-and-Guoqiao-1993[37],
71A-nel,nel,Nelemwa,71A,The Prohibitive,Normal imperative + special negative,"Bril-1999[81, 82, 92]",
71A-oix,oix,Otomí (Ixtenco),71A,The Prohibitive,Normal imperative + special negative,Lastra-1998[28],
71A-sug,sug,Sungor,71A,The Prohibitive,Special imperative + special negative,Lukas-1938[199-200],
71A-ayr,ayr,Ayoreo,71A,The Prohibitive,Normal imperative + normal negative,Susnik-1963[71],
71A-bhu,bhu,Bhumij,71A,The Prohibitive,Special imperative + special negative,Ramaswami-1992[passim],
71A-csh,csh,Cashinahua,71A,The Prohibitive,Normal imperative + special negative,"Camargo-Bigot-1992[208, 210-211]",
71A-des,des,Desano,71A,The Prohibitive,Special imperative + normal negative,"Miller-1999[7, 72, 135]",
71A-sgl,sgl,Sengele,71A,The Prohibitive,Special imperative + normal negative,"Mangulu-2001[312, 315]",
71A-tor,tor,Toratán,71A,The Prohibitive,Special imperative + special negative,"Himmelmann-and-Wolf-1999[24-25, 44-45, 84]",
71A-agu,agu,Aguacatec,71A,The Prohibitive,Normal imperative + special negative,McArthur-and-McArthur-1966[227],
71A-kui,kui,Kui (in India),71A,The Prohibitive,Special imperative + special negative,Winfield-1928[64],
71A-far,far,Faroese,71A,The Prohibitive,Normal imperative + normal negative,Barnes-and-Weyhe-1994[215-216],
71A-kod,kod,Kodava,71A,The Prohibitive,Special imperative + special negative,Ebert-1996[23],
71A-mdk,mdk,Mandinka,71A,The Prohibitive,Normal imperative + special negative,Creissels-1983[19],
71A-baf,baf,Bafut,71A,The Prohibitive,Normal imperative + special negative,Chumbow-and-Tamanji-1994[225],
71A-gll,gll,Galela,71A,The Prohibitive,Normal imperative + special negative,van-Baarda-1891[56-57];van-Baarda-1908[125],
71A-ido,ido,Idoma,71A,The Prohibitive,Normal imperative + normal negative,"Abraham-1951[31, 48]",
71A-kdw,kdw,Kadiwéu,71A,The Prohibitive,Normal imperative + special negative,Sandalo-1997[42-43],
71A-tsa,tsa,Tsakhur,71A,The Prohibitive,Special imperative + special negative,"Kibrik-1999[84, 280]",
71A-laz,laz,Laz,71A,The Prohibitive,Special imperative + special negative,Mattissen-1995[66];Liu-1995[103-104],
71A-rwa,rwa,Rawa,71A,The Prohibitive,Normal imperative + normal negative,Toland-and-Toland-1991[70-71],
71A-rka,rka,Romani (Kalderash),71A,The Prohibitive,Normal imperative + special negative,"Boretzky-1994[77, 136]",
71A-uma,uma,Uma,71A,The Prohibitive,Normal imperative + normal negative,Esser-1964[12],
71A-zaz,zaz,Zazaki,71A,The Prohibitive,Special imperative + special negative,Todd-1985[102];Sandonato-1994[134],
71A-bem,bem,Bemba,71A,The Prohibitive,Special imperative + special negative,Sims-1959[82],
71A-kil,kil,Kiluba,71A,The Prohibitive,Special imperative + special negative,Beckett-1951[40-42];Munyarugero-1975[79],
71A-rsu,rsu,Romansch (Sursilvan),71A,The Prohibitive,Normal imperative + normal negative,Haiman-1988[361];Candinas-1982[passim],
71A-shb,shb,Shabo,71A,The Prohibitive,Normal imperative + special negative,Teferra-1991[382],
71A-wth,wth,Wathawurrung,71A,The Prohibitive,Special imperative + normal negative,"Blake-et-al-1998a[80-81, passim]",
71A-wau,wau,Waunana,71A,The Prohibitive,Normal imperative + special negative,Sanchez-et-al-1977[88-89],
71A-bbl,bbl,Babole,71A,The Prohibitive,Special imperative + normal negative,Leitch-1994[201],
71A-dam,dam,Damana,71A,The Prohibitive,Special imperative + normal negative,Trillos-Amaya-1999a[154],
71A-kte,kte,Kete,71A,The Prohibitive,Special imperative + normal negative,"Kamba-Muzenga-1980[123, 160-161]",
71A-nya,nya,Nyawaygi,71A,The Prohibitive,Normal imperative + special negative,"Dixon-1983[471, 477]",
