ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
97A-brl,brl,Baragaunle,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-dhm,dhm,Dhimal,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-krz,krz,Kryz,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-rag,rag,Raga,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-xas,xas,Xasonga,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-ina,ina,Inanwatan,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-klg,klg,Kulung,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-les,les,Lese,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-lgt,lgt,Logoti,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-mij,mij,Miju,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-nif,nif,Niuafo'ou,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-xar,xar,Xârâcùù,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
97A-zzo,zzo,Zapotec (Zoogocho),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-anu,anu,Anufo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-eip,eip,Eipo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-har,har,Haruai,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-mrq,mrq,Marquesan,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-ndi,ndi,Ngbandi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-otr,otr,Otoro,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-suk,suk,Suki,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-tmm,tmm,Tamabo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-xer,xer,Xerénte,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-awi,awi,Aekyom,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-cup,cup,Cupeño,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-hoa,hoa,Hoava,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-laf,laf,Lafofa,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-mey,mey,Menya,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-pdp,pdp,Folopa,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-ano,ano,Anong,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-dun,dun,Duna,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-ifm,ifm,Ifumu,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-mil,mil,Milang,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-nyr,nyr,Nyangumarda,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-tpr,tpr,Tupuri,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-atm,atm,Atacameño,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-blu,blu,Bena-Lulua,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-bik,bik,Biak,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-hdi,hdi,Hdi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-jrw,jrw,Jarawa (in Andamans),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-mir,mir,Miriwung,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-mbo,mbo,Monumbo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-ami,ami,Amis,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,,
97A-awy,awy,Awyi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-bok,bok,Boko,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-bub,bub,Bubi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-jad,jad,Jad,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-mkz,mkz,Makaa,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-mrc,mrc,Marchha,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-mii,mii,Miisiirii,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-mpo,mpo,Mpongwe,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-nke,nke,Nkem,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-sko,sko,Skou,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-tba,tba,Tabare,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-tum,tum,Tumleo,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-uli,uli,Ulithian,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-wn,wn,Wik Ngathana,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-bun,bun,Buin,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-cga,cga,Chaga,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-chb,chb,Chambri,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-chd,chd,Chaudangsi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-cuc,cuc,Cuica,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-dma,dma,Duma,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-ghr,ghr,Bunan,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-foe,foe,Foe,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-nto,nto,Ntomba,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-nus,nus,Nusu,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-png,png,Pangwa,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-sea,sea,Southeast Ambrym,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-uru,uru,Uru,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-ayi,ayi,Anyi,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-bsr,bsr,Basari,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-bch,bch,Berber (Chaouia),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-bhu,bhu,Bhumij,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-boj,boj,Bori,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Other,,
97A-des,des,Desano,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-joh,joh,Johari,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and AdjN,,
97A-kbo,kbo,Kambot,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-mkd,mkd,Makonde,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-mrr,mrr,Maringarr,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-nau,nau,Nauruan,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
97A-sil,sil,Sila,97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,OV and NAdj,,
97A-yao,yao,Yao (in Malawi),97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and NAdj,,
