ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
78A-amd,amd,Amdo,78A,Coding of Evidentiality,Verbal affix or clitic,Sun-1993,
78A-beb,beb,Benabena,78A,Coding of Evidentiality,No grammatical evidentials,Young-1971,
78A-cco,cco,Chasta Costa,78A,Coding of Evidentiality,Verbal affix or clitic,Sapir-1914[333],
78A-gso,gso,Greenlandic (South),78A,Coding of Evidentiality,Verbal affix or clitic,Swadesh-1946a[38],
78A-jem,jem,Jemez,78A,Coding of Evidentiality,Separate particle,Yumitani-1998[247],
78A-klh,klh,Kalasha,78A,Coding of Evidentiality,Verbal affix or clitic,Bashir-1989[48-9],
78A-kto,kto,Kato,78A,Coding of Evidentiality,Verbal affix or clitic,Goddard-1912,
78A-mtl,mtl,Mattole,78A,Coding of Evidentiality,Verbal affix or clitic,Li-1930[53],
78A-mgl,mgl,Mingrelian,78A,Coding of Evidentiality,Mixed,"Harris-1991[342, 381]",
78A-mth,mth,Mixe (Tlahuitoltepec),78A,Coding of Evidentiality,Verbal affix or clitic,Lyon-1967[39],
78A-mxz,mxz,Mixtec (Coatzospan),78A,Coding of Evidentiality,No grammatical evidentials,Small-1990,
78A-mxs,mxs,Mixtec (Silacayoapan),78A,Coding of Evidentiality,Separate particle,Shields-1988[341],
78A-nmp,nmp,Nahuatl (Milpa Alta),78A,Coding of Evidentiality,No grammatical evidentials,Whorf-1946b,
78A-nit,nit,Nitinaht,78A,Coding of Evidentiality,Verbal affix or clitic,Carlson-and-Thomas-1979,
78A-pot,pot,Potawatomi,78A,Coding of Evidentiality,Separate particle,Hockett-1948[139],
78A-trg,trg,Tewa (Rio Grande),78A,Coding of Evidentiality,No grammatical evidentials,Speirs-1966,
78A-tws,tws,Tiwa (Southern),78A,Coding of Evidentiality,No grammatical evidentials,Leap-1970,
78A-aho,aho,Arapaho,78A,Coding of Evidentiality,Verbal affix or clitic,Salzmann-1967[218],
78A-den,den,Dení,78A,Coding of Evidentiality,Verbal affix or clitic,Derbyshire-1986[525],
78A-gny,gny,Gunya,78A,Coding of Evidentiality,Verbal affix or clitic,Breen-1981a[326],
78A-jmm,jmm,Jamamadi,78A,Coding of Evidentiality,Verbal affix or clitic,Derbyshire-1986[525],
78A-mxt,mxt,Mixtec (Ayutla),78A,Coding of Evidentiality,No grammatical evidentials,Hills-1990,
78A-mja,mja,Mixtec (Jamiltepec),78A,Coding of Evidentiality,Separate particle,Johnson-1988[45],
78A-prc,prc,Parecis,78A,Coding of Evidentiality,Separate particle,Derbyshire-1986[526],
