ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
72A-kgm,kgm,Kagoma,72A,Imperative-Hortative Systems,Neither type of system,"Hagen-1988[149, 170]",
72A-mkn,mkn,Mankanya,72A,Imperative-Hortative Systems,Neither type of system,"Trifkovic-1969[129-133, 135-138]",
72A-dyu,dyu,Dyula,72A,Imperative-Hortative Systems,Minimal system,,
72A-lgt,lgt,Logoti,72A,Imperative-Hortative Systems,Maximal system,Madragule-1986[75-76],
72A-anu,anu,Anufo,72A,Imperative-Hortative Systems,Minimal system,"Stanford-and-Stanford-1970[29, 31]",
72A-anl,anl,Arabic (North Levantine Spoken),72A,Imperative-Hortative Systems,Maximal system,Mitchell-and-Al-Hassan-1994[29-34],
72A-ark,ark,Araki,72A,Imperative-Hortative Systems,Maximal system,Francois-2002,
72A-buk,buk,Bukusu,72A,Imperative-Hortative Systems,Both types of system,Austen-1974[183-184],
72A-kow,kow,Ko (Winye),72A,Imperative-Hortative Systems,Minimal system,,
72A-nub,nub,Nubi,72A,Imperative-Hortative Systems,Maximal system,Heine-1982[43],
72A-nng,nng,Nyanga,72A,Imperative-Hortative Systems,Both types of system,Kadima-1965[105-109],
72A-ykm,ykm,Yakoma,72A,Imperative-Hortative Systems,Both types of system,"Boyeldieu-1995[114-115, 120-121, 131-132]",
72A-ysi,ysi,Yupik (Sirenik),72A,Imperative-Hortative Systems,Maximal system,Vaxtin-2001[130-134],
72A-coi,coi,Chortí,72A,Imperative-Hortative Systems,Neither type of system,"Lubeck-and-Cowie-1989[120, 152-154, 160-163]",
72A-dbd,dbd,Dabida,72A,Imperative-Hortative Systems,Maximal system,"Rjabova-2000[80, 86]",
72A-krt,krt,Karata,72A,Imperative-Hortative Systems,Neither type of system,"Magomedbekova-1971[134-135, 150]",
72A-ksm,ksm,Kasem,72A,Imperative-Hortative Systems,Neither type of system,"Bonvini-1988[83-84, 92-94]",
72A-lno,lno,Ladino,72A,Imperative-Hortative Systems,Neither type of system,,
72A-rav,rav,Romani (Ajia Varvara),72A,Imperative-Hortative Systems,Maximal system,"Igla-1989[65, 130, 136, 164]",
72A-her,her,Herero,72A,Imperative-Hortative Systems,Maximal system,"Viehe-1897[33-34, 40-41, 45]",
72A-krq,krq,Kerek,72A,Imperative-Hortative Systems,Maximal system,Volodin-2001[146-149],
72A-mop,mop,Mopan,72A,Imperative-Hortative Systems,Neither type of system,Ulrich-et-al-1986[371],
72A-pta,pta,Paita,72A,Imperative-Hortative Systems,Neither type of system,Paita-and-Shintani-1990[97-98],
72A-tet,tet,Tetela,72A,Imperative-Hortative Systems,Both types of system,Labaere-1984[63-64],
72A-hmd,hmd,Hmong Daw,72A,Imperative-Hortative Systems,Neither type of system,Mottin-1978[86],
72A-crg,crg,Chiriguano,72A,Imperative-Hortative Systems,Neither type of system,Dietrich-1986[93-94],
72A-loz,loz,Lozi,72A,Imperative-Hortative Systems,Maximal system,"Gowlett-1967[143-144, 176-178]",
72A-tem,tem,Tem,72A,Imperative-Hortative Systems,Maximal system,Tchagbale-1998[135-136],
72A-vag,vag,Vagla,72A,Imperative-Hortative Systems,Minimal system,Crouch-and-Naden-1998[85-87],
72A-mul,mul,Mulao,72A,Imperative-Hortative Systems,Neither type of system,Jung-and-Guoqiao-1993[100-101],
72A-oix,oix,Otomí (Ixtenco),72A,Imperative-Hortative Systems,Neither type of system,"Lastra-1998[12-13, 28-29]",
72A-sug,sug,Sungor,72A,Imperative-Hortative Systems,Neither type of system,Lukas-1938[199-200],
72A-ayr,ayr,Ayoreo,72A,Imperative-Hortative Systems,Neither type of system,"Susnik-1963[71-72, 140-141]",
72A-csh,csh,Cashinahua,72A,Imperative-Hortative Systems,Neither type of system,"Camargo-Bigot-1992[210-211, 259-260, 271]",
72A-tal,tal,Talinga,72A,Imperative-Hortative Systems,Minimal system,Paluku-1998[250],
72A-kui,kui,Kui (in India),72A,Imperative-Hortative Systems,Maximal system,"Winfield-1928[64, 94-96]",
72A-far,far,Faroese,72A,Imperative-Hortative Systems,Neither type of system,Barnes-and-Weyhe-1994[204-205],
72A-mdk,mdk,Mandinka,72A,Imperative-Hortative Systems,Maximal system,"Creissels-1983[17, 19, 111-114]",
72A-ido,ido,Idoma,72A,Imperative-Hortative Systems,Minimal system,Abraham-1951[47-49],
72A-tsa,tsa,Tsakhur,72A,Imperative-Hortative Systems,Neither type of system,"Kibrik-1999[76-77, 279-283, 285]",
72A-laz,laz,Laz,72A,Imperative-Hortative Systems,Neither type of system,"Kutscher-et-al-1995[52, 54]",
72A-uma,uma,Uma,72A,Imperative-Hortative Systems,Neither type of system,Esser-1964[11-12],
72A-wai,wai,Wai Wai,72A,Imperative-Hortative Systems,Maximal system,"Hawkins-1998[61-65, 122, 176-177]",
72A-aea,aea,Aleut (Eastern),72A,Imperative-Hortative Systems,Maximal system,Golovko-2001[301-305],
72A-bem,bem,Bemba,72A,Imperative-Hortative Systems,Neither type of system,Sharman-1963[208-212];Sims-1959[81-84],
72A-kil,kil,Kiluba,72A,Imperative-Hortative Systems,Maximal system,"Beckett-1951[68-69, 122];Munyarugero-1975[88-90]",
72A-snn,snn,Soninke,72A,Imperative-Hortative Systems,Minimal system,Diagana-1995[239-240],
72A-wau,wau,Waunana,72A,Imperative-Hortative Systems,Neither type of system,Sanchez-et-al-1977[passim],
72A-kek,kek,K'ekchí,72A,Imperative-Hortative Systems,Neither type of system,Eachus-and-Carlson-1966[169-170],
72A-kte,kte,Kete,72A,Imperative-Hortative Systems,Maximal system,"Kamba-Muzenga-1980[130, 156-161]",
72A-cld,cld,Chaldean (Modern),72A,Imperative-Hortative Systems,Neither type of system,"Sara-1974[67, 92-93]",
72A-mle,mle,Maale,72A,Imperative-Hortative Systems,Neither type of system,Amha-2001[126-128],
72A-mgo,mgo,Mongo,72A,Imperative-Hortative Systems,Maximal system,"Hulstaert-1965[432-433, 441-444, 452]",
72A-mdg,mdg,Mundang,72A,Imperative-Hortative Systems,Neither type of system,"Elders-2000[157-159, 171, 384-386, 549-550]",
72A-stn,stn,Sotho (Northern),72A,Imperative-Hortative Systems,Neither type of system,Louwrens-et-al-1995[36-37],
72A-yah,yah,Yahgan,72A,Imperative-Hortative Systems,Neither type of system,"Adam-1885[162-163, 167-168]",
72A-kkn,kkn,Konkani,72A,Imperative-Hortative Systems,Neither type of system,Gruere-and-Sardessai-1998[100-108],
72A-vot,vot,Votic,72A,Imperative-Hortative Systems,Maximal system,"Ariste-1997[73-74, ]",
72A-ong,ong,Onge,72A,Imperative-Hortative Systems,Neither type of system,Dasgupta-and-Sharma-1982[28-29],
72A-sus,sus,Susu,72A,Imperative-Hortative Systems,Both types of system,Friedlander-1974[54-55],
72A-gam,gam,Gamo,72A,Imperative-Hortative Systems,Maximal system,Taylor-1994[308],
72A-gbk,gbk,Gbaya Kara,72A,Imperative-Hortative Systems,Maximal system,Roulon-1975[98-101];Roulon-Doko-1995[34-35],
72A-nim,nim,Nimboran,72A,Imperative-Hortative Systems,Neither type of system,Anceaux-1965[111-114],
72A-mwe,mwe,Mwera,72A,Imperative-Hortative Systems,Maximal system,Harries-1950[86-89],
72A-tnc,tnc,Tanacross,72A,Imperative-Hortative Systems,Maximal system,Holton-2000[229],
72A-thk,thk,Thakali,72A,Imperative-Hortative Systems,Neither type of system,"Georg-1995[123-125, 139]",
72A-awn,awn,Awngi,72A,Imperative-Hortative Systems,Maximal system,"Hetzron-1969[14, 32-33]",
72A-kim,kim,Kimaghama,72A,Imperative-Hortative Systems,Maximal system,Drabbe-1949[10],
72A-mwo,mwo,Mwotlap,72A,Imperative-Hortative Systems,Both types of system,Francois-2001,
72A-see,see,Seediq,72A,Imperative-Hortative Systems,Neither type of system,"Asai-1953[28-29, 56-57]",
72A-cak,cak,Cakchiquel,72A,Imperative-Hortative Systems,Maximal system,"Townsend-1961[18, 29-30, 45]",
72A-man,man,Mano,72A,Imperative-Hortative Systems,Minimal system,"Becker-Donner-1965[34, 37, 45]",
72A-pnn,pnn,Pangasinan,72A,Imperative-Hortative Systems,Maximal system,Benton-1971a[201-205],
72A-sdw,sdw,Sandawe,72A,Imperative-Hortative Systems,Neither type of system,Dempwolff-1916[24-25],
72A-kok,kok,Kokborok,72A,Imperative-Hortative Systems,Neither type of system,"Pai-1976[68-69, 71-73]",
72A-kuv,kuv,Kuvi,72A,Imperative-Hortative Systems,Neither type of system,"Krishnamurti-1969[290-292, 328]",
72A-msg,msg,Mising,72A,Imperative-Hortative Systems,Neither type of system,"Prasad-1991[92-95, 98-102]",
72A-mcd,mcd,Macedonian,72A,Imperative-Hortative Systems,Maximal system,Friedman-1993[279],
72A-mik,mik,Mikir,72A,Imperative-Hortative Systems,Neither type of system,Konwar-2001[159-160];Jeyapaul-1987[116-118],
72A-tir,tir,Tiriyo,72A,Imperative-Hortative Systems,Neither type of system,"Meira-1999[318-319, 325]",
72A-tsf,tsf,Tsafiki,72A,Imperative-Hortative Systems,Neither type of system,Moore-1979[24-26],
72A-tzo,tzo,Tzotzil,72A,Imperative-Hortative Systems,Maximal system,Haviland-2001[passim];Haviland-1988[109-110],
72A-gmz,gmz,Gumuz,72A,Imperative-Hortative Systems,Maximal system,"Bender-1979[47-48, 49]",
72A-wlo,wlo,Wolio,72A,Imperative-Hortative Systems,Neither type of system,"Anceaux-1952[47, 54]",
72A-ath,ath,Athpare,72A,Imperative-Hortative Systems,Maximal system,Ebert-1997b[65],
72A-fua,fua,Fula (Cameroonian),72A,Imperative-Hortative Systems,Maximal system,"Arnott-1970[248-252, 300-302]",
72A-iqu,iqu,Iquito,72A,Imperative-Hortative Systems,Minimal system,"Eastman-and-Eastman-1963[152, 161, 165, 190]",
72A-jav,jav,Javanese,72A,Imperative-Hortative Systems,Neither type of system,"Oglobin-2001[226-229, 232-233]",
72A-mon,mon,Mon,72A,Imperative-Hortative Systems,Neither type of system,Haswell-1901[23-25],
72A-shl,shl,Shilluk,72A,Imperative-Hortative Systems,Neither type of system,"Westermann-1974[24-25, 45, 49]",
72A-url,url,Urak Lawoi',72A,Imperative-Hortative Systems,Neither type of system,,
72A-dig,dig,Digaro,72A,Imperative-Hortative Systems,Neither type of system,Sastry-1984[146-149],
72A-emb,emb,Emberá (Northern),72A,Imperative-Hortative Systems,Neither type of system,"Mortensen-1999[84, 95-96]",
72A-krn,krn,Korana,72A,Imperative-Hortative Systems,Maximal system,"Maingard-1962[19-20, 29-30, 33-34, 38]",
72A-kpe,kpe,Kpelle,72A,Imperative-Hortative Systems,Both types of system,Westermann-1969[19-20],
72A-moo,moo,Mooré,72A,Imperative-Hortative Systems,Both types of system,,
72A-pec,pec,Pech,72A,Imperative-Hortative Systems,Neither type of system,Conzemius-1928[74-77],
72A-slo,slo,Slovene,72A,Imperative-Hortative Systems,Neither type of system,Derbyshire-1993[80-82],
72A-tot,tot,Totonac (Misantla),72A,Imperative-Hortative Systems,Maximal system,MacKay-1999[144],
72A-kmp,kmp,Kunimaipa,72A,Imperative-Hortative Systems,Neither type of system,Geary-1977[26-27],
72A-lin,lin,Lingala,72A,Imperative-Hortative Systems,Both types of system,"Meeuwis-1998[28, 49, p.c.]",
72A-ceb,ceb,Cebuano,72A,Imperative-Hortative Systems,Both types of system,"Wolff-1966[143, 439-441]",
72A-cor,cor,Cora,72A,Imperative-Hortative Systems,Maximal system,Casad-1984[201-206],
72A-hay,hay,Hayu,72A,Imperative-Hortative Systems,Neither type of system,Michailovsky-1988[200-201],
72A-txj,txj,Totonac (Xicotepec de Juárez),72A,Imperative-Hortative Systems,Maximal system,Reid-1991[11-12],
72A-kmk,kmk,Kalmyk,72A,Imperative-Hortative Systems,Maximal system,"Benzing-1985[18, 38, 61, 66, 103, 131-132]",
72A-mnm,mnm,Manam,72A,Imperative-Hortative Systems,Maximal system,"Lichtenberk-1983[188, 418-421, 423-425]",
72A-obo,obo,Obolo,72A,Imperative-Hortative Systems,Neither type of system,"Faraclas-1984[58, 59, 82]",
72A-cay,cay,Cayapa,72A,Imperative-Hortative Systems,Neither type of system,"Vittadello-1988[59, 70]",
72A-ppi,ppi,Pitta Pitta,72A,Imperative-Hortative Systems,Neither type of system,"Blake-1979c[193, 202-203]",
72A-tbu,tbu,Tubu,72A,Imperative-Hortative Systems,Maximal system,Le-Coeur-and-Le-Coeur-1956[68-69],
72A-hum,hum,Huitoto (Murui),72A,Imperative-Hortative Systems,Neither type of system,Minor-et-al-1982[69-70];Burtch-and-Wise-1968[25-26],
72A-lnd,lnd,Linda,72A,Imperative-Hortative Systems,Neither type of system,Tisserant-1930[81],
72A-mai,mai,Maithili,72A,Imperative-Hortative Systems,Maximal system,"Jha-1958[484-490, 604-606]",
72A-msl,msl,Masalit,72A,Imperative-Hortative Systems,Neither type of system,Edgar-1989[23],
72A-shn,shn,Shona,72A,Imperative-Hortative Systems,Maximal system,"Fortune-1955[267-269, 311-315, 317]",
