ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
5A-kgi,kgi,Konyagi,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Santos-1977,
5A-cve,cve,Chuave,5A,Voicing and Gaps in Plosive Systems,Missing /p/,Thurman-1970,
5A-nbk,nbk,Natügu,5A,Voicing and Gaps in Plosive Systems,Other,Wurm-1972b,
5A-ach,ach,Aché,5A,Voicing and Gaps in Plosive Systems,Other,Susnik-1974,
5A-aiz,aiz,Aizi,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Herault-1971,
5A-brb,brb,Bariba,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Welmers-1952a,
5A-koh,koh,Kohumono,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Cook-1969b,
5A-mrn,mrn,Maranao,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,McKaughan-1958;McKaughan-and-Macaraya-1967,
5A-mxm,mxm,Mixtec (Molinos),5A,Voicing and Gaps in Plosive Systems,Other,Hunter-and-Pike-1969,
5A-sab,sab,Sa'ban,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Clayre-1973,
5A-tks,tks,Teke (Southern),5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Paulian-1975,
5A-wdo,wdo,Western Desert (Ooldea),5A,Voicing and Gaps in Plosive Systems,Other,Douglas-1964;Douglas-1955,
5A-wuc,wuc,Wu (Changzhou),5A,Voicing and Gaps in Plosive Systems,Other,Chao-1970,
5A-ald,ald,Alladian,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Dumestre-and-Duponchel-1971;Duponchel-1971,
5A-bki,bki,Bakairí,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Wheatley-1969;Wheatley-1973,
5A-brd,brd,Bardi,5A,Voicing and Gaps in Plosive Systems,Other,Metcalfe-1971,
5A-bee,bee,Beembe,5A,Voicing and Gaps in Plosive Systems,Other,Jacquot-1962;Jacquot-1981,
5A-bbf,bbf,Bobo Madaré (Northern),5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Morse-1976;Bris-and-Prost-1981,
5A-brw,brw,Bru (Western),5A,Voicing and Gaps in Plosive Systems,Missing /g/,Thongkum-1979,
5A-cad,cad,Caddo,5A,Voicing and Gaps in Plosive Systems,Missing /g/,Chafe-1976;Chafe-1979,
5A-dad,dad,Dadibi,5A,Voicing and Gaps in Plosive Systems,Other,MacDonald-1973,
5A-ddf,ddf,Daju (Dar Fur),5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Thelwall-1981;Tucker-and-Bryan-1966,
5A-dnw,dnw,Dangaléat (Western),5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Fedry-1977,
5A-dar,dar,Darai,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
5A-det,det,Deti,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Vossen-1997,
5A-dts,dts,Toro So,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Bendor-Samuel-et-al-1989;Plungian-1995,
5A-fuz,fuz,Fuzhou,5A,Voicing and Gaps in Plosive Systems,Other,Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
5A-gla,gla,Gelao,5A,Voicing and Gaps in Plosive Systems,Other,He-1981;He-1983,
5A-had,had,Hadza,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Sands-et-al-1996;Tucker-et-al-1977,
5A-hba,hba,Hebrew (Modern Ashkenazic),5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Bolozky-1978;Bolozky-1997,
5A-ird,ird,Irish (Donegal),5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Ni-Chasaide-1999;O-Dochartaigh-1992,
5A-iso,iso,Isoko,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Donwa-1982,
5A-ivs,ivs,Ivatan (Southern),5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Cottle-and-Cottle-1958;Heye-and-Hidalgo-1967;Hidalgo-and-Hidalgo-1971,
5A-jpr,jpr,Japreria,5A,Voicing and Gaps in Plosive Systems,Other,Durbin-and-Seijas-1972,
5A-jom,jom,Jomang,5A,Voicing and Gaps in Plosive Systems,Other,Schadeberg-1981a,
5A-kzh,kzh,Kam (Zhanglu),5A,Voicing and Gaps in Plosive Systems,Other,Zheng-and-Quan-1988,
5A-ked,ked,Kedang,5A,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,Korner-1985;Samely-1991,
5A-kss,kss,Kisi (Southern),5A,Voicing and Gaps in Plosive Systems,Other,Childs-1995,
