ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
51A-xas,xas,Xasonga,51A,Position of Case Affixes,No case affixes or adpositional clitics,Koite-Herschel-1981-1982[ passim],
51A-zhn,zhn,Zhuang (Northern),51A,Position of Case Affixes,No case affixes or adpositional clitics,Yongxian-Luo-2008[ 342-343],
51A-cnm,cnm,Canamarí,51A,Position of Case Affixes,No case affixes or adpositional clitics,,
51A-ina,ina,Inanwatan,51A,Position of Case Affixes,Postpositional clitics,"de-Vries-1996[ 47, 54-56]",
51A-klg,klg,Kulung,51A,Position of Case Affixes,Case suffixes,Tolsma-1999[ 21-22],
51A-lgt,lgt,Logoti,51A,Position of Case Affixes,No case affixes or adpositional clitics,Tucker-and-Bryan-1966[ 41],
51A-tpt,tpt,Tapieté,51A,Position of Case Affixes,Case suffixes,Gonzalez-2005[129],
51A-xar,xar,Xârâcùù,51A,Position of Case Affixes,No case affixes or adpositional clitics,,
51A-zzo,zzo,Zapotec (Zoogocho),51A,Position of Case Affixes,No case affixes or adpositional clitics,Sonnenschein-2005[ passim],
51A-anu,anu,Anufo,51A,Position of Case Affixes,No case affixes or adpositional clitics,Smye-2004[ passim],
51A-boi,boi,Boiken,51A,Position of Case Affixes,Case suffixes,Laycock-1965a[109],
51A-eip,eip,Eipo,51A,Position of Case Affixes,Postpositional clitics,Heeschen-1998[ 156],
51A-har,har,Haruai,51A,Position of Case Affixes,No case affixes or adpositional clitics,,
51A-mhk,mhk,Mehek,51A,Position of Case Affixes,Case suffixes,Laycock-and-Zgraggen-1975[747],
51A-otr,otr,Otoro,51A,Position of Case Affixes,Case suffixes,Stevenson-1957[ 28],
51A-suk,suk,Suki,51A,Position of Case Affixes,Case suffixes,Hatfield-2008[ 5],
51A-bmr,bmr,Burum,51A,Position of Case Affixes,Case suffixes,"Gasaway-1997[96, 98]",
51A-cup,cup,Cupeño,51A,Position of Case Affixes,Case suffixes,Hill-2005[ 184],
51A-ess,ess,Esselen,51A,Position of Case Affixes,Case suffixes,Kroeber-1904[61],
51A-hoa,hoa,Hoava,51A,Position of Case Affixes,No case affixes or adpositional clitics,Davis-2003[ passim],
51A-laf,laf,Lafofa,51A,Position of Case Affixes,No case affixes or adpositional clitics,Stevenson-1957[ S],
51A-mey,mey,Menya,51A,Position of Case Affixes,Postpositional clitics,,
51A-pdp,pdp,Folopa,51A,Position of Case Affixes,Postpositional clitics,,
51A-wog,wog,Wogamusin,51A,Position of Case Affixes,No case affixes or adpositional clitics,Laycock-and-Zgraggen-1975[743],
51A-dun,dun,Duna,51A,Position of Case Affixes,Postpositional clitics,,
51A-gog,gog,Gogodala,51A,Position of Case Affixes,Case suffixes,Voorhoeve-1975[354],
51A-mcc,mcc,Mochica,51A,Position of Case Affixes,Case suffixes,Adelaar-2004[ 332ff],
51A-puq,puq,Puquina,51A,Position of Case Affixes,Case suffixes,Adelaar-2004[356],
51A-shy,shy,Shira Yughur,51A,Position of Case Affixes,Case suffixes,Nugteren-2003[270],
51A-bik,bik,Biak,51A,Position of Case Affixes,No case affixes or adpositional clitics,van-den-Heuvel-2006[ passim],
51A-cua,cua,Cua,51A,Position of Case Affixes,Case prefixes,"Burton-1969[5, passim]",
51A-mir,mir,Miriwung,51A,Position of Case Affixes,Case suffixes,Kofod-1978[34],
51A-yyg,yyg,Yaygir,51A,Position of Case Affixes,Case suffixes,Crowley-1979[374],
51A-bnr,bnr,Bilinarra,51A,Position of Case Affixes,Case suffixes,Nordlinger-1990[22],
51A-gil,gil,Gilaki,51A,Position of Case Affixes,Case suffixes,Christensen-1930[78],
51A-mgh,mgh,Magahi,51A,Position of Case Affixes,Case suffixes,Verma-2003b[508],
51A-mii,mii,Miisiirii,51A,Position of Case Affixes,Case suffixes,Edgar-1989[104],
51A-rmb,rmb,Rembarnga,51A,Position of Case Affixes,Case suffixes,McKay-1975[78],
51A-sko,sko,Skou,51A,Position of Case Affixes,Postpositional clitics,Voorhoeve-1971[ D],
51A-tmg,tmg,Tamagario,51A,Position of Case Affixes,No case affixes or adpositional clitics,Voorhoeve-1975[367],
51A-uli,uli,Ulithian,51A,Position of Case Affixes,No case affixes or adpositional clitics,Lynch-2002b[ passim],
51A-wn,wn,Wik Ngathana,51A,Position of Case Affixes,Case suffixes,Sutton-1978[285ff],
51A-ats,ats,Atsugewi,51A,Position of Case Affixes,Case suffixes,Walters-1977[passim],
51A-bun,bun,Buin,51A,Position of Case Affixes,Case suffixes,"Grisward-and-Kieta-1910[87, 405]",
51A-cos,cos,Rumsien,51A,Position of Case Affixes,Case suffixes,Kroeber-1904[75],
51A-oir,oir,Oirat,51A,Position of Case Affixes,Case suffixes,Birtalan-2003[217],
51A-uru,uru,Uru,51A,Position of Case Affixes,Case suffixes,Vellard-1967[28-32],
51A-bti,bti,Betoi,51A,Position of Case Affixes,Case suffixes,Zamponi-2003b[15],
51A-des,des,Desano,51A,Position of Case Affixes,Postpositional clitics,"Miller-1999[ 3, 54, 57]",
51A-dhw,dhw,Dharawal,51A,Position of Case Affixes,Case suffixes,Eades-1976[46],
51A-dhb,dhb,Dharumbal,51A,Position of Case Affixes,Case suffixes,Terrill-2002[29],
51A-kbu,kbu,Kanembu,51A,Position of Case Affixes,Case suffixes,Lukas-1931[25-26],
51A-saa,saa,Sa'a,51A,Position of Case Affixes,No case affixes or adpositional clitics,Ivens-1918[passim],
51A-sil,sil,Sila,51A,Position of Case Affixes,No case affixes or adpositional clitics,Tucker-and-Bryan-1966[passim],
51A-tal,tal,Talinga,51A,Position of Case Affixes,Case prefixes,Paluku-1998[passim],
51A-wrb,wrb,Warrnambool,51A,Position of Case Affixes,Case suffixes,Blake-2003[32],
51A-zqo,zqo,Zoque (Ostuacan),51A,Position of Case Affixes,Case suffixes,Engel-and-Longacre-1963[passim],
