ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
126A-npi,npi,Nigerian Pidgin,126A,'When' Clauses,Balanced,Faraclas-1996[42],
126A-bdc,bdc,Berbice Dutch Creole,126A,'When' Clauses,Balanced,Kouwenberg-1994[108-9],
126A-itz,itz,Itzaj,126A,'When' Clauses,Balanced/deranked,Hofling-2000[509-20],
126A-tpi,tpi,Tok Pisin,126A,'When' Clauses,Balanced,"Wurm-and-Muhlhausler-1985[371, 403-7]",
126A-ho,ho,Ho,126A,'When' Clauses,Deranked,Deeney-1975[76-84],
126A-thk,thk,Thakali,126A,'When' Clauses,Deranked,Georg-1996[219],
126A-way,way,Wayampi,126A,'When' Clauses,Balanced/deranked,Grenand-1980[85-9],
126A-ngt,ngt,Naga (Tangkhul),126A,'When' Clauses,Deranked,Arokianathan-1987[110-5],
126A-fua,fua,Fula (Cameroonian),126A,'When' Clauses,Balanced/deranked,"Arnott-1970[38, 320-1, 326]",
126A-sng,sng,Sinaugoro,126A,'When' Clauses,Balanced,Tauberschmidt-1999[82-5],
126A-gim,gim,Gimira,126A,'When' Clauses,Deranked,Breeze-1990[48-56],
126A-any,any,Anywa,126A,'When' Clauses,Balanced,Reh-1996[411-2],
126A-emb,emb,Emberá (Northern),126A,'When' Clauses,Balanced,Mortensen-1999[115],
126A-tvl,tvl,Tuvaluan,126A,'When' Clauses,Balanced/deranked,"Besnier-2000[83-4, 106]",
126A-kmj,kmj,Karimojong,126A,'When' Clauses,Balanced/deranked,"Novelli-1985[176-81, 507]",
126A-lnd,lnd,Linda,126A,'When' Clauses,Balanced,Cloarec-Heiss-1986[513-4],
126A-vai,vai,Vai,126A,'When' Clauses,Deranked,Welmers-1976[127],
126A-gum,gum,Gumbaynggir,126A,'When' Clauses,Balanced,Eades-1979[325-8],
126A-noo,noo,Noon,126A,'When' Clauses,Deranked,Soukka-2000[224-5],
126A-kan,kan,Kana,126A,'When' Clauses,Balanced,Ikoro-1996[271],
126A-per,per,Pero,126A,'When' Clauses,Balanced,"Frajzyngier-1989[257-8, 269-75]",
126A-err,err,Erromangan,126A,'When' Clauses,Balanced,"Crowley-1998a[262, 267-8]",
126A-udh,udh,Udihe,126A,'When' Clauses,Deranked,"Nikolaeva-and-Tolskaya-2001[732-3, 738-9, 742]",
126A-wma,wma,West Makian,126A,'When' Clauses,Balanced,Voorhoeve-1982[33],
126A-abu,abu,Abun,126A,'When' Clauses,Balanced,"Berry-and-Berry-1999[192, 194-7]",
126A-djp,djp,Djapu,126A,'When' Clauses,Balanced,Morphy-1983[128-31],
126A-arg,arg,Arabic (Gulf),126A,'When' Clauses,Balanced/deranked,"Holes-1990[26-8, 32-4, 190-91]",
126A-nun,nun,Nung (in Vietnam),126A,'When' Clauses,Balanced,Saul-and-Wilson-1980[84-5],
126A-mna,mna,Muna,126A,'When' Clauses,Balanced,"van-den-Berg-1989b[246-248, 260-264]",
126A-tin,tin,Tinrin,126A,'When' Clauses,Balanced,Osumi-1995[275],
126A-lim,lim,Limbu,126A,'When' Clauses,Balanced/deranked,van-Driem-1987,
126A-miy,miy,Miya,126A,'When' Clauses,Balanced,"Schuh-1998[372-5, 392-3]",
126A-mok,mok,Mokilese,126A,'When' Clauses,Balanced,Harrison-and-Albert-1976[26],
126A-ret,ret,Retuarã,126A,'When' Clauses,Balanced/deranked,"Strom-1992[172-3, 176-7]",
126A-ijo,ijo,Ijo (Kolokuma),126A,'When' Clauses,Deranked,Williamson-1965[78],
126A-akn,akn,Akan,126A,'When' Clauses,Balanced/deranked,Balmer-and-Grant-1929[154-61],
126A-tsh,tsh,Tümpisa Shoshone,126A,'When' Clauses,Deranked,Dayley-1989a[87-8],
126A-mhi,mhi,Marathi,126A,'When' Clauses,Balanced/deranked,Pandharipande-1997[103-6],
126A-tzu,tzu,Tzutujil,126A,'When' Clauses,Balanced,Dayley-1985[366-8],
126A-die,die,Diegueño (Mesa Grande),126A,'When' Clauses,Deranked,Langdon-1970[151-7],
126A-pan,pan,Panjabi,126A,'When' Clauses,Balanced/deranked,"Bhatia-1993[67-9, 71-2]",
126A-ham,ham,Hamtai,126A,'When' Clauses,Deranked,"Oates-and-Oates-1968[97, 103-4, 116]",
126A-ace,ace,Acehnese,126A,'When' Clauses,Balanced,Durie-1985[258],
126A-kas,kas,Kashmiri,126A,'When' Clauses,Balanced/deranked,Wali-and-Koul-1997[67-70],
126A-ita,ita,Italian,126A,'When' Clauses,Balanced/deranked,,
126A-tml,tml,Tamil,126A,'When' Clauses,Deranked,"Asher-1985[37-9, 40-2]",
126A-pso,pso,Pomo (Southeastern),126A,'When' Clauses,Balanced,Moshinsky-1974[76-7],
126A-krb,krb,Kiribati,126A,'When' Clauses,Balanced,Groves-et-al-1985[100],
126A-som,som,Somali,126A,'When' Clauses,Balanced,Saeed-1999[218],
126A-ypk,ypk,Yup'ik (Central),126A,'When' Clauses,Deranked,Miyaoka-1996[341],
126A-wam,wam,Wambaya,126A,'When' Clauses,Balanced,"Nordlinger-1998[210-1, 217-9]",
126A-nti,nti,Ngiti,126A,'When' Clauses,Balanced,Kutsch-Lojenga-1994[396],
126A-pit,pit,Pitjantjatjara,126A,'When' Clauses,Deranked,Eckert-and-Hudson-1988[266],
126A-baw,baw,Bawm,126A,'When' Clauses,Deranked,Reichle-1981[125-6],
126A-nbd,nbd,Nubian (Dongolese),126A,'When' Clauses,Deranked,"Armbruster-1960[201, 429-33]",
126A-wrd,wrd,Wardaman,126A,'When' Clauses,Deranked,Merlan-1994[270-1],
126A-pai,pai,Paiwan,126A,'When' Clauses,Balanced,Egli-1990[264],
126A-ung,ung,Ungarinjin,126A,'When' Clauses,Balanced,"Coate-and-Oates-1970[77-8, 82-3]",
126A-dre,dre,Drehu,126A,'When' Clauses,Balanced,Moyse-Faurie-1983[186],
126A-pms,pms,Paamese,126A,'When' Clauses,Balanced,Crowley-1982[136],
126A-sml,sml,Semelai,126A,'When' Clauses,Balanced,Kruspe-1999[621-6],
126A-otm,otm,Otomí (Mezquital),126A,'When' Clauses,Balanced,Hess-1968[1002-4],
126A-igb,igb,Igbo,126A,'When' Clauses,Deranked,Green-and-Igwe-1963[105],
126A-brh,brh,Brahui,126A,'When' Clauses,Balanced,Andronov-1980[100],
126A-cah,cah,Cahuilla,126A,'When' Clauses,Balanced,Seiler-1977[246],
126A-cle,cle,Chinantec (Lealao),126A,'When' Clauses,Balanced,Rupp-1989[53-5],
126A-bkr,bkr,Batak (Karo),126A,'When' Clauses,Balanced,"Woollams-1996[326, 335-6]",
126A-cmn,cmn,Comanche,126A,'When' Clauses,Deranked,Wistrand-Robinson-and-Armagost-1990[329-31],
126A-iri,iri,Irish,126A,'When' Clauses,Balanced/deranked,"O-Siadhail-1989[269, 284, 322-3, 325]",
126A-nko,nko,Nkore-Kiga,126A,'When' Clauses,Balanced/deranked,"Taylor-1985[26, 28, 34]",
126A-squ,squ,Squamish,126A,'When' Clauses,Deranked,Kuipers-1967[189-95],
126A-tru,tru,Trumai,126A,'When' Clauses,Balanced/deranked,Guirardello-1999a[389-97],
126A-dni,dni,Dani (Lower Grand Valley),126A,'When' Clauses,Deranked,Bromley-1981[43-4],
126A-urk,urk,Urubú-Kaapor,126A,'When' Clauses,Balanced,Kakumasu-1986[363-4],
126A-nht,nht,Nahuatl (Tetelcingo),126A,'When' Clauses,Balanced,Tuggy-1979[130-1],
126A-yim,yim,Yimas,126A,'When' Clauses,Balanced/deranked,"Foley-1991[411, 435-7]",
126A-ika,ika,Ika,126A,'When' Clauses,Deranked,Frank-1990[92-3],
126A-yid,yid,Yidiny,126A,'When' Clauses,Deranked,Dixon-1977a[322-34],
126A-brs,brs,Barasano,126A,'When' Clauses,Deranked,Jones-and-Jones-1991[153-4],
