ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
107A-bro,bro,Broken,107A,Passive Constructions,Absent,Shnukal-1988[passim],
107A-kna,kna,Karitiâna,107A,Passive Constructions,Present,Storto-1999[205],
107A-jur,jur,Jurchen,107A,Passive Constructions,Present,Hang-et-al-1989[66],
107A-mcr,mcr,Mauritian Creole,107A,Passive Constructions,Absent,Baker-1972[133],
107A-cri,cri,Crimean Tatar,107A,Passive Constructions,Present,Jankowski-1992[163],
107A-hmu,hmu,Huitoto (Muinane),107A,Passive Constructions,Present,Minor-et-al-1982[83],
107A-kjo,kjo,Konjo,107A,Passive Constructions,Absent,Friberg-1996[165],
107A-kuk,kuk,Kukú,107A,Passive Constructions,Present,Cohen-2000[127],
107A-srm,srm,Saramaccan,107A,Passive Constructions,Absent,Byrne-1987[81],
107A-tap,tap,Taiap,107A,Passive Constructions,Absent,Kulick-and-Stroud-1992[passim],
107A-kwz,kwz,Kwaza,107A,Passive Constructions,Absent,van-der-Voort-2000[274],
107A-psj,psj,Popoloca (San Juan Atzingo),107A,Passive Constructions,Present,Kalstrom-Dolson-et-al-1995[347],
107A-uma,uma,Uma,107A,Passive Constructions,Absent,Martens-1988b[173-180],
107A-cap,cap,Capanahua,107A,Passive Constructions,Absent,Lous-1969[70],
107A-mle,mle,Maale,107A,Passive Constructions,Present,Amha-2001[100],
107A-cmx,cmx,Comox,107A,Passive Constructions,Present,Harris-1981b[133],
107A-adz,adz,Adzera,107A,Passive Constructions,Absent,Holzknecht-1986[114],
107A-cav,cav,Cavineña,107A,Passive Constructions,Absent,Camp-1985[passim],
107A-nad,nad,Nadëb,107A,Passive Constructions,Present,Martins-and-Martins-1999[260],
107A-can,can,Candoshi,107A,Passive Constructions,Absent,Anderson-and-Wise-1963[passim],
107A-saw,saw,Sawu,107A,Passive Constructions,Absent,Walker-1982[23],
107A-mlm,mlm,Mlabri (Minor),107A,Passive Constructions,Absent,Rischel-1995[173],
107A-ura,ura,Ura,107A,Passive Constructions,Absent,Crowley-1999[214],
107A-tso,tso,Tsou,107A,Passive Constructions,Absent,Szakos-1994[*** O O O ***],
107A-moa,moa,Mono-Alu,107A,Passive Constructions,Absent,"Fagan-1986[86, 112-116]",
107A-ckl,ckl,Chinook (Lower),107A,Passive Constructions,Absent,Boas-1911b[593],
107A-hmr,hmr,Hamer,107A,Passive Constructions,Present,Lydall-1976[433],
107A-atk,atk,Atakapa,107A,Passive Constructions,Absent,Swanton-1929[143],
107A-cpn,cpn,Chepang,107A,Passive Constructions,Absent,Caughley-1982[44],
107A-tir,tir,Tiriyo,107A,Passive Constructions,Absent,Meira-1999[283],
107A-ane,ane,Anêm,107A,Passive Constructions,Absent,Thurston-1982[18],
107A-abn,abn,Arabana,107A,Passive Constructions,Absent,Hercus-1994[146-156],
107A-bnj,bnj,Bandjalang,107A,Passive Constructions,Absent,Crowley-1978[106],
107A-dga,dga,Dagaare,107A,Passive Constructions,Absent,Bodomo-1997[140],
107A-kpm,kpm,Kapampangan,107A,Passive Constructions,Absent,Forman-1971[100-126],
107A-nyu,nyu,Nyulnyul,107A,Passive Constructions,Absent,McGregor-1996[37-46],
107A-fua,fua,Fula (Cameroonian),107A,Passive Constructions,Present,Arnott-1970[179],
107A-iqu,iqu,Iquito,107A,Passive Constructions,Absent,Eastman-and-Eastman-1963[passim],
107A-msn,msn,Maisin,107A,Passive Constructions,Absent,Ross-1984[passim],
107A-pny,pny,Panyjima,107A,Passive Constructions,Present,Dench-1991[173],
107A-amu,amu,Yanesha',107A,Passive Constructions,Present,"Wise-1986[589, 611]",
107A-bln,bln,Bilin,107A,Passive Constructions,Present,Palmer-1958[156],
107A-ngk,ngk,Ngankikurungkurr,107A,Passive Constructions,Absent,Hoddinott-and-Kofod-1988[147-151],
107A-cba,cba,Chumash (Barbareño),107A,Passive Constructions,Absent,Wash-2001[41],
107A-don,don,Dong,107A,Passive Constructions,Present,Long-and-Zheng-1998[147],
107A-god,god,Godoberi,107A,Passive Constructions,Absent,Kibrik-1996[108],
107A-sem,sem,Sema,107A,Passive Constructions,Absent,Sreedhar-1980[125-30],
107A-au,au,Au,107A,Passive Constructions,Absent,Scorza-1985[244-250],
107A-nup,nup,Nupe,107A,Passive Constructions,Absent,Smith-1967a[passim],
107A-pec,pec,Pech,107A,Passive Constructions,Absent,Holt-1999b[77],
107A-tmr,tmr,Temiar,107A,Passive Constructions,Absent,Benjamin-1976[167],
107A-tot,tot,Totonac (Misantla),107A,Passive Constructions,Absent,"MacKay-1991[13, 272]",
107A-wik,wik,Wikchamni,107A,Passive Constructions,Present,"Mithun-1999[54, 570]",
107A-kom,kom,Komo,107A,Passive Constructions,Absent,Tucker-and-Bryan-1956[361],
107A-ndo,ndo,Ndonga,107A,Passive Constructions,Present,Fivaz-1986[109],
107A-par,par,Päri,107A,Passive Constructions,Present,Andersen-1988[299],
107A-yes,yes,Yessan-Mayo,107A,Passive Constructions,Absent,"Foreman-1974[34, 41]",
107A-baa,baa,Barai,107A,Passive Constructions,Absent,Olson-1975[passim],
107A-cor,cor,Cora,107A,Passive Constructions,Present,Casad-1984[191],
107A-nak,nak,Nakanai,107A,Passive Constructions,Absent,Johnston-1980[102-104],
107A-plk,plk,Palikur,107A,Passive Constructions,Present,"Green-and-Green-1972[9, 90]",
107A-tri,tri,Trique (Copala),107A,Passive Constructions,Absent,Hollenbach-1992[328-326],
107A-anj,anj,Anejom,107A,Passive Constructions,Absent,Lynch-1982a[116-122],
107A-brn,brn,Burunge,107A,Passive Constructions,Absent,Kiessling-1994[101],
107A-gmw,gmw,Gumawana,107A,Passive Constructions,Absent,Olson-1992[349],
107A-wbn,wbn,Wambon,107A,Passive Constructions,Absent,de-Vries-1989[86],
