ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
2A-cve,cve,Chuave,2A,Vowel Quality Inventories,Average (5-6),Thurman-1970,
2A-nbk,nbk,Natügu,2A,Vowel Quality Inventories,Large (7-14),Wurm-1972b,
2A-ach,ach,Aché,2A,Vowel Quality Inventories,Average (5-6),Susnik-1974,
2A-aiz,aiz,Aizi,2A,Vowel Quality Inventories,Large (7-14),Herault-1971,
2A-brb,brb,Bariba,2A,Vowel Quality Inventories,Large (7-14),Welmers-1952a,
2A-koh,koh,Kohumono,2A,Vowel Quality Inventories,Large (7-14),Cook-1969b,
2A-mrn,mrn,Maranao,2A,Vowel Quality Inventories,Small (2-4),McKaughan-1958;McKaughan-and-Macaraya-1967,
2A-mxm,mxm,Mixtec (Molinos),2A,Vowel Quality Inventories,Average (5-6),Hunter-and-Pike-1969,
2A-sab,sab,Sa'ban,2A,Vowel Quality Inventories,Large (7-14),Clayre-1973,
2A-tks,tks,Teke (Southern),2A,Vowel Quality Inventories,Large (7-14),Paulian-1975,
2A-wdo,wdo,Western Desert (Ooldea),2A,Vowel Quality Inventories,Small (2-4),Douglas-1964;Douglas-1955,
2A-wuc,wuc,Wu (Changzhou),2A,Vowel Quality Inventories,Large (7-14),Chao-1970,
2A-ald,ald,Alladian,2A,Vowel Quality Inventories,Large (7-14),Dumestre-and-Duponchel-1971;Duponchel-1971,
2A-bki,bki,Bakairí,2A,Vowel Quality Inventories,Large (7-14),Wheatley-1969;Wheatley-1973,
2A-brd,brd,Bardi,2A,Vowel Quality Inventories,Small (2-4),Metcalfe-1971,
2A-bee,bee,Beembe,2A,Vowel Quality Inventories,Average (5-6),Jacquot-1962;Jacquot-1981,
2A-bbf,bbf,Bobo Madaré (Northern),2A,Vowel Quality Inventories,Large (7-14),Morse-1976;Bris-and-Prost-1981,
2A-brw,brw,Bru (Western),2A,Vowel Quality Inventories,Large (7-14),Thongkum-1979,
2A-cad,cad,Caddo,2A,Vowel Quality Inventories,Small (2-4),Chafe-1976;Chafe-1979,
2A-dad,dad,Dadibi,2A,Vowel Quality Inventories,Average (5-6),MacDonald-1973,
2A-ddf,ddf,Daju (Dar Fur),2A,Vowel Quality Inventories,Average (5-6),Thelwall-1981;Tucker-and-Bryan-1966,
2A-dnw,dnw,Dangaléat (Western),2A,Vowel Quality Inventories,Large (7-14),Fedry-1977,
2A-dar,dar,Darai,2A,Vowel Quality Inventories,Average (5-6),Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
2A-det,det,Deti,2A,Vowel Quality Inventories,Average (5-6),Vossen-1997,
2A-dts,dts,Toro So,2A,Vowel Quality Inventories,Large (7-14),Bendor-Samuel-et-al-1989;Plungian-1995,
2A-fuz,fuz,Fuzhou,2A,Vowel Quality Inventories,Large (7-14),Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
2A-gla,gla,Gelao,2A,Vowel Quality Inventories,Large (7-14),He-1981;He-1983,
2A-had,had,Hadza,2A,Vowel Quality Inventories,Average (5-6),Sands-et-al-1996;Tucker-et-al-1977,
2A-hba,hba,Hebrew (Modern Ashkenazic),2A,Vowel Quality Inventories,Average (5-6),Bolozky-1978;Bolozky-1997,
