ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
10A-aka,aka,Aka,10A,Vowel Nasalization,Contrast absent,Cloarec-Heiss-and-Thomas-1978,
10A-avt,avt,Avatime,10A,Vowel Nasalization,Contrast present,Schuh-1995,
10A-ban,ban,Bana,10A,Vowel Nasalization,Contrast absent,Hofmann-1990,
10A-bfd,bfd,Biafada,10A,Vowel Nasalization,Contrast absent,Wilson-1993,
10A-buy,buy,Buli (in Ghana),10A,Vowel Nasalization,Contrast present,Kroger-1992,
10A-gut,gut,Gurma (Togo),10A,Vowel Nasalization,Contrast present,Tersis-1967,
10A-kgl,kgl,Umbu Ungu,10A,Vowel Nasalization,Contrast absent,Blowers-1970,
10A-ksp,ksp,Kosop,10A,Vowel Nasalization,Contrast present,Lafarge-1977,
10A-mdz,mdz,Mada (in Nigeria),10A,Vowel Nasalization,Contrast present,Price-1989,
10A-mnu,mnu,Mun,10A,Vowel Nasalization,Contrast absent,Shintari-and-Yang-1990,
10A-oku,oku,Oku,10A,Vowel Nasalization,Contrast absent,Davis-1992,
10A-ora,ora,Emai,10A,Vowel Nasalization,Contrast present,Donwa-Ifode-1990,
10A-tmk,tmk,Tumak,10A,Vowel Nasalization,Contrast present,Caprile-1977a,
10A-wmn,wmn,Wéménugbé,10A,Vowel Nasalization,Contrast present,Brand-1999,
10A-xas,xas,Xasonga,10A,Vowel Nasalization,Contrast absent,Koite-Herschel-1981-1982,
10A-yem,yem,Yemba,10A,Vowel Nasalization,Contrast absent,Haynes-1989,
10A-fus,fus,Fula (Senegal),10A,Vowel Nasalization,Contrast absent,Niang-1997,
10A-gir,gir,Gula Iro,10A,Vowel Nasalization,Contrast present,Pairault-1969,
10A-hrs,hrs,Harsusi,10A,Vowel Nasalization,Contrast absent,Johnstone-1977,
10A-lok,lok,Loko,10A,Vowel Nasalization,Contrast present,Innes-1964,
10A-eip,eip,Eipo,10A,Vowel Nasalization,Contrast absent,Heeschen-1998,
10A-gad,gad,Gade,10A,Vowel Nasalization,Contrast absent,Sterk-1990;Sterk-1994,
10A-ykp,ykp,Yukpa,10A,Vowel Nasalization,Contrast present,Hanes-1952,
10A-mid,mid,Midob,10A,Vowel Nasalization,Contrast absent,Thelwall-1983,
10A-mul,mul,Mulao,10A,Vowel Nasalization,Contrast absent,Wang-and-Zheng-1993,
10A-bsr,bsr,Basari,10A,Vowel Nasalization,Contrast absent,Ferry-1968,
10A-ebi,ebi,Ebira,10A,Vowel Nasalization,Contrast absent,Adive-1989,
10A-kwb,kwb,Kwerba,10A,Vowel Nasalization,Contrast absent,Silzer-1976,
10A-mdk,mdk,Mandinka,10A,Vowel Nasalization,Contrast absent,Hamlyn-1935,
10A-bfi,bfi,Bafia,10A,Vowel Nasalization,Contrast absent,Guarisma-1967,
10A-blz,blz,Balanta,10A,Vowel Nasalization,Contrast absent,Wilson-1961b,
10A-dts,dts,Toro So,10A,Vowel Nasalization,Contrast present,Calame-Griaule-1968,
10A-ega,ega,Ega,10A,Vowel Nasalization,Contrast absent,Connell-et-al-2002,
10A-lam,lam,Lamé,10A,Vowel Nasalization,Contrast absent,Venberg-1975,
10A-day,day,Day,10A,Vowel Nasalization,Contrast present,Nougayrol-1977,
10A-ktk,ktk,Kotoko,10A,Vowel Nasalization,Contrast absent,Bouny-1977,
10A-snd,snd,Senadi,10A,Vowel Nasalization,Contrast present,Mills-1984,
10A-tik,tik,Tikar,10A,Vowel Nasalization,Contrast absent,Stanley-1991,
10A-mdo,mdo,Mbodomo,10A,Vowel Nasalization,Contrast present,Boyd-1997,
10A-ble,ble,Baule,10A,Vowel Nasalization,Contrast present,Gross-1967;Ahoua-1996,
10A-zqs,zqs,Zoque (Soteapan),10A,Vowel Nasalization,Contrast absent,Elson-1947,
10A-pod,pod,Podoko,10A,Vowel Nasalization,Contrast absent,Jarvis-1989,
10A-ong,ong,Onge,10A,Vowel Nasalization,Contrast absent,Dasgupta-and-Sharma-1982,
10A-gbk,gbk,Gbaya Kara,10A,Vowel Nasalization,Contrast present,Monino-and-Roulon-1972,
10A-ila,ila,Ila,10A,Vowel Nasalization,Contrast absent,Smith-1907,
10A-laa,laa,Laal,10A,Vowel Nasalization,Contrast absent,Boyeldieu-1977,
10A-oca,oca,Ocaina,10A,Vowel Nasalization,Contrast present,Agnew-and-Pike-1957,
10A-tbl,tbl,Tabla,10A,Vowel Nasalization,Contrast absent,Collier-and-Collier-1986,
10A-kem,kem,Kemant,10A,Vowel Nasalization,Contrast absent,Appleyard-1975,
10A-ntj,ntj,Ngaanyatjarra,10A,Vowel Nasalization,Contrast absent,Douglas-1964,
10A-krw,krw,Korowai,10A,Vowel Nasalization,Contrast absent,van-Enk-and-de-Vries-1997,
10A-dga,dga,Dagaare,10A,Vowel Nasalization,Contrast present,Nakuma-1998;Bodomo-1997,
10A-pme,pme,Pomo (Eastern),10A,Vowel Nasalization,Contrast absent,McLendon-1975,
10A-moo,moo,Mooré,10A,Vowel Nasalization,Contrast present,Canu-1974,
10A-paw,paw,Pawaian,10A,Vowel Nasalization,Contrast present,Trefry-1969,
10A-hay,hay,Hayu,10A,Vowel Nasalization,Contrast present,Michailovsky-1988,
10A-xoo,xoo,!Xóõ,10A,Vowel Nasalization,Contrast absent,Traill-1985,
10A-ctm,ctm,Chitimacha,10A,Vowel Nasalization,Contrast absent,Swadesh-1934,
10A-kng,kng,Kaingang,10A,Vowel Nasalization,Contrast present,Wiesemann-1972,
10A-amc,amc,Amahuaca,10A,Vowel Nasalization,Contrast present,Osborn-1948,
10A-chq,chq,Chinantec (Quiotepec),10A,Vowel Nasalization,Contrast present,Robbins-1961,
10A-ccp,ccp,Cocopa,10A,Vowel Nasalization,Contrast absent,Crawford-1966[13],
10A-nhn,nhn,Nahuatl (North Puebla),10A,Vowel Nasalization,Contrast absent,Key-and-Key-1953b,
10A-kan,kan,Kana,10A,Vowel Nasalization,Contrast present,Ikoro-1996,
10A-kwk,kwk,Kwakw'ala,10A,Vowel Nasalization,Contrast absent,Boas-1900,
10A-mby,mby,Mbay,10A,Vowel Nasalization,Contrast present,Caprile-1977b,
10A-ao,ao,Ao,10A,Vowel Nasalization,Contrast absent,Coupe-1999,
10A-dgb,dgb,Dagbani,10A,Vowel Nasalization,Contrast absent,Wilson-and-Bendor-Samuel-1969,
10A-trb,trb,Teribe,10A,Vowel Nasalization,Contrast present,Quesada-2000,
10A-snc,snc,Seneca,10A,Vowel Nasalization,Contrast present,Chafe-1996,
10A-tne,tne,Temne,10A,Vowel Nasalization,Contrast present,Yillah-1992,
10A-doy,doy,Doyayo,10A,Vowel Nasalization,Contrast present,Wiering-and-Wiering-1994,
10A-qaw,qaw,Qawasqar,10A,Vowel Nasalization,Contrast absent,Clairis-1985,
10A-sel,sel,Selknam,10A,Vowel Nasalization,Contrast absent,Najlis-1973,
10A-kis,kis,Kisi,10A,Vowel Nasalization,Contrast absent,Childs-1991;Childs-1995,
10A-kon,kon,Kongo,10A,Vowel Nasalization,Contrast absent,Lumwamu-1973,
10A-jaq,jaq,Jaqaru,10A,Vowel Nasalization,Contrast absent,Hardman-1966,
10A-lak,lak,Lak,10A,Vowel Nasalization,Contrast absent,Anderson-1997a,
10A-eka,eka,Ekari,10A,Vowel Nasalization,Contrast absent,Doble-1987,
10A-abi,abi,Abipón,10A,Vowel Nasalization,Contrast absent,Najlis-1966,
10A-mab,mab,Maba,10A,Vowel Nasalization,Contrast present,Lukas-1933,
10A-wlf,wlf,Wolof,10A,Vowel Nasalization,Contrast absent,Sauvageot-1965,
10A-kch,kch,Koyra Chiini,10A,Vowel Nasalization,Contrast present,Heath-1999b,
10A-yuc,yuc,Yuchi,10A,Vowel Nasalization,Contrast present,Crawford-1973,
10A-krb,krb,Kiribati,10A,Vowel Nasalization,Contrast absent,Groves-et-al-1985,
10A-ypk,ypk,Yup'ik (Central),10A,Vowel Nasalization,Contrast absent,Miyaoka-1996,
10A-fur,fur,Fur,10A,Vowel Nasalization,Contrast absent,Jakobi-1990,
