ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
80A-xun,xun,!Xun (Ekoka),80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Konig-and-Heine-2001,
80A-orb,orb,Oromo (Boraana),80A,Verbal Number and Suppletion,None,Stroomer-1995,
80A-sou,sou,Sorbian (Upper),80A,Verbal Number and Suppletion,None,De-Bray-1980a,
80A-atu,atu,Arabic (Tunisian),80A,Verbal Number and Suppletion,None,,
80A-agw,agw,Alagwa,80A,Verbal Number and Suppletion,None,Mous-nd,
80A-oix,oix,Otomí (Ixtenco),80A,Verbal Number and Suppletion,None,Lastra-1998,
80A-svk,svk,Slovak,80A,Verbal Number and Suppletion,None,De-Bray-1980a;Mistrik-1981,
80A-blr,blr,Belorussian,80A,Verbal Number and Suppletion,None,Pashkevich-1978,
80A-mcd,mcd,Macedonian,80A,Verbal Number and Suppletion,None,De-Bray-1980b,
80A-wly,wly,Wolaytta,80A,Verbal Number and Suppletion,None,Lamberti-and-Sottile-1997,
80A-abn,abn,Arabana,80A,Verbal Number and Suppletion,None,Hercus-1994,
80A-maw,maw,Maninka (Western),80A,Verbal Number and Suppletion,None,Tokarskaja-1964;Delafosse-1929;Creissels-1983,
80A-mra,mra,Mara,80A,Verbal Number and Suppletion,None,Heath-1981,
80A-pme,pme,Pomo (Eastern),80A,Verbal Number and Suppletion,"Singular-dual-plural triples, no suppletion",McLendon-1996[538],
80A-ses,ses,Sesotho,80A,Verbal Number and Suppletion,None,Jacottet-1927,
80A-slo,slo,Slovene,80A,Verbal Number and Suppletion,None,Derbyshire-1993,
80A-grf,grf,Garífuna,80A,Verbal Number and Suppletion,None,,
80A-kuo,kuo,Kuot,80A,Verbal Number and Suppletion,None,Lindstrom-2002,
80A-ute,ute,Ute,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Southern-Ute-Tribe-1980[40],
80A-mlt,mlt,Maltese,80A,Verbal Number and Suppletion,None,Borg-and-Azzopardi-Alexander-1997,
80A-ben,ben,Bengali,80A,Verbal Number and Suppletion,None,Dimock-1965;Radice-1994,
80A-ukr,ukr,Ukrainian,80A,Verbal Number and Suppletion,None,Humesky-1980[114];Medushevsky-and-Zyatovska-1963[106],
80A-tpn,tpn,Tepehuan (Northern),80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Bascom-1982,
80A-amr,amr,Arabic (Moroccan),80A,Verbal Number and Suppletion,None,,
80A-snc,snc,Seneca,80A,Verbal Number and Suppletion,None,Chafe-1996,
80A-cze,cze,Czech,80A,Verbal Number and Suppletion,None,Sova-1962,
80A-hup,hup,Hupa,80A,Verbal Number and Suppletion,"Singular-plural pairs, no suppletion",Golla-1996,
80A-hop,hop,Hopi,80A,Verbal Number and Suppletion,"Singular-plural pairs, no suppletion",Seaman-1996,
80A-qaw,qaw,Qawasqar,80A,Verbal Number and Suppletion,None,Clairis-1985,
80A-mup,mup,Mupun,80A,Verbal Number and Suppletion,"Singular-plural pairs, no suppletion",Frajzyngier-1993[59-60],
80A-scr,scr,Serbian-Croatian,80A,Verbal Number and Suppletion,None,Subotic-and-Forbes-1918,
80A-tna,tna,Turkana,80A,Verbal Number and Suppletion,None,Dimmendaal-1983a,
80A-mok,mok,Mokilese,80A,Verbal Number and Suppletion,None,Harrison-1976,
80A-psh,psh,Pashto,80A,Verbal Number and Suppletion,None,,
80A-sam,sam,Samoan,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Mosel-and-Hovdhaugen-1992[171],
80A-sel,sel,Selknam,80A,Verbal Number and Suppletion,None,Najlis-1973,
80A-pip,pip,Pipil,80A,Verbal Number and Suppletion,None,Campbell-1985,
80A-mac,mac,Macushi,80A,Verbal Number and Suppletion,None,"Abbott-1991[114, in passim]",
80A-swe,swe,Swedish,80A,Verbal Number and Suppletion,None,,
80A-dut,dut,Dutch,80A,Verbal Number and Suppletion,None,Donaldson-1981,
80A-bul,bul,Bulgarian,80A,Verbal Number and Suppletion,None,,
80A-zun,zun,Zuni,80A,Verbal Number and Suppletion,"Singular-plural pairs, no suppletion",Newman-1996[497],
80A-snt,snt,Sentani,80A,Verbal Number and Suppletion,None,Cowan-1965,
80A-ypk,ypk,Yup'ik (Central),80A,Verbal Number and Suppletion,None,Jacobson-1995,
80A-cnt,cnt,Cantonese,80A,Verbal Number and Suppletion,None,Matthews-and-Yip-1994,
80A-fur,fur,Fur,80A,Verbal Number and Suppletion,None,,
80A-pol,pol,Polish,80A,Verbal Number and Suppletion,None,Mazur-1983,
80A-lad,lad,Ladakhi,80A,Verbal Number and Suppletion,None,Koshal-1979,
80A-car,car,Carib,80A,Verbal Number and Suppletion,None,Hoff-1968,
80A-mak,mak,Makah,80A,Verbal Number and Suppletion,None,,
80A-sue,sue,Suena,80A,Verbal Number and Suppletion,None,Wilson-1974,
80A-mku,mku,Maranungku,80A,Verbal Number and Suppletion,None,Tryon-1970b,
80A-mrl,mrl,Murle,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Arensen-1982[72],
80A-psm,psm,Passamaquoddy-Maliseet,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",,
80A-ana,ana,Araona,80A,Verbal Number and Suppletion,None,Pitman-1980,
80A-cyv,cyv,Cayuvava,80A,Verbal Number and Suppletion,None,Key-1967,
80A-dio,dio,Diola-Fogny,80A,Verbal Number and Suppletion,None,Sapir-1965,
80A-arm,arm,Armenian (Eastern),80A,Verbal Number and Suppletion,None,,
80A-aym,aym,Aymara (Central),80A,Verbal Number and Suppletion,None,Hardman-2001,
80A-usa,usa,Usan,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",,
80A-gar,gar,Garo,80A,Verbal Number and Suppletion,None,Burling-1961,
80A-mss,mss,Miwok (Southern Sierra),80A,Verbal Number and Suppletion,None,Broadbent-1964,
80A-sml,sml,Semelai,80A,Verbal Number and Suppletion,None,Kruspe-1999,
80A-dag,dag,Daga,80A,Verbal Number and Suppletion,None,Murane-1974,
80A-igb,igb,Igbo,80A,Verbal Number and Suppletion,None,Green-and-Igwe-1963,
80A-brh,brh,Brahui,80A,Verbal Number and Suppletion,None,Andronov-1980,
80A-cah,cah,Cahuilla,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion","Seiler-1977[88, 199, 327]",
80A-cle,cle,Chinantec (Lealao),80A,Verbal Number and Suppletion,None,Rupp-1989,
80A-knm,knm,Kunama,80A,Verbal Number and Suppletion,"Singular-dual-plural triples, suppletion",Bender-1996[31-35],
80A-nav,nav,Navajo,80A,Verbal Number and Suppletion,"Singular-dual-plural triples, no suppletion",Young-1992[in passim];Haile-1926,
80A-cmn,cmn,Comanche,80A,Verbal Number and Suppletion,"Singular-plural pairs, no suppletion","Charney-1993[115, 308-309]",
80A-iri,iri,Irish,80A,Verbal Number and Suppletion,None,Dillon-and-O-Croinin-1961,
80A-squ,squ,Squamish,80A,Verbal Number and Suppletion,None,Kuipers-1967,
80A-tru,tru,Trumai,80A,Verbal Number and Suppletion,None,Guirardello-1999a,
80A-dni,dni,Dani (Lower Grand Valley),80A,Verbal Number and Suppletion,None,Bromley-1981,
80A-nen,nen,Nenets,80A,Verbal Number and Suppletion,None,Salminen-1998,
80A-cre,cre,Cree (Plains),80A,Verbal Number and Suppletion,None,Wolfart-and-Carroll-1981,
80A-nht,nht,Nahuatl (Tetelcingo),80A,Verbal Number and Suppletion,None,Tuggy-1979,
80A-yim,yim,Yimas,80A,Verbal Number and Suppletion,None,Foley-1991[225-226],
80A-ika,ika,Ika,80A,Verbal Number and Suppletion,None,Frank-1990,
80A-kse,kse,Koyraboro Senni,80A,Verbal Number and Suppletion,None,Heath-1999a,
80A-mun,mun,Mundari,80A,Verbal Number and Suppletion,None,Osada-1992,
80A-brs,brs,Barasano,80A,Verbal Number and Suppletion,"Singular-plural pairs, no suppletion","Jones-and-Jones-1991[24, 46]",
80A-tab,tab,Taba,80A,Verbal Number and Suppletion,None,Bowden-1997a,
80A-aco,aco,Acoma,80A,Verbal Number and Suppletion,None,Maring-1967;Miller-1965,
80A-arp,arp,Arapesh (Mountain),80A,Verbal Number and Suppletion,None,Conrad-and-Wogiga-1991,
80A-ond,ond,Oneida,80A,Verbal Number and Suppletion,None,,
80A-asm,asm,Asmat,80A,Verbal Number and Suppletion,None,Voorhoeve-1965,
80A-ewe,ewe,Ewe,80A,Verbal Number and Suppletion,None,Westermann-1930,
80A-grb,grb,Grebo,80A,Verbal Number and Suppletion,None,Innes-1966,
80A-khs,khs,Khasi,80A,Verbal Number and Suppletion,None,Rabel-1961,
80A-khm,khm,Khmer,80A,Verbal Number and Suppletion,None,Ehrman-1972b;Noss-et-al-1966;Jacob-1968,
80A-kio,kio,Kiowa,80A,Verbal Number and Suppletion,"Singular-plural pairs, no suppletion",Watkins-1984[98-99],
80A-wic,wic,Wichita,80A,Verbal Number and Suppletion,"Singular-dual-plural triples, no suppletion",Rood-1976,
80A-klv,klv,Kilivila,80A,Verbal Number and Suppletion,None,Senft-1986,
80A-nug,nug,Nunggubuyu,80A,Verbal Number and Suppletion,None,Heath-1984,
80A-irq,irq,Iraqw,80A,Verbal Number and Suppletion,None,Mous-1992,
80A-kew,kew,Kewa,80A,Verbal Number and Suppletion,None,Franklin-1971,
80A-snm,snm,Sanuma,80A,Verbal Number and Suppletion,None,Borgman-1990,
80A-shk,shk,Shipibo-Konibo,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Valenzuela-1997[49],
80A-ket,ket,Ket,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Vall-and-Kanakin-1988[24],
80A-koa,koa,Koasati,80A,Verbal Number and Suppletion,"Singular-dual-plural triples, no suppletion",Kimball-1991[323-324],
80A-luv,luv,Luvale,80A,Verbal Number and Suppletion,None,Horton-1949;White-1949,
80A-san,san,Sango,80A,Verbal Number and Suppletion,None,Thornell-1997;Samarin-1967b,
80A-bag,bag,Bagirmi,80A,Verbal Number and Suppletion,None,Stevenson-1969,
80A-hzb,hzb,Hunzib,80A,Verbal Number and Suppletion,None,van-den-Berg-1995,
80A-ing,ing,Ingush,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",,
80A-mau,mau,Maung,80A,Verbal Number and Suppletion,None,Capell-and-Hinch-1970,
80A-qim,qim,Quechua (Imbabura),80A,Verbal Number and Suppletion,None,Cole-1985,
80A-ram,ram,Rama,80A,Verbal Number and Suppletion,None,Grinevald-1990,
80A-wch,wch,Wichí,80A,Verbal Number and Suppletion,None,Vinas-Urquiza-1974,
80A-yag,yag,Yagua,80A,Verbal Number and Suppletion,None,Payne-and-Payne-1990,
80A-niv,niv,Nivkh,80A,Verbal Number and Suppletion,None,Gruzdeva-1998,
80A-apu,apu,Apurinã,80A,Verbal Number and Suppletion,None,Facundes-2000,
80A-bma,bma,Berber (Middle Atlas),80A,Verbal Number and Suppletion,None,,
80A-wra,wra,Warao,80A,Verbal Number and Suppletion,None,Romero-Figueroa-1997,
80A-imo,imo,Imonda,80A,Verbal Number and Suppletion,"Singular-plural pairs, no suppletion",Seiler-1985[82],
80A-awp,awp,Awa Pit,80A,Verbal Number and Suppletion,None,Curnow-1997,
80A-lat,lat,Latvian,80A,Verbal Number and Suppletion,None,Fennell-and-Gelsen-1980,
80A-mar,mar,Maricopa,80A,Verbal Number and Suppletion,"Singular-dual-plural triples, no suppletion",Gordon-1986[223],
80A-ala,ala,Alamblak,80A,Verbal Number and Suppletion,None,Bruce-1984[146],
80A-goo,goo,Gooniyandi,80A,Verbal Number and Suppletion,None,McGregor-1990,
80A-kut,kut,Kutenai,80A,Verbal Number and Suppletion,None,Boas-1927;Garvin-1948c;Garvin-1948b;Garvin-1948a,
80A-mxc,mxc,Mixtec (Chalcatongo),80A,Verbal Number and Suppletion,None,Macaulay-1996,
80A-lav,lav,Lavukaleve,80A,Verbal Number and Suppletion,None,Terrill-1999,
80A-rap,rap,Rapanui,80A,Verbal Number and Suppletion,None,Du-Feu-1996,
80A-ain,ain,Ainu,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Tamura-1988[38],
80A-jak,jak,Jakaltek,80A,Verbal Number and Suppletion,None,Craig-1977;Day-1973,
80A-lkt,lkt,Lakhota,80A,Verbal Number and Suppletion,None,Van-Valin-1977;Berg-1981,
80A-mrt,mrt,Martuthunira,80A,Verbal Number and Suppletion,None,Dench-1995,
80A-prh,prh,Pirahã,80A,Verbal Number and Suppletion,None,Everett-1986,
80A-war,war,Wari',80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion",Everett-and-Kern-1997[337-339],
80A-gua,gua,Guaraní,80A,Verbal Number and Suppletion,None,Guasch-1996,
80A-kho,kho,Khoekhoe,80A,Verbal Number and Suppletion,None,Hagman-1977,
80A-mei,mei,Meithei,80A,Verbal Number and Suppletion,None,Bhat-and-Ningomba-1997;Chelliah-1997,
80A-ngi,ngi,Ngiyambaa,80A,Verbal Number and Suppletion,None,Donaldson-1980,
80A-brm,brm,Burmese,80A,Verbal Number and Suppletion,None,Okell-1994,
80A-kro,kro,Krongo,80A,Verbal Number and Suppletion,"Singular-plural pairs, suppletion","Reh-1985[238-239, 208-209]",
80A-myi,myi,Mangarrayi,80A,Verbal Number and Suppletion,None,Merlan-1982,
80A-tiw,tiw,Tiwi,80A,Verbal Number and Suppletion,None,Osborne-1974,
80A-knr,knr,Kanuri,80A,Verbal Number and Suppletion,None,Hutchison-1981,
80A-kay,kay,Kayardild,80A,Verbal Number and Suppletion,None,Evans-1995,
80A-map,map,Mapudungun,80A,Verbal Number and Suppletion,None,Smeets-1989,
