ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
112A-brl,brl,Baragaunle,112A,Negative Morphemes,Negative affix,Kretschmar-1995[ 140],
112A-buy,buy,Buli (in Ghana),112A,Negative Morphemes,Double negation,,
112A-dhm,dhm,Dhimal,112A,Negative Morphemes,Negative affix,Cooper-1999[ 31],
112A-rag,rag,Raga,112A,Negative Morphemes,Double negation,Crowley-2002c[ 635],
112A-tod,tod,Tod,112A,Negative Morphemes,Negative affix,Sharma-1989b[ 334-335],
112A-yrm,yrm,Yurimangí,112A,Negative Morphemes,Negative affix,Rivet-1942[ 36],
112A-zhn,zhn,Zhuang (Northern),112A,Negative Morphemes,"Negative word, unclear if verb or particle",Yongxian-Luo-2008[ passim],
112A-cnm,cnm,Canamarí,112A,Negative Morphemes,Negative affix,,
112A-eny,eny,Enya,112A,Negative Morphemes,Negative affix,Spa-1973[114],
112A-ina,ina,Inanwatan,112A,Negative Morphemes,Negative affix,de-Vries-1996[ 40],
112A-klg,klg,Kulung,112A,Negative Morphemes,Negative affix,"Tolsma-1999[ 58, 70]",
112A-les,les,Lese,112A,Negative Morphemes,Negative affix,Vorbichler-1965[ 128],
112A-lgt,lgt,Logoti,112A,Negative Morphemes,Negative particle,Tucker-1967[ 253],
112A-tpt,tpt,Tapieté,112A,Negative Morphemes,Negative affix,Gonzalez-2005[ passim],
112A-xar,xar,Xârâcùù,112A,Negative Morphemes,"Negative word, unclear if verb or particle",,
112A-yrr,yrr,Yaruro,112A,Negative Morphemes,Negative affix,,
112A-zzo,zzo,Zapotec (Zoogocho),112A,Negative Morphemes,Negative particle,Sonnenschein-2005[ 114],
112A-alc,alc,Allentiac,112A,Negative Morphemes,Negative particle,Adelaar-2004[passim],
112A-anu,anu,Anufo,112A,Negative Morphemes,Negative particle,Smye-2004[ 85],
112A-boi,boi,Boiken,112A,Negative Morphemes,Double negation,Laycock-1965a[108],
112A-eip,eip,Eipo,112A,Negative Morphemes,Negative particle,Heeschen-1998[ 222-223],
112A-grs,grs,Garus,112A,Negative Morphemes,Negative particle,ZGraggen-1969[passim],
112A-har,har,Haruai,112A,Negative Morphemes,Negative affix,,
112A-mrq,mrq,Marquesan,112A,Negative Morphemes,"Negative word, unclear if verb or particle",Lynch-2002a[ 875],
112A-mug,mug,Mugil,112A,Negative Morphemes,Negative affix,ZGraggen-1969[284],
112A-otr,otr,Otoro,112A,Negative Morphemes,Double negation,Stevenson-1957[ 31],
112A-sub,sub,Subiya,112A,Negative Morphemes,Double negation,Baumbach-1997[337],
112A-cup,cup,Cupeño,112A,Negative Morphemes,Negative particle,Hill-2005[ 389],
112A-kmi,kmi,Kami,112A,Negative Morphemes,Negative affix,Velten-1899b[15],
112A-rnd,rnd,Rundi,112A,Negative Morphemes,Negative affix,Meeussen-1959[136],
