ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
93A-giz,giz,Giziga,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Lukas-1970[ 85],
93A-ora,ora,Emai,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Schaefer-and-Egbokhare-2007[ 19],
93A-xas,xas,Xasonga,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Koite-Herschel-1981-1982[ 220],
93A-zhn,zhn,Zhuang (Northern),93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Yongxian-Luo-2008[ 357],
93A-cnm,cnm,Canamarí,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,,
93A-ina,ina,Inanwatan,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,de-Vries-1996[ 50],
93A-lgt,lgt,Logoti,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Tucker-1967[ 148],
93A-nif,nif,Niuafo'ou,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Early-2002[ 863],
93A-tpt,tpt,Tapieté,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Gonzalez-2005[ 228],
93A-zzo,zzo,Zapotec (Zoogocho),93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Sonnenschein-2005[ 119],
93A-anu,anu,Anufo,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Smye-2004[ 24],
93A-bkn,bkn,Bakundu,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Ittmann-1971[299],
93A-eip,eip,Eipo,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Heeschen-1998[ 153],
93A-ndi,ndi,Ngbandi,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Toronzoni-1989[ 511],
93A-suk,suk,Suki,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Voorhoeve-1975[ own work],
93A-awi,awi,Aekyom,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Horowitz-2008[ own work],
93A-cup,cup,Cupeño,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Hill-2005[ 380-387],
93A-hoa,hoa,Hoava,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Davis-2003[ 307],
93A-mey,mey,Menya,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,,
93A-pdp,pdp,Folopa,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,,
93A-wlw,wlw,Warluwara,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Breen-1970[216],
93A-boq,boq,Bokar,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Megu-1990[passim],
93A-dun,dun,Duna,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,,
93A-gdb,gdb,Gutob,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Subba-Rao-and-Patnaik-1992[22],
93A-ifm,ifm,Ifumu,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Makouta-Mboukou-1977[ 481],
93A-slg,slg,Sulung,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,"Tayeng-1990b[7, passim]",
93A-tet,tet,Tetela,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Wetshemongo-1996[84-88],
93A-tsn,tsn,Tsonga,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Baumbach-1987[265],
93A-yns,yns,Yansi,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Mayanga-1985[154],
93A-bik,bik,Biak,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,van-den-Heuvel-2006[ 77],
93A-hdi,hdi,Hdi,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Frajzyngier-and-Shay-2002[ 357ff],
93A-mmw,mmw,Mambwe,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,London-Missionary-Society-1962[16],
93A-bgs,bgs,Baga Sitemu,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Ganong-1998[5],
93A-loz,loz,Lozi,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Mwisiya-1977[155],
93A-nke,nke,Nkem,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Sibomana-1986[ 287],
93A-sko,sko,Skou,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Voorhoeve-1971[ D],
93A-tki,tki,Tuki,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Biloa-1997[52],
93A-foe,foe,Foe,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Rule-1977[36],
93A-uru,uru,Uru,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Vellard-1967[passim],
93A-bti,bti,Betoi,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Zamponi-2003b[38],
93A-bhu,bhu,Bhumij,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Ramaswami-1992[135],
93A-boj,boj,Bori,93A,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Megu-1988[passim],
93A-des,des,Desano,93A,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Miller-1999[ 8],
