ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
86A-dhm,dhm,Dhimal,86A,Order of Genitive and Noun,Genitive-Noun,Cooper-1999[ 30],
86A-krz,krz,Kryz,86A,Order of Genitive and Noun,Genitive-Noun,Authier-2004[ 224],
86A-rag,rag,Raga,86A,Order of Genitive and Noun,Noun-Genitive,Crowley-2002c[ 630],
86A-xas,xas,Xasonga,86A,Order of Genitive and Noun,Genitive-Noun,Koite-Herschel-1981-1982[ 119],
86A-yrm,yrm,Yurimangí,86A,Order of Genitive and Noun,Genitive-Noun,Adelaar-2004[ 61],
86A-cnm,cnm,Canamarí,86A,Order of Genitive and Noun,Genitive-Noun,,
86A-ina,ina,Inanwatan,86A,Order of Genitive and Noun,Genitive-Noun,"de-Vries-1996[ passim, 64]",
86A-kyo,kyo,Kanyok,86A,Order of Genitive and Noun,Noun-Genitive,Mukash-Kalel-1982[ 249],
86A-klg,klg,Kulung,86A,Order of Genitive and Noun,Genitive-Noun,Tolsma-1999[ passim],
86A-les,les,Lese,86A,Order of Genitive and Noun,No dominant order,Vorbichler-1965[ 158],
86A-lgt,lgt,Logoti,86A,Order of Genitive and Noun,Genitive-Noun,"Tucker-1967[ 159, 161]",
86A-ppc,ppc,Piapoco,86A,Order of Genitive and Noun,Genitive-Noun,,
86A-tpt,tpt,Tapieté,86A,Order of Genitive and Noun,Genitive-Noun,"Gonzalez-2005[ 120, 241]",
86A-xar,xar,Xârâcùù,86A,Order of Genitive and Noun,No dominant order,,
86A-anu,anu,Anufo,86A,Order of Genitive and Noun,Genitive-Noun,Smye-2004[ 26],
86A-bga,bga,Benga,86A,Order of Genitive and Noun,Noun-Genitive,Mackey-and-Nassau-1892[12],
86A-buw,buw,Bulu,86A,Order of Genitive and Noun,Noun-Genitive,Bates-1904[26],
86A-eip,eip,Eipo,86A,Order of Genitive and Noun,Genitive-Noun,"Heeschen-1998[ 265, 268-269]",
86A-har,har,Haruai,86A,Order of Genitive and Noun,Genitive-Noun,,
86A-mrq,mrq,Marquesan,86A,Order of Genitive and Noun,Noun-Genitive,Lynch-2002a[ 870],
86A-ndi,ndi,Ngbandi,86A,Order of Genitive and Noun,Noun-Genitive,"Toronzoni-1989[ 344, 349]",
86A-nng,nng,Nyanga,86A,Order of Genitive and Noun,Noun-Genitive,Bentley-and-Kulemeka-2001[14];Price-1966[59];Mateene-1980[62];Mchombo-2004[ 60-61],
86A-otr,otr,Otoro,86A,Order of Genitive and Noun,Noun-Genitive,Stevenson-1957[ 31],
86A-suk,suk,Suki,86A,Order of Genitive and Noun,Genitive-Noun,Hatfield-2008[ 8],
86A-tmm,tmm,Tamabo,86A,Order of Genitive and Noun,Noun-Genitive,Jauncey-2002[ 615-616],
86A-xer,xer,Xerénte,86A,Order of Genitive and Noun,Genitive-Noun,de-Souza-Filho-2007[ 301],
86A-awi,awi,Aekyom,86A,Order of Genitive and Noun,Genitive-Noun,Horowitz-2008[ 4],
86A-cup,cup,Cupeño,86A,Order of Genitive and Noun,Genitive-Noun,Hill-2005[ 362-363],
86A-hoa,hoa,Hoava,86A,Order of Genitive and Noun,Noun-Genitive,Davis-2003[ 97-107],
86A-laf,laf,Lafofa,86A,Order of Genitive and Noun,No dominant order,Tucker-and-Bryan-1966[288],
86A-lul,lul,Lule,86A,Order of Genitive and Noun,Genitive-Noun,Adelaar-2004[390],
86A-mey,mey,Menya,86A,Order of Genitive and Noun,Genitive-Noun,,
86A-pdp,pdp,Folopa,86A,Order of Genitive and Noun,Genitive-Noun,,
86A-trt,trt,Ternate,86A,Order of Genitive and Noun,Genitive-Noun,Watuseke-1991[233],
86A-wog,wog,Wogamusin,86A,Order of Genitive and Noun,Genitive-Noun,Laycock-and-Zgraggen-1975[744],
86A-ano,ano,Anong,86A,Order of Genitive and Noun,Genitive-Noun,Sun-1988[60],
86A-dun,dun,Duna,86A,Order of Genitive and Noun,Genitive-Noun,,
86A-ifm,ifm,Ifumu,86A,Order of Genitive and Noun,Noun-Genitive,Makouta-Mboukou-1977[ 348-350],
86A-jlu,jlu,Luwo,86A,Order of Genitive and Noun,Noun-Genitive,Buth-1981[74],
86A-mcc,mcc,Mochica,86A,Order of Genitive and Noun,Genitive-Noun,"Adelaar-2004[328, 334]",
86A-tsm,tsm,Tasmanian,86A,Order of Genitive and Noun,Genitive-Noun,Schmidt-1952[180],
86A-tet,tet,Tetela,86A,Order of Genitive and Noun,Noun-Genitive,"Wetshemongo-1996[ 276, 279, 299]",
86A-tye,tye,Tyeraity,86A,Order of Genitive and Noun,Genitive-Noun,Tryon-1974[27],
86A-yns,yns,Yansi,86A,Order of Genitive and Noun,Noun-Genitive,Mayanga-1985[80-81],
86A-ari,ari,Aribwatsa,86A,Order of Genitive and Noun,Genitive-Noun,"Holzknecht-1997a[156, 157]",
86A-bik,bik,Biak,86A,Order of Genitive and Noun,Genitive-Noun,van-den-Heuvel-2006[ 229],
86A-hdi,hdi,Hdi,86A,Order of Genitive and Noun,Noun-Genitive,Frajzyngier-and-Shay-2002[ 53],
86A-mbo,mbo,Monumbo,86A,Order of Genitive and Noun,Genitive-Noun,Vormann-and-Scharfenberger-1914[passim],
86A-yyg,yyg,Yaygir,86A,Order of Genitive and Noun,Genitive-Noun,Crowley-1979[376],
86A-zen,zen,Zenaga,86A,Order of Genitive and Noun,Noun-Genitive,Nicolas-1953[passim],
86A-ami,ami,Amis,86A,Order of Genitive and Noun,Noun-Genitive,"Wu-2006[ 91, 94]",
86A-bnr,bnr,Bilinarra,86A,Order of Genitive and Noun,No dominant order,Nordlinger-1990[50],
86A-bok,bok,Boko,86A,Order of Genitive and Noun,Genitive-Noun,,
86A-kwm,kwm,Kwami,86A,Order of Genitive and Noun,Noun-Genitive,Leger-1994[127],
86A-lng,lng,Lengua,86A,Order of Genitive and Noun,Genitive-Noun,Susnik-1977[117],
86A-mii,mii,Miisiirii,86A,Order of Genitive and Noun,Genitive-Noun,Edgar-1989[104-105],
