ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
20A-cho,cho,Chontal (Highland),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Turner-and-Turner-1971,
20A-jel,jel,Jeli,20A,Fusion of Selected Inflectional Formatives,Exclusively isolating,Trobs-1998,
20A-nah,nah,Nahali,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Kuiper-1962,
20A-wrm,wrm,Warembori,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Donohue-1999b,
20A-iau,iau,Iau,20A,Fusion of Selected Inflectional Formatives,Exclusively tonal,Bateman-1986,
20A-cku,cku,Chinook (Upper),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Dyk-1933,
20A-mot,mot,Motuna,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Onishi-1994,
20A-atk,atk,Atakapa,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Swanton-1929,
20A-bnj,bnj,Bandjalang,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Crowley-1978,
20A-kri,kri,Kipea,20A,Fusion of Selected Inflectional Formatives,Exclusively isolating,Larsen-1984,
20A-koi,koi,Koiari,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Dutton-1996,
20A-dig,dig,Digaro,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Sastry-1984,
20A-tot,tot,Totonac (Misantla),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,MacKay-1999;Levy-Podolsky-1990,
20A-wem,wem,Wembawemba,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Hercus-1986b,
20A-bel,bel,Belhare,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Bickel-2003,
20A-ccp,ccp,Cocopa,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Crawford-1966[passim],
20A-kiw,kiw,Kiwai,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Ray-1933,
20A-bbw,bbw,Bininj Gun-Wok,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Oates-1964a,
20A-lai,lai,Lai,20A,Fusion of Selected Inflectional Formatives,Exclusively isolating,Peterson-2003,
20A-tib,tib,Tibetan (Standard Spoken),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Denwood-1999,
20A-nmb,nmb,Nambikuára (Southern),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Kroeker-2001;Lowe-1999,
20A-ter,ter,Tera,20A,Fusion of Selected Inflectional Formatives,Exclusively isolating,Newman-1970,
20A-hve,hve,Huave (San Mateo del Mar),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Stairs-Kreger-and-Scharfe-de-Stairs-1981;Matthews-1972;Suarez-1975;Stairs-and-Hollenbach-1969,
20A-hat,hat,Hatam,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Reesink-1999,
20A-kis,kis,Kisi,20A,Fusion of Selected Inflectional Formatives,Exclusively tonal,Childs-1995,
20A-lug,lug,Lugbara,20A,Fusion of Selected Inflectional Formatives,Ablaut/concatenative,Crazzolara-1960,
20A-maa,maa,Maasai,20A,Fusion of Selected Inflectional Formatives,Tonal/concatenative,Tucker-and-Mpaayei-1955;Tucker-and-Bryan-1966;Konig-1993,
20A-amp,amp,Arrernte (Mparntwe),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Wilkins-1989,
20A-eka,eka,Ekari,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Steltenpool-1969;Doble-1962;Drabbe-1952,
20A-nan,nan,Nandi,20A,Fusion of Selected Inflectional Formatives,Tonal/concatenative,Creider-and-Creider-1989,
20A-abi,abi,Abipón,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Najlis-1966,
20A-pur,pur,Purépecha,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Friedrich-1984;Chamereau-2000,
20A-kch,kch,Koyra Chiini,20A,Fusion of Selected Inflectional Formatives,Exclusively isolating,Heath-1999b,
20A-lah,lah,Lahu,20A,Fusion of Selected Inflectional Formatives,Exclusively isolating,Matisoff-1973,
20A-pso,pso,Pomo (Southeastern),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Moshinsky-1974,
20A-tli,tli,Tlingit,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Swanton-1911a,
20A-ana,ana,Araona,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Pitman-1980,
20A-cyv,cyv,Cayuvava,20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Key-1967,
20A-aym,aym,Aymara (Central),20A,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Hardman-2001;Hardman-de-Bautista-et-al-1988,
