ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
70A-ard,ard,Arandai,70A,The Morphological Imperative,Second singular and second plural,Voorhoeve-1985[12-13],
70A-abb,abb,Arabic (Abbéché Chad),70A,The Morphological Imperative,Second singular and second plural,Abu-Absi-1995[32-33],
70A-brz,brz,Birri,70A,The Morphological Imperative,Second singular and second plural,Santandrea-1966[208],
70A-cte,cte,Chinantec (Tepetotutla),70A,The Morphological Imperative,Second person number-neutral,Westley-1991[87-90],
70A-kyg,kyg,Kenyang,70A,The Morphological Imperative,Second singular and second plural,"Ittmann-1935[180, 182, 184-185]",
70A-lob,lob,Lobi,70A,The Morphological Imperative,Second person number-neutral,"Kambou-2000[78];Becuwe-1982[284, 300-306]",
70A-lgt,lgt,Logoti,70A,The Morphological Imperative,Second person number-neutral,Madragule-1986[75],
70A-npn,npn,Naga Pidgin,70A,The Morphological Imperative,Second person number-neutral,Sreedhar-1985[120],
70A-ntn,ntn,Nateni,70A,The Morphological Imperative,Second singular and second plural,Neukom-1995[54-55],
70A-ndg,ndg,Ndogo,70A,The Morphological Imperative,Second singular,Santandrea-1961[116],
70A-anu,anu,Anufo,70A,The Morphological Imperative,No second-person imperatives,"Stanford-and-Stanford-1970[29, 30]",
70A-anl,anl,Arabic (North Levantine Spoken),70A,The Morphological Imperative,Second singular and second plural,Mitchell-and-Al-Hassan-1994[33-34],
70A-ark,ark,Araki,70A,The Morphological Imperative,No second-person imperatives,Francois-2002,
70A-buk,buk,Bukusu,70A,The Morphological Imperative,Second singular,Austen-1974[183],
70A-glc,glc,Galician,70A,The Morphological Imperative,Second singular and second plural,Perez-Bouza-1996[passim],
70A-goj,goj,Gojri,70A,The Morphological Imperative,Second singular and second plural,"Sharma-1982b[167, 168-169]",
70A-kow,kow,Ko (Winye),70A,The Morphological Imperative,Second person number-neutral,,
70A-nub,nub,Nubi,70A,The Morphological Imperative,Second singular and second plural,Heine-1982[43],
70A-nng,nng,Nyanga,70A,The Morphological Imperative,Second singular,Kadima-1965[106],
70A-qta,qta,Quechua (Tarma),70A,The Morphological Imperative,Second singular and second plural,"Adelaar-1977[95, 99]",
70A-wll,wll,Wallisian,70A,The Morphological Imperative,No second-person imperatives,Nguyen-1998[320],
70A-ykm,ykm,Yakoma,70A,The Morphological Imperative,No second-person imperatives,"Boyeldieu-1995[114-115, 120-121]",
70A-ago,ago,Angolar,70A,The Morphological Imperative,Second person number-neutral,Maurer-1995[140],
70A-ars,ars,Arabic (San'ani),70A,The Morphological Imperative,Second singular and second plural,Watson-1993[77],
70A-coi,coi,Chortí,70A,The Morphological Imperative,Second singular and second plural,Lubeck-and-Cowie-1989[passim],
70A-dbd,dbd,Dabida,70A,The Morphological Imperative,Second singular and second plural,Rjabova-2000[80],
70A-krt,krt,Karata,70A,The Morphological Imperative,Second person number-neutral,Magomedbekova-1971[134-135],
70A-lno,lno,Ladino,70A,The Morphological Imperative,Second singular and second plural,"Varol-1998[173, passim]",
70A-mbg,mbg,Mbugu,70A,The Morphological Imperative,Second singular and second plural,,
70A-rav,rav,Romani (Ajia Varvara),70A,The Morphological Imperative,Second singular,"Igla-1989[65, 136, 164]",
70A-sva,sva,Svan,70A,The Morphological Imperative,No second-person imperatives,,
70A-wwr,wwr,Woiwurrung,70A,The Morphological Imperative,Second singular and second plural,Blake-1991[75],
70A-bdk,bdk,Budukh,70A,The Morphological Imperative,Second singular and second plural,Alekseev-1994a[279],
70A-her,her,Herero,70A,The Morphological Imperative,Second singular and second plural,Viehe-1897[33-34],
70A-kwe,kwe,Kanjobal (Western),70A,The Morphological Imperative,Second singular and second plural,"Zavala-1992[83, 267]",
70A-krq,krq,Kerek,70A,The Morphological Imperative,Second singular and second plural,Volodin-2001[146-148],
70A-kwr,kwr,Kwamera,70A,The Morphological Imperative,Second singular and second plural,"Lindstrom-and-Lynch-1994[9, 29]",
70A-mnx,mnx,Manx,70A,The Morphological Imperative,Second person number-neutral,Broderick-1984[passim],
70A-mop,mop,Mopan,70A,The Morphological Imperative,Second singular and second plural,Ulrich-et-al-1986[371],
70A-oka,oka,Okanagan,70A,The Morphological Imperative,Second singular and second plural,Mattina-1980[213-216],
70A-pta,pta,Paita,70A,The Morphological Imperative,Second singular and second plural,Paita-and-Shintani-1990[97-98],
70A-tet,tet,Tetela,70A,The Morphological Imperative,Second singular and second plural,Wetshemongo-1998[206],
70A-apa,apa,Arabic (Palestinian),70A,The Morphological Imperative,No second-person imperatives,Shahin-1995[30],
70A-emc,emc,Embera Chami,70A,The Morphological Imperative,Second singular and second plural,Aguirre-Licht-1999[114-116],
70A-hmd,hmd,Hmong Daw,70A,The Morphological Imperative,No second-person imperatives,Mottin-1978[86],
70A-mbo,mbo,Monumbo,70A,The Morphological Imperative,No second-person imperatives,Vormann-and-Scharfenberger-1914[62],
70A-occ,occ,Occitan,70A,The Morphological Imperative,Second singular,Wheeler-1988a[262],
70A-sou,sou,Sorbian (Upper),70A,The Morphological Imperative,Second singular and second plural,Schuster-Sewc-1996[200-201];Stone-1993[637],
70A-zen,zen,Zenaga,70A,The Morphological Imperative,Second singular and second plural,Nicolas-1953[43],
70A-crg,crg,Chiriguano,70A,The Morphological Imperative,Second singular,Dietrich-1986[93],
70A-lng,lng,Lengua,70A,The Morphological Imperative,Second singular and second plural,"Susnik-1977[92-93, 100]",
70A-loz,loz,Lozi,70A,The Morphological Imperative,Second singular and second plural,Gowlett-1967[143-144],
70A-sko,sko,Skou,70A,The Morphological Imperative,No second-person imperatives,,
70A-tem,tem,Tem,70A,The Morphological Imperative,Second singular and second plural,Tchagbale-1998[135],
70A-vag,vag,Vagla,70A,The Morphological Imperative,No second-person imperatives,Crouch-and-Naden-1998[85],
70A-fue,fue,Futuna (East),70A,The Morphological Imperative,No second-person imperatives,,
70A-kei,kei,Kei,70A,The Morphological Imperative,No second-person imperatives,Geurtjens-1921[36],
70A-mhu,mhu,Mbalanhu,70A,The Morphological Imperative,Second singular and second plural,Fourie-1993[31],
70A-mul,mul,Mulao,70A,The Morphological Imperative,No second-person imperatives,Jung-and-Guoqiao-1993[passim],
70A-nel,nel,Nelemwa,70A,The Morphological Imperative,No second-person imperatives,Bril-1999[82],
70A-oix,oix,Otomí (Ixtenco),70A,The Morphological Imperative,Second singular and second plural,Lastra-1998[13-14],
70A-sug,sug,Sungor,70A,The Morphological Imperative,Second singular and second plural,Lukas-1938[198-199],
70A-ayr,ayr,Ayoreo,70A,The Morphological Imperative,Second singular and second plural,Susnik-1963[71],
70A-bhu,bhu,Bhumij,70A,The Morphological Imperative,No second-person imperatives,"Ramaswami-1992[102, 131-132, 143-145]",
70A-csh,csh,Cashinahua,70A,The Morphological Imperative,Second person number-neutral,"Camargo-Bigot-1992[210, 220, 259-260]",
70A-des,des,Desano,70A,The Morphological Imperative,Second person number-neutral,Miller-1999[72-74],
70A-sgl,sgl,Sengele,70A,The Morphological Imperative,Second singular,Mangulu-2001[315],
70A-tor,tor,Toratán,70A,The Morphological Imperative,Second person number-neutral,"Himmelmann-and-Wolf-1999[24-25, 44-45]",
70A-kui,kui,Kui (in India),70A,The Morphological Imperative,Second singular and second plural,Winfield-1928[64],
70A-chj,chj,Chuj,70A,The Morphological Imperative,Second singular and second plural,Hopkins-1967[124-125],
70A-far,far,Faroese,70A,The Morphological Imperative,Second singular and second plural,Barnes-and-Weyhe-1994[204],
70A-kod,kod,Kodava,70A,The Morphological Imperative,Second singular and second plural,Ebert-1996[23],
70A-mdk,mdk,Mandinka,70A,The Morphological Imperative,Second singular,"Creissels-1983[17, 19]",
70A-bkt,bkt,Brokskat,70A,The Morphological Imperative,Second person number-neutral,Ramaswami-1982[74],
70A-gll,gll,Galela,70A,The Morphological Imperative,No second-person imperatives,van-Baarda-1891[56];van-Baarda-1908[124],
70A-ido,ido,Idoma,70A,The Morphological Imperative,Second person number-neutral,Abraham-1951[47-48],
70A-kdw,kdw,Kadiwéu,70A,The Morphological Imperative,No second-person imperatives,Sandalo-1997[41-42],
70A-muu,muu,Mundurukú,70A,The Morphological Imperative,No second-person imperatives,Crofts-1973[passim],
70A-tsa,tsa,Tsakhur,70A,The Morphological Imperative,Second singular and second plural,"Kibrik-1999[76-77, 279-280]",
70A-laz,laz,Laz,70A,The Morphological Imperative,Second singular and second plural,Mattissen-1995[54];Liu-1995[102],
70A-rwa,rwa,Rawa,70A,The Morphological Imperative,Second singular and second plural,Toland-and-Toland-1991[143-144],
70A-rka,rka,Romani (Kalderash),70A,The Morphological Imperative,Second singular,"Boretzky-1994[77, 136]",
70A-uma,uma,Uma,70A,The Morphological Imperative,No second-person imperatives,Esser-1964[11-12],
70A-zaz,zaz,Zazaki,70A,The Morphological Imperative,Second singular and second plural,Todd-1985[100-102],
70A-bem,bem,Bemba,70A,The Morphological Imperative,Second singular and second plural,Sims-1959[81-84];Sharman-1963[208-211],
70A-kil,kil,Kiluba,70A,The Morphological Imperative,Second singular and second plural,Beckett-1951[68-69];Munyarugero-1975[88-89],
70A-nap,nap,Neo-Aramaic (Persian Azerbaijan),70A,The Morphological Imperative,Second singular and second plural,Garbell-1965[71];Jastrow-1997[344],
70A-rsu,rsu,Romansch (Sursilvan),70A,The Morphological Imperative,Second singular and second plural,Haiman-1988[361];Candinas-1982[passim],
