ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
96A-brl,brl,Baragaunle,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,OV and RelN,,
96A-dhm,dhm,Dhimal,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,OV and RelN,,
96A-rag,rag,Raga,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-xas,xas,Xasonga,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-zhn,zhn,Zhuang (Northern),96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-cnm,cnm,Canamarí,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-ina,ina,Inanwatan,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-kyo,kyo,Kanyok,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-klg,klg,Kulung,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-les,les,Lese,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-lgt,lgt,Logoti,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-nif,nif,Niuafo'ou,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-tpt,tpt,Tapieté,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,OV and NRel,,
96A-zzo,zzo,Zapotec (Zoogocho),96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-anu,anu,Anufo,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-eip,eip,Eipo,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,OV and RelN,,
96A-har,har,Haruai,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-mrq,mrq,Marquesan,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-tmm,tmm,Tamabo,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-hoa,hoa,Hoava,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-skr,skr,Sikaritai,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,OV and NRel,,
96A-bik,bik,Biak,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-hwr,hwr,Hawrami,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Other,,
96A-hdi,hdi,Hdi,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,,
96A-ami,ami,Amis,96A,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and RelN,,
