ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
1A-kgi,kgi,Konyagi,1A,Consonant Inventories,Large,Santos-1977,
1A-cve,cve,Chuave,1A,Consonant Inventories,Small,Thurman-1970,
1A-nbk,nbk,Natügu,1A,Consonant Inventories,Moderately large,Wurm-1972b,
1A-ach,ach,Aché,1A,Consonant Inventories,Small,Susnik-1974,
1A-aiz,aiz,Aizi,1A,Consonant Inventories,Average,Herault-1971,
1A-brb,brb,Bariba,1A,Consonant Inventories,Moderately small,Welmers-1952a,
1A-koh,koh,Kohumono,1A,Consonant Inventories,Moderately large,Cook-1969b,
1A-mrn,mrn,Maranao,1A,Consonant Inventories,Small,McKaughan-1958;McKaughan-and-Macaraya-1967,
1A-mxm,mxm,Mixtec (Molinos),1A,Consonant Inventories,Moderately small,Hunter-and-Pike-1969,
1A-sab,sab,Sa'ban,1A,Consonant Inventories,Average,Clayre-1973,
1A-tks,tks,Teke (Southern),1A,Consonant Inventories,Average,Paulian-1975,
1A-wdo,wdo,Western Desert (Ooldea),1A,Consonant Inventories,Moderately small,Douglas-1964;Douglas-1955,
1A-wuc,wuc,Wu (Changzhou),1A,Consonant Inventories,Average,Chao-1970,
1A-ald,ald,Alladian,1A,Consonant Inventories,Average,Dumestre-and-Duponchel-1971;Duponchel-1971,
1A-bki,bki,Bakairí,1A,Consonant Inventories,Moderately small,Wheatley-1969;Wheatley-1973,
1A-brd,brd,Bardi,1A,Consonant Inventories,Moderately small,Metcalfe-1971,
1A-bee,bee,Beembe,1A,Consonant Inventories,Moderately small,Jacquot-1962;Jacquot-1981,
1A-bbf,bbf,Bobo Madaré (Northern),1A,Consonant Inventories,Average,Morse-1976;Bris-and-Prost-1981,
1A-brw,brw,Bru (Western),1A,Consonant Inventories,Average,Thongkum-1979,
1A-cad,cad,Caddo,1A,Consonant Inventories,Average,Chafe-1979;Chafe-1976,
1A-dad,dad,Dadibi,1A,Consonant Inventories,Small,MacDonald-1973,
1A-ddf,ddf,Daju (Dar Fur),1A,Consonant Inventories,Average,Thelwall-1981;Tucker-and-Bryan-1966,
1A-dnw,dnw,Dangaléat (Western),1A,Consonant Inventories,Average,Fedry-1977,
1A-dar,dar,Darai,1A,Consonant Inventories,Moderately large,Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
1A-det,det,Deti,1A,Consonant Inventories,Large,Vossen-1997,
1A-dts,dts,Toro So,1A,Consonant Inventories,Moderately small,Bendor-Samuel-et-al-1989;Plungian-1995,
1A-fuz,fuz,Fuzhou,1A,Consonant Inventories,Small,Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
1A-gla,gla,Gelao,1A,Consonant Inventories,Moderately large,He-1981;He-1983,
1A-had,had,Hadza,1A,Consonant Inventories,Large,Sands-et-al-1996;Tucker-et-al-1977,
1A-hba,hba,Hebrew (Modern Ashkenazic),1A,Consonant Inventories,Moderately small,Bolozky-1978;Bolozky-1997,
1A-ird,ird,Irish (Donegal),1A,Consonant Inventories,Large,Ni-Chasaide-1999;O-Dochartaigh-1992,
1A-iso,iso,Isoko,1A,Consonant Inventories,Moderately large,Donwa-1982,
1A-ivs,ivs,Ivatan (Southern),1A,Consonant Inventories,Average,Cottle-and-Cottle-1958;Heye-and-Hidalgo-1967;Hidalgo-and-Hidalgo-1971,
1A-jpr,jpr,Japreria,1A,Consonant Inventories,Small,Durbin-and-Seijas-1972,
1A-jom,jom,Jomang,1A,Consonant Inventories,Small,Schadeberg-1981a,
1A-kzh,kzh,Kam (Zhanglu),1A,Consonant Inventories,Average,Zheng-and-Quan-1988,
1A-ked,ked,Kedang,1A,Consonant Inventories,Moderately small,Korner-1985;Samely-1991,
1A-kss,kss,Kisi (Southern),1A,Consonant Inventories,Moderately small,Childs-1995,
1A-kpa,kpa,Kpan,1A,Consonant Inventories,Average,Shimizu-1971,
1A-lkk,lkk,Lakkia,1A,Consonant Inventories,Moderately large,Haudricourt-1967;Solnit-1988,
1A-lam,lam,Lamé,1A,Consonant Inventories,Moderately large,Sachnine-1982,
1A-lua,lua,Lua,1A,Consonant Inventories,Average,Boyeldieu-1985,
1A-mya,mya,Ma'ya,1A,Consonant Inventories,Small,van-der-Leeden-1993;Remijsen-2001,
1A-nkt,nkt,Nyah Kur (Tha Pong),1A,Consonant Inventories,Moderately large,Thongkum-1984;Thongkum-1982;Diffloth-1984,
1A-nyg,nyg,Nyangi,1A,Consonant Inventories,Moderately small,Heine-1975a,
1A-ogb,ogb,Ogbia,1A,Consonant Inventories,Average,Williamson-1970;Williamson-1972,
1A-puk,puk,Parauk,1A,Consonant Inventories,Large,Qiu-et-al-1980;Maddieson-and-Ladefoged-1985;Diffloth-1980,
1A-phl,phl,Phlong,1A,Consonant Inventories,Average,Cooke-et-al-1976,
