ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
67A-ins,ins,Inuktitut (Salluit),67A,The Future Tense,Inflectional future exists,,
67A-ise,ise,Isekiri,67A,The Future Tense,No inflectional future,Dahl-1985[178],
67A-hwc,hwc,Hawaiian Creole,67A,The Future Tense,No inflectional future,Velupillai-2003,
67A-kfc,kfc,Kriol (Fitzroy Crossing),67A,The Future Tense,No inflectional future,Dahl-1985[166],
67A-tga,tga,Tangga,67A,The Future Tense,No inflectional future,Bybee-et-al-1994,
67A-atu,atu,Arabic (Tunisian),67A,The Future Tense,No inflectional future,Dahl-1985[155],
67A-atc,atc,Atchin,67A,The Future Tense,No inflectional future,"Bybee-et-al-1994[252, 350, quoting Capell and Layard 1980:75ff and passim]",
67A-cyn,cyn,Cheyenne,67A,The Future Tense,Inflectional future exists,,
67A-tem,tem,Tem,67A,The Future Tense,Inflectional future exists,"Bybee-et-al-1994[252, 350, quoting Der-Houssikian 1980a:64f.]",
67A-mtg,mtg,Montagnais,67A,The Future Tense,Inflectional future exists,,
67A-toj,toj,Tojolabal,67A,The Future Tense,No inflectional future,"Bybee-et-al-1994[252, 350, quoting Furbee-Losee 1976:129, 135]",
67A-blc,blc,Baluchi,67A,The Future Tense,Inflectional future exists,,
67A-cuu,cuu,Chuukese,67A,The Future Tense,No inflectional future,Bybee-et-al-1994,
67A-ren,ren,Rendille,67A,The Future Tense,No inflectional future,,
67A-kui,kui,Kui (in India),67A,The Future Tense,Inflectional future exists,,
67A-ono,ono,Ono,67A,The Future Tense,Inflectional future exists,,
67A-bui,bui,Buli (in Indonesia),67A,The Future Tense,Inflectional future exists,"Bybee-et-al-1994[252, 350, quoting Maan 1951]",
67A-wor,wor,Worora,67A,The Future Tense,No inflectional future,Bybee-et-al-1994,
67A-kji,kji,Kurmanji,67A,The Future Tense,Inflectional future exists,Dahl-1985[168],
67A-bon,bon,Bongu,67A,The Future Tense,Inflectional future exists,"Bybee-et-al-1994[254, 351, quoting Hanke 1909:52-53, 66, 87]",
67A-afr,afr,Afrikaans,67A,The Future Tense,No inflectional future,Dahl-1985[166],
67A-qco,qco,Quechua (Cochabamba),67A,The Future Tense,No inflectional future,Dahl-1985[158],
67A-tpi,tpi,Tok Pisin,67A,The Future Tense,No inflectional future,Bybee-et-al-1994,
67A-bng,bng,Baining,67A,The Future Tense,Inflectional future exists,,
67A-tig,tig,Tigrinya,67A,The Future Tense,Inflectional future exists,Dahl-1985[156],
67A-avo,avo,Avokaya,67A,The Future Tense,No inflectional future,,
67A-nim,nim,Nimboran,67A,The Future Tense,Inflectional future exists,"Bybee-et-al-1994[254, 351, quoting Anceaux 1965:58f., 71, 79, 111]",
67A-plg,plg,Palaung,67A,The Future Tense,No inflectional future,Bybee-et-al-1994,
67A-tny,tny,Tenyer,67A,The Future Tense,No inflectional future,Dahl-1985[177],
67A-gug,gug,Gugada,67A,The Future Tense,Inflectional future exists,,
67A-mwe,mwe,Mwera,67A,The Future Tense,Inflectional future exists,"Bybee-et-al-1994[252, 349, quoting Harries 1950:99]",
67A-awn,awn,Awngi,67A,The Future Tense,Inflectional future exists,,
67A-yct,yct,Yucatec,67A,The Future Tense,No inflectional future,,
67A-man,man,Mano,67A,The Future Tense,No inflectional future,"Bybee-et-al-1994[252, 350, quoting Becker-Donner 1965:37, 40f.]",
