ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
85A-dhm,dhm,Dhimal,85A,Order of Adposition and Noun Phrase,Postpositions,Cooper-1999[ 30],
85A-giz,giz,Giziga,85A,Order of Adposition and Noun Phrase,Prepositions,Lukas-1970[ 45],
85A-ora,ora,Emai,85A,Order of Adposition and Noun Phrase,Prepositions,"Schaefer-and-Egbokhare-2007[ 10, 16, passim]",
85A-rag,rag,Raga,85A,Order of Adposition and Noun Phrase,Prepositions,Crowley-2002c[ 634],
85A-xas,xas,Xasonga,85A,Order of Adposition and Noun Phrase,Postpositions,"Koite-Herschel-1981-1982[ 173-179,  181-182]",
85A-zhn,zhn,Zhuang (Northern),85A,Order of Adposition and Noun Phrase,Prepositions,Yongxian-Luo-2008[ 335],
85A-bmz,bmz,Berber (Mzab),85A,Order of Adposition and Noun Phrase,Prepositions,Lounis-1897[152],
85A-cnm,cnm,Canamarí,85A,Order of Adposition and Noun Phrase,Postpositions,,
85A-ina,ina,Inanwatan,85A,Order of Adposition and Noun Phrase,Postpositions,"de-Vries-1996[ 47, 54-56]",
85A-kyo,kyo,Kanyok,85A,Order of Adposition and Noun Phrase,Prepositions,Mukash-Kalel-1982[ 251],
85A-lgt,lgt,Logoti,85A,Order of Adposition and Noun Phrase,Postpositions,Tucker-1967[ 166-176],
85A-nif,nif,Niuafo'ou,85A,Order of Adposition and Noun Phrase,Prepositions,Early-2002[ 860],
85A-sge,sge,Songe,85A,Order of Adposition and Noun Phrase,Prepositions,Samain-1923[31],
85A-tpt,tpt,Tapieté,85A,Order of Adposition and Noun Phrase,Prepositions,"Gonzalez-2005[ 215ff, passim]",
85A-xar,xar,Xârâcùù,85A,Order of Adposition and Noun Phrase,Prepositions,,
85A-bga,bga,Benga,85A,Order of Adposition and Noun Phrase,Prepositions,Mackey-and-Nassau-1892[57],
85A-dng,dng,Ding,85A,Order of Adposition and Noun Phrase,Prepositions,Mertens-1934[320-335],
85A-eip,eip,Eipo,85A,Order of Adposition and Noun Phrase,Postpositions,Heeschen-1998[ 156],
85A-mrq,mrq,Marquesan,85A,Order of Adposition and Noun Phrase,Prepositions,Lynch-2002a[ 874],
85A-mig,mig,Migama,85A,Order of Adposition and Noun Phrase,Prepositions,Jungraithmayr-and-Adams-1992[58],
85A-mko,mko,Mokilko,85A,Order of Adposition and Noun Phrase,Prepositions,Jungraithmayr-1990[49],
85A-ndi,ndi,Ngbandi,85A,Order of Adposition and Noun Phrase,Prepositions,Toronzoni-1989[ 308ff],
85A-sen,sen,Sena,85A,Order of Adposition and Noun Phrase,Prepositions,Anderson-1897[34],
85A-cup,cup,Cupeño,85A,Order of Adposition and Noun Phrase,Postpositions,Hill-2005[ 192],
85A-hoa,hoa,Hoava,85A,Order of Adposition and Noun Phrase,Prepositions,Davis-2003[ 219],
85A-kmi,kmi,Kami,85A,Order of Adposition and Noun Phrase,Prepositions,Velten-1899b[24],
85A-kpo,kpo,Kposo,85A,Order of Adposition and Noun Phrase,Postpositions,Wolf-1981[72],
85A-mey,mey,Menya,85A,Order of Adposition and Noun Phrase,Postpositions,,
85A-pdp,pdp,Folopa,85A,Order of Adposition and Noun Phrase,Postpositions,,
85A-trt,trt,Ternate,85A,Order of Adposition and Noun Phrase,Prepositions,Watuseke-1991[239],
85A-dun,dun,Duna,85A,Order of Adposition and Noun Phrase,Postpositions,,
85A-ifm,ifm,Ifumu,85A,Order of Adposition and Noun Phrase,Prepositions,Calloch-1911[107ff];Makouta-Mboukou-1977[passim],
85A-jlu,jlu,Luwo,85A,Order of Adposition and Noun Phrase,Prepositions,Buth-1981[74],
