ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
132A-abd,abd,Abidji,132A,Number of Non-Derived Basic Colour Categories,3.5,,
132A-ape,ape,Ampeeli,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-bhn,bhn,Bahinemo,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-bhi,bhi,Bhili,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-bgl,bgl,Buglere,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-cum,cum,Chumburung,132A,Number of Non-Derived Basic Colour Categories,5.5,,
132A-dym,dym,Dyimini,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-gun,gun,Gunu,132A,Number of Non-Derived Basic Colour Categories,3.5,,
132A-hlb,hlb,Halbi,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-kak,kak,Kamano-Kafe,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-kmt,kmt,Kemtuik,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-kkz,kkz,Kokni,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-kkb,kkb,Konkomba,132A,Number of Non-Derived Basic Colour Categories,3.5,,
132A-mmp,mmp,Mampruli,132A,Number of Non-Derived Basic Colour Categories,5.5,,
132A-mav,mav,Maring,132A,Number of Non-Derived Basic Colour Categories,5.5,,
132A-mwa,mwa,Martu Wangka,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-mwc,mwc,Mawchi,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-mey,mey,Menya,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-mdu,mdu,Mündü,132A,Number of Non-Derived Basic Colour Categories,3,,
132A-naf,naf,Nafaanra,132A,Number of Non-Derived Basic Colour Categories,3,,
132A-pdp,pdp,Folopa,132A,Number of Non-Derived Basic Colour Categories,4.5,,
132A-tif,tif,Tifal,132A,Number of Non-Derived Basic Colour Categories,4,,
132A-vas,vas,Vasavi,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-wob,wob,Wobe,132A,Number of Non-Derived Basic Colour Categories,3,,
132A-ykn,ykn,Yakan,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-zte,zte,Zapotec (Texmelucan),132A,Number of Non-Derived Basic Colour Categories,5,,
132A-cvc,cvc,Chavacano,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-cul,cul,Culina,132A,Number of Non-Derived Basic Colour Categories,4,,
132A-knq,knq,Kriol (Ngukurr),132A,Number of Non-Derived Basic Colour Categories,6,,
132A-sur,sur,Sursurunga,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-amk,amk,Amarakaeri,132A,Number of Non-Derived Basic Colour Categories,5.5,,
132A-vag,vag,Vagla,132A,Number of Non-Derived Basic Colour Categories,4,,
132A-arl,arl,Arabic (Lebanese),132A,Number of Non-Derived Basic Colour Categories,6,,
132A-brk,brk,Berik,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-mic,mic,Micmac,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-agu,agu,Aguacatec,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-kwb,kwb,Kwerba,132A,Number of Non-Derived Basic Colour Categories,3,,
132A-chy,chy,Chayahuita,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-srm,srm,Saramaccan,132A,Number of Non-Derived Basic Colour Categories,5.5,,
132A-cqt,cqt,Chiquitano,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-yam,yam,Yaminahua,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-iwm,iwm,Iwam,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-mki,mki,Mikasuki,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-ant,ant,Angaatiha,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-cof,cof,Cofán,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-eja,eja,Ejagham,132A,Number of Non-Derived Basic Colour Categories,3,,
132A-ghb,ghb,Guahibo,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-myr,myr,Matsés,132A,Number of Non-Derived Basic Colour Categories,4,,
132A-amz,amz,Amuzgo,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-cav,cav,Cavineña,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-gmb,gmb,Guambiano,132A,Number of Non-Derived Basic Colour Categories,5.5,,
132A-maz,maz,Mazahua,132A,Number of Non-Derived Basic Colour Categories,6,,
132A-bzi,bzi,Bauzi,132A,Number of Non-Derived Basic Colour Categories,5,,
132A-bet,bet,Bété,132A,Number of Non-Derived Basic Colour Categories,3,,
132A-pat,pat,Patep,132A,Number of Non-Derived Basic Colour Categories,5.5,,
