ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
92A-ora,ora,Emai,92A,Position of Polar Question Particles,No question particle,Schaefer-and-Egbokhare-2007[ 19],
92A-xas,xas,Xasonga,92A,Position of Polar Question Particles,In either of two positions,Koite-Herschel-1981-1982[ 213],
92A-zhn,zhn,Zhuang (Northern),92A,Position of Polar Question Particles,Final,Yongxian-Luo-2008[ 356],
92A-ina,ina,Inanwatan,92A,Position of Polar Question Particles,Final,de-Vries-1996[ 49],
92A-lgt,lgt,Logoti,92A,Position of Polar Question Particles,Final,"Tucker-1967[ passim, 262]",
92A-nif,nif,Niuafo'ou,92A,Position of Polar Question Particles,No question particle,Early-2002[ 863],
92A-zzo,zzo,Zapotec (Zoogocho),92A,Position of Polar Question Particles,No question particle,Sonnenschein-2005[ 119-120],
92A-anu,anu,Anufo,92A,Position of Polar Question Particles,Final,Smye-2004[ 101],
92A-bkn,bkn,Bakundu,92A,Position of Polar Question Particles,Final,Ittmann-1971[299],
92A-eip,eip,Eipo,92A,Position of Polar Question Particles,No question particle,Heeschen-1998[ 153],
92A-mrq,mrq,Marquesan,92A,Position of Polar Question Particles,Initial,Lynch-2002a[ 875],
92A-ndi,ndi,Ngbandi,92A,Position of Polar Question Particles,No question particle,Toronzoni-1989[ 509],
92A-cup,cup,Cupeño,92A,Position of Polar Question Particles,No question particle,Hill-2005[ 387],
92A-hoa,hoa,Hoava,92A,Position of Polar Question Particles,No question particle,Davis-2003[ 317],
92A-mey,mey,Menya,92A,Position of Polar Question Particles,Final,Whitehead-2005[14],
92A-pdp,pdp,Folopa,92A,Position of Polar Question Particles,No question particle,,
92A-ano,ano,Anong,92A,Position of Polar Question Particles,No question particle,Sun-1988[ 61],
92A-dun,dun,Duna,92A,Position of Polar Question Particles,Final,,
92A-gdb,gdb,Gutob,92A,Position of Polar Question Particles,No question particle,Subba-Rao-and-Patnaik-1992[21],
92A-ifm,ifm,Ifumu,92A,Position of Polar Question Particles,Final,Makouta-Mboukou-1977[ 480];Calloch-1911[58],
92A-puq,puq,Puquina,92A,Position of Polar Question Particles,No question particle,Adelaar-2004[354],
92A-slg,slg,Sulung,92A,Position of Polar Question Particles,Final,Tayeng-1990b[passim],
92A-tet,tet,Tetela,92A,Position of Polar Question Particles,Final,Wetshemongo-1996[ 79],
92A-tsn,tsn,Tsonga,92A,Position of Polar Question Particles,In either of two positions,"Baumbach-1987[265, 267]",
92A-bik,bik,Biak,92A,Position of Polar Question Particles,No question particle,van-den-Heuvel-2006[ 148],
92A-hdi,hdi,Hdi,92A,Position of Polar Question Particles,Final,Frajzyngier-and-Shay-2002[ 355],
92A-loz,loz,Lozi,92A,Position of Polar Question Particles,In either of two positions,Mwisiya-1977[154],
92A-nke,nke,Nkem,92A,Position of Polar Question Particles,Final,Sibomana-1986[ 287],
92A-sko,sko,Skou,92A,Position of Polar Question Particles,Final,Voorhoeve-1971[ D],
