ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
8A-kgi,kgi,Konyagi,8A,Lateral Consonants,"/l/, no obstruent laterals",Santos-1977,
8A-cve,cve,Chuave,8A,Lateral Consonants,No laterals,Thurman-1970,
8A-nbk,nbk,Natügu,8A,Lateral Consonants,"/l/, no obstruent laterals",Wurm-1972b,
8A-ach,ach,Aché,8A,Lateral Consonants,"Laterals, but no /l/, no obstruent laterals",Susnik-1974,
8A-aiz,aiz,Aizi,8A,Lateral Consonants,"/l/, no obstruent laterals",Herault-1971,
8A-brb,brb,Bariba,8A,Lateral Consonants,"/l/, no obstruent laterals",Welmers-1952a,
8A-koh,koh,Kohumono,8A,Lateral Consonants,No laterals,Cook-1969b,
8A-mrn,mrn,Maranao,8A,Lateral Consonants,"/l/, no obstruent laterals",McKaughan-and-Macaraya-1967;McKaughan-1958,
8A-mxm,mxm,Mixtec (Molinos),8A,Lateral Consonants,"/l/, no obstruent laterals",Hunter-and-Pike-1969,
8A-sab,sab,Sa'ban,8A,Lateral Consonants,"/l/, no obstruent laterals",Clayre-1973,
8A-tks,tks,Teke (Southern),8A,Lateral Consonants,"/l/, no obstruent laterals",Paulian-1975,
8A-wdo,wdo,Western Desert (Ooldea),8A,Lateral Consonants,"/l/, no obstruent laterals",Douglas-1964;Douglas-1955,
8A-wuc,wuc,Wu (Changzhou),8A,Lateral Consonants,"/l/, no obstruent laterals",Chao-1970,
8A-ald,ald,Alladian,8A,Lateral Consonants,"/l/, no obstruent laterals",Dumestre-and-Duponchel-1971;Duponchel-1971,
8A-bki,bki,Bakairí,8A,Lateral Consonants,"/l/, no obstruent laterals",Wheatley-1969;Wheatley-1973,
8A-brd,brd,Bardi,8A,Lateral Consonants,"/l/, no obstruent laterals",Metcalfe-1971,
8A-bee,bee,Beembe,8A,Lateral Consonants,"/l/, no obstruent laterals",Jacquot-1962;Jacquot-1981,
8A-bbf,bbf,Bobo Madaré (Northern),8A,Lateral Consonants,"/l/, no obstruent laterals",Morse-1976;Bris-and-Prost-1981,
8A-brw,brw,Bru (Western),8A,Lateral Consonants,"/l/, no obstruent laterals",Thongkum-1979,
8A-cad,cad,Caddo,8A,Lateral Consonants,No laterals,Chafe-1979;Chafe-1976,
8A-dad,dad,Dadibi,8A,Lateral Consonants,No laterals,MacDonald-1973,
8A-ddf,ddf,Daju (Dar Fur),8A,Lateral Consonants,"/l/, no obstruent laterals",Thelwall-1981;Tucker-and-Bryan-1966,
8A-dnw,dnw,Dangaléat (Western),8A,Lateral Consonants,"/l/, no obstruent laterals",Fedry-1977,
8A-dar,dar,Darai,8A,Lateral Consonants,"/l/, no obstruent laterals",Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
8A-det,det,Deti,8A,Lateral Consonants,No laterals,Vossen-1997,
8A-dts,dts,Toro So,8A,Lateral Consonants,"/l/, no obstruent laterals",Bendor-Samuel-et-al-1989;Plungian-1995,
8A-fuz,fuz,Fuzhou,8A,Lateral Consonants,"/l/, no obstruent laterals",Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
8A-gla,gla,Gelao,8A,Lateral Consonants,"/l/, no obstruent laterals",He-1981;He-1983,
8A-had,had,Hadza,8A,Lateral Consonants,/l/ and lateral obstruent,Sands-et-al-1996;Tucker-et-al-1977,
8A-hba,hba,Hebrew (Modern Ashkenazic),8A,Lateral Consonants,"/l/, no obstruent laterals",Bolozky-1978;Bolozky-1997,
8A-ird,ird,Irish (Donegal),8A,Lateral Consonants,"/l/, no obstruent laterals",Ni-Chasaide-1999;O-Dochartaigh-1992,
8A-iso,iso,Isoko,8A,Lateral Consonants,"/l/, no obstruent laterals",Donwa-1982,
8A-ivs,ivs,Ivatan (Southern),8A,Lateral Consonants,"/l/, no obstruent laterals",Cottle-and-Cottle-1958;Heye-and-Hidalgo-1967;Hidalgo-and-Hidalgo-1971,
8A-jpr,jpr,Japreria,8A,Lateral Consonants,"Laterals, but no /l/, no obstruent laterals",Durbin-and-Seijas-1972,
8A-jom,jom,Jomang,8A,Lateral Consonants,No laterals,Schadeberg-1981a,
8A-kzh,kzh,Kam (Zhanglu),8A,Lateral Consonants,"/l/, no obstruent laterals",Zheng-and-Quan-1988,
8A-ked,ked,Kedang,8A,Lateral Consonants,"/l/, no obstruent laterals",Korner-1985;Samely-1991,
8A-kss,kss,Kisi (Southern),8A,Lateral Consonants,"/l/, no obstruent laterals",Childs-1995,
8A-kpa,kpa,Kpan,8A,Lateral Consonants,No laterals,Shimizu-1971,
8A-lkk,lkk,Lakkia,8A,Lateral Consonants,"/l/, no obstruent laterals",Haudricourt-1967;Solnit-1988,
8A-lam,lam,Lamé,8A,Lateral Consonants,/l/ and lateral obstruent,Sachnine-1982,
8A-lua,lua,Lua,8A,Lateral Consonants,"/l/, no obstruent laterals",Boyeldieu-1985,
8A-mya,mya,Ma'ya,8A,Lateral Consonants,"/l/, no obstruent laterals",Remijsen-2001;van-der-Leeden-1993,
8A-nkt,nkt,Nyah Kur (Tha Pong),8A,Lateral Consonants,"/l/, no obstruent laterals",Diffloth-1984;Thongkum-1982;Thongkum-1984,
8A-nyg,nyg,Nyangi,8A,Lateral Consonants,"/l/, no obstruent laterals",Heine-1975a,
8A-ogb,ogb,Ogbia,8A,Lateral Consonants,"/l/, no obstruent laterals",Williamson-1970;Williamson-1972,
8A-puk,puk,Parauk,8A,Lateral Consonants,"/l/, no obstruent laterals",Maddieson-and-Ladefoged-1985;Diffloth-1980;Qiu-et-al-1980,
8A-phl,phl,Phlong,8A,Lateral Consonants,"/l/, no obstruent laterals",Cooke-et-al-1976,
8A-poa,poa,Po-Ai,8A,Lateral Consonants,"/l/, no obstruent laterals",,
