ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
55A-arz,arz,Armenian (Iranian),55A,Numeral Classifiers,Optional,,
55A-bjs,bjs,Sama (Southern),55A,Numeral Classifiers,Optional,Omar-1983[145-147],
55A-brl,brl,Baragaunle,55A,Numeral Classifiers,Absent,Noonan-2003c,
55A-bit,bit,Biatah,55A,Numeral Classifiers,Optional,Omar-1983[474-475],
55A-hyo,hyo,Hyow,55A,Numeral Classifiers,Obligatory,,
55A-kbr,kbr,Kayan (Baram),55A,Numeral Classifiers,Optional,Omar-1983[533],
55A-kag,kag,Kayu Agung,55A,Numeral Classifiers,Optional,"Gani-et-al-1986[88, 110, 122]",
55A-keo,keo,Ke'o,55A,Numeral Classifiers,Obligatory,Baird-2001,
55A-klt,klt,Kelabit,55A,Numeral Classifiers,Absent,Omar-1983[562],
55A-ktp,ktp,Ketapang,55A,Numeral Classifiers,Obligatory,,
55A-kua,kua,Kualan,55A,Numeral Classifiers,Obligatory,,
55A-lud,lud,Lun Dayeh,55A,Numeral Classifiers,Optional,Omar-1983[319-320],
55A-lur,lur,Luri,55A,Numeral Classifiers,Optional,,
55A-msy,msy,Magar (Syangja),55A,Numeral Classifiers,Absent,Noonan-2003c,
55A-mhm,mhm,Mah Meri,55A,Numeral Classifiers,Optional,,
55A-mli,mli,Mali,55A,Numeral Classifiers,Absent,Stebbins-2002,
55A-mnr,mnr,Mandar,55A,Numeral Classifiers,Optional,Muthalib-et-al-1992,
55A-mel,mel,Melanau,55A,Numeral Classifiers,Optional,Omar-1983[625],
55A-mll,mll,Molala,55A,Numeral Classifiers,Absent,Kinkade-2001,
55A-nrm,nrm,Narom,55A,Numeral Classifiers,Optional,Omar-1983[642-643],
55A-ngy,ngy,Ngarinyman,55A,Numeral Classifiers,Absent,,
55A-smd,smd,Semandang,55A,Numeral Classifiers,Obligatory,,
55A-tll,tll,Taulil,55A,Numeral Classifiers,Absent,Stebbins-2002,
55A-tow,tow,Toussian (Win),55A,Numeral Classifiers,Obligatory,,
55A-dat,dat,Datooga,55A,Numeral Classifiers,Absent,,
55A-jah,jah,Jahai,55A,Numeral Classifiers,Optional,Burenhult-2000,
55A-keu,keu,Kenyah (Uma' Lung),55A,Numeral Classifiers,Optional,,
55A-khu,khu,Khumi,55A,Numeral Classifiers,Obligatory,,
55A-krf,krf,Korafe,55A,Numeral Classifiers,Absent,Farr-1999,
55A-lch,lch,Lachi,55A,Numeral Classifiers,Obligatory,,
55A-mkw,mkw,Máku,55A,Numeral Classifiers,Absent,Aikhenvald-and-Dixon-1999[362],
55A-mit,mit,Mituku,55A,Numeral Classifiers,Absent,Stappers-1973[34-36],
55A-rse,rse,Romani (Sepecides),55A,Numeral Classifiers,Optional,Cech-and-Heinschink-1996[20],
55A-tze,tze,Tzeltal,55A,Numeral Classifiers,Obligatory,Suarez-1983b[88],
55A-ymi,ymi,Yami,55A,Numeral Classifiers,Absent,,
55A-ako,ako,Arabic (Kormakiti),55A,Numeral Classifiers,Absent,,
55A-den,den,Dení,55A,Numeral Classifiers,Absent,Derbyshire-and-Payne-1990[249-252],
55A-gdf,gdf,Guduf,55A,Numeral Classifiers,Absent,,
55A-jmm,jmm,Jamamadi,55A,Numeral Classifiers,Absent,Derbyshire-and-Payne-1990[249-252],
55A-knu,knu,Konua,55A,Numeral Classifiers,Absent,Nichols-1992[299],
55A-nyl,nyl,Nyelâyu,55A,Numeral Classifiers,Obligatory,,
55A-ore,ore,Orejón,55A,Numeral Classifiers,Optional,Derbyshire-and-Payne-1990[256],
55A-prc,prc,Parecis,55A,Numeral Classifiers,Absent,Derbyshire-and-Payne-1990[259-260],
55A-rcp,rcp,Russian-Chinese Pidgin (Birobidjan),55A,Numeral Classifiers,Absent,,
55A-tht,tht,Tehit,55A,Numeral Classifiers,Obligatory,Reesink-1996[9],
55A-trn,trn,Terêna,55A,Numeral Classifiers,Absent,Derbyshire-and-Payne-1990[252-253],
