ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
108A-eml,eml,Embaloh,108A,Antipassive Constructions,Oblique patient,Adelaar-1995c,
108A-wgu,wgu,Warrongo,108A,Antipassive Constructions,Oblique patient,Tsunoda-1988,
108A-bez,bez,Bezhta,108A,Antipassive Constructions,Oblique patient,van-den-Berg-2000;Kibrik-1981,
108A-yaz,yaz,Yazgulyam,108A,Antipassive Constructions,No antipassive,Efimov-1975,
108A-pmc,pmc,Pomo (Central),108A,Antipassive Constructions,No antipassive,Mithun-1990;Mithun-1993,
108A-gdi,gdi,Godié,108A,Antipassive Constructions,No antipassive,Marchese-1988,
108A-tho,tho,Thompson,108A,Antipassive Constructions,Implicit patient,"Thompson-and-Thompson-1992[102-106, 56-57]",
108A-tsz,tsz,Tsez,108A,Antipassive Constructions,Oblique patient,,
108A-tap,tap,Taiap,108A,Antipassive Constructions,No antipassive,Kulick-and-Stroud-1992,
108A-khk,khk,Khakas,108A,Antipassive Constructions,No antipassive,Schonig-1998a;Anderson-1998,
108A-cak,cak,Cakchiquel,108A,Antipassive Constructions,Implicit patient,,
108A-qaf,qaf,Qafar,108A,Antipassive Constructions,No antipassive,Parker-and-Hayward-1985;Hayward-1998,
108A-chh,chh,Chaha,108A,Antipassive Constructions,No antipassive,,
108A-kpm,kpm,Kapampangan,108A,Antipassive Constructions,Implicit patient,Mithun-1994,
108A-cic,cic,Chichewa,108A,Antipassive Constructions,No antipassive,,
108A-don,don,Dong,108A,Antipassive Constructions,No antipassive,Long-and-Zheng-1998,
108A-god,god,Godoberi,108A,Antipassive Constructions,Implicit patient,"Kibrik-1996[61, 104-105, 137-140]",
108A-tvl,tvl,Tuvaluan,108A,Antipassive Constructions,No antipassive,Besnier-2000,
108A-lin,lin,Lingala,108A,Antipassive Constructions,No antipassive,Toporova-1973,
108A-par,par,Päri,108A,Antipassive Constructions,Oblique patient,Andersen-2000;Andersen-1988,
108A-djr,djr,Djaru,108A,Antipassive Constructions,Oblique patient,Tsunoda-1981,
108A-dji,dji,Djingili,108A,Antipassive Constructions,No antipassive,Chadwick-1975,
108A-kam,kam,Kambera,108A,Antipassive Constructions,No antipassive,Klamer-1998[146-147],
108A-kgz,kgz,Kirghiz,108A,Antipassive Constructions,No antipassive,Kirchner-1998b;Hebert-and-Poppe-1963,
108A-chc,chc,Chechen,108A,Antipassive Constructions,Oblique patient,,
108A-ukr,ukr,Ukrainian,108A,Antipassive Constructions,No antipassive,Shevelov-1993,
108A-yuk,yuk,Yukulta,108A,Antipassive Constructions,Oblique patient,Keen-1983,
108A-lai,lai,Lai,108A,Antipassive Constructions,Oblique patient,,
108A-cct,cct,Choctaw,108A,Antipassive Constructions,Oblique patient,Davies-1984,
108A-oji,oji,Ojibwa (Eastern),108A,Antipassive Constructions,Oblique patient,Rhodes-1990,
108A-snc,snc,Seneca,108A,Antipassive Constructions,No antipassive,Chafe-1996,
108A-kab,kab,Kabardian,108A,Antipassive Constructions,Oblique patient,"Colarusso-1992[106, 117-8]",
108A-gae,gae,Gaelic (Scots),108A,Antipassive Constructions,No antipassive,Gillies-1993,
108A-mam,mam,Mam,108A,Antipassive Constructions,Oblique patient,England-1983,
108A-arc,arc,Archi,108A,Antipassive Constructions,Oblique patient,Kibrik-1975,
108A-uzb,uzb,Uzbek,108A,Antipassive Constructions,No antipassive,Kononov-1960,
108A-tau,tau,Tauya,108A,Antipassive Constructions,No antipassive,MacDonald-1990,
108A-sam,sam,Samoan,108A,Antipassive Constructions,No antipassive,Mosel-and-Hovdhaugen-1992[773],
108A-tzu,tzu,Tzutujil,108A,Antipassive Constructions,Oblique patient,Dayley-1985,
108A-diy,diy,Diyari,108A,Antipassive Constructions,Implicit patient,Austin-1981[76],
108A-ice,ice,Icelandic,108A,Antipassive Constructions,No antipassive,Jonsson-1927;Maling-and-Zaenen-1990,
108A-pan,pan,Panjabi,108A,Antipassive Constructions,No antipassive,Bhatia-1993[237-239],
108A-lak,lak,Lak,108A,Antipassive Constructions,Oblique patient,Xajdakov-1980b;Klimov-and-Alekseev-1980[245-6];Xajdakov-1966,
108A-mac,mac,Macushi,108A,Antipassive Constructions,No antipassive,Carson-1982;Abbott-1991,
108A-kas,kas,Kashmiri,108A,Antipassive Constructions,No antipassive,Wali-and-Koul-1997,
