ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
110A-aji,aji,Ajië,110A,Periphrastic Causative Constructions,Purposive but no sequential,Lichtenberk-1978[106-109],
110A-rej,rej,Rejang,110A,Periphrastic Causative Constructions,Sequential but no purposive,McGinn-1982[42],
110A-atc,atc,Atchin,110A,Periphrastic Causative Constructions,Sequential but no purposive,Capell-and-Layard-1980[84-85],
110A-mul,mul,Mulao,110A,Periphrastic Causative Constructions,Sequential but no purposive,Wang-and-Zheng-1993[85-86],
110A-awn,awn,Awngi,110A,Periphrastic Causative Constructions,Purposive but no sequential,"Hetzron-1969[16, 61-62]",
110A-let,let,Leti,110A,Periphrastic Causative Constructions,Sequential but no purposive,"van-Engelenhoven-1995[115, 251-252]",
110A-kin,kin,Kinyarwanda,110A,Periphrastic Causative Constructions,Both,Kimenyi-1980[160-172],
110A-nym,nym,Nyamwezi,110A,Periphrastic Causative Constructions,Purposive but no sequential,Maganga-and-Schadeberg-1992[151-155],
110A-yay,yay,Yay,110A,Periphrastic Causative Constructions,Sequential but no purposive,Hudak-1991[passim],
110A-tzo,tzo,Tzotzil,110A,Periphrastic Causative Constructions,Purposive but no sequential,Cowan-1969[100-102];Aissen-1987[214],
110A-src,src,Sarcee,110A,Periphrastic Causative Constructions,Purposive but no sequential,Cook-1984[114-117],
110A-tvl,tvl,Tuvaluan,110A,Periphrastic Causative Constructions,Both,Besnier-2000[455-463],
110A-yuw,yuw,Yuwaalaraay,110A,Periphrastic Causative Constructions,Purposive but no sequential,"Williams-1980a[84-85, 122]",
110A-djr,djr,Djaru,110A,Periphrastic Causative Constructions,Purposive but no sequential,Tsunoda-1981[119],
110A-mnm,mnm,Manam,110A,Periphrastic Causative Constructions,Sequential but no purposive,"Lichtenberk-1983[226, 447-449]",
110A-kol,kol,Kolami,110A,Periphrastic Causative Constructions,Purposive but no sequential,"McNair-and-McNair-1973[169, 171-172]",
110A-shn,shn,Shona,110A,Periphrastic Causative Constructions,Purposive but no sequential,Brauner-1995[56];Fortune-1981[passim];Fortune-1955[passim],
110A-vai,vai,Vai,110A,Periphrastic Causative Constructions,Purposive but no sequential,Welmers-1976[102],
110A-wrl,wrl,Warlpiri,110A,Periphrastic Causative Constructions,Purposive but no sequential,Nash-1980[42-43];Simpson-1991[38],
110A-tib,tib,Tibetan (Standard Spoken),110A,Periphrastic Causative Constructions,Purposive but no sequential,"Goldstein-and-Nornang-1970[150];Denwood-1999[175-176, 206, 260-261]",
110A-shu,shu,Shuswap,110A,Periphrastic Causative Constructions,Purposive but no sequential,"Kuipers-1974[46, 87]",
110A-bab,bab,Babungo,110A,Periphrastic Causative Constructions,Sequential but no purposive,Schaub-1985[210-211],
