ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
125A-npi,npi,Nigerian Pidgin,125A,Purpose Clauses,Deranked,Faraclas-1996[43],
125A-bdc,bdc,Berbice Dutch Creole,125A,Purpose Clauses,Deranked,Kouwenberg-1994[346-50],
125A-itz,itz,Itzaj,125A,Purpose Clauses,Deranked,Hofling-2000[525-34],
125A-tpi,tpi,Tok Pisin,125A,Purpose Clauses,Balanced,Wurm-and-Muhlhausler-1985[405-7],
125A-ho,ho,Ho,125A,Purpose Clauses,Deranked,Deeney-1975[84-5],
125A-saw,saw,Sawu,125A,Purpose Clauses,Balanced,Walker-1982[45],
125A-thk,thk,Thakali,125A,Purpose Clauses,Deranked,Georg-1996[220],
125A-way,way,Wayampi,125A,Purpose Clauses,Balanced/deranked,Grenand-1980[86-9],
125A-ngt,ngt,Naga (Tangkhul),125A,Purpose Clauses,Deranked,Arokianathan-1987[130],
125A-fua,fua,Fula (Cameroonian),125A,Purpose Clauses,Deranked,Arnott-1970[380],
125A-sng,sng,Sinaugoro,125A,Purpose Clauses,Balanced/deranked,Tauberschmidt-1999[79-80],
125A-gim,gim,Gimira,125A,Purpose Clauses,Deranked,Breeze-1990[50-6],
125A-any,any,Anywa,125A,Purpose Clauses,Balanced/deranked,Reh-1996[419-21],
125A-emb,emb,Emberá (Northern),125A,Purpose Clauses,Deranked,Mortensen-1999[120-2],
125A-tvl,tvl,Tuvaluan,125A,Purpose Clauses,Deranked,"Besnier-2000[48-9, 91-3]",
125A-wrg,wrg,Warrgamay,125A,Purpose Clauses,Deranked,Dixon-1981[69-70],
125A-kmj,kmj,Karimojong,125A,Purpose Clauses,Balanced/deranked,"Novelli-1985[176-81, 507, 524-5]",
125A-ute,ute,Ute,125A,Purpose Clauses,Deranked,Southern-Ute-Tribe-1980[256-8],
125A-lnd,lnd,Linda,125A,Purpose Clauses,Balanced,Cloarec-Heiss-1986[516-7],
125A-vai,vai,Vai,125A,Purpose Clauses,Deranked,Welmers-1976[99-104],
125A-gum,gum,Gumbaynggir,125A,Purpose Clauses,Deranked,Eades-1979[321-2],
125A-noo,noo,Noon,125A,Purpose Clauses,Deranked,Soukka-2000[226],
125A-kan,kan,Kana,125A,Purpose Clauses,Balanced/deranked,Ikoro-1996[279-80],
125A-per,per,Pero,125A,Purpose Clauses,Deranked,"Frajzyngier-1989[256, 264-5]",
125A-err,err,Erromangan,125A,Purpose Clauses,Deranked,Crowley-1998a[264],
125A-tja,tja,Tiipay (Jamul),125A,Purpose Clauses,Deranked,Miller-2001[259-60],
