ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
144Y-asu,asu,Asuriní,144Y,The Position of Negative Morphemes in Object-Initial Languages,O[Neg-V-Neg]S,Harrison-1970[ 172],
144Y-tbt,tbt,Tobati,144Y,The Position of Negative Morphemes in Object-Initial Languages,OS(Neg)[V(-Neg)],Donohue-2002[ 201],
144Y-nad,nad,Nadëb,144Y,The Position of Negative Morphemes in Object-Initial Languages,O[Neg-V]S/NegSVO,Weir-1994[ 294-298],
144Y-kxo,kxo,Kxoe,144Y,The Position of Negative Morphemes in Object-Initial Languages,OSVNeg,Kohler-1981[ 537],
144Y-tir,tir,Tiriyo,144Y,The Position of Negative Morphemes in Object-Initial Languages,O[V-Neg]S,Meira-1999[ 559],
144Y-tvl,tvl,Tuvaluan,144Y,The Position of Negative Morphemes in Object-Initial Languages,ONegVS,Besnier-2000[ 177-180],
144Y-par,par,Päri,144Y,The Position of Negative Morphemes in Object-Initial Languages,OVS & NegV,Simeoni-1978[ passim];Andersen-1988[ 292],
144Y-apl,apl,Apalaí,144Y,The Position of Negative Morphemes in Object-Initial Languages,O[V-Neg]S/SO[V-Neg],Koehn-and-Koehn-1986[ 64],
144Y-cub,cub,Cubeo,144Y,The Position of Negative Morphemes in Object-Initial Languages,O[V-Neg]S,Morse-and-Maxwell-1999a[ 30],
144Y-sel,sel,Selknam,144Y,The Position of Negative Morphemes in Object-Initial Languages,OVNegS,"Najlis-1973[ 8, 13]",
144Y-mac,mac,Macushi,144Y,The Position of Negative Morphemes in Object-Initial Languages,OVNegS/SOVNeg,Abbott-1991[ 55],
144Y-ung,ung,Ungarinjin,144Y,The Position of Negative Morphemes in Object-Initial Languages,ONegVS,Rumsey-1982[ 167],
144Y-wic,wic,Wichita,144Y,The Position of Negative Morphemes in Object-Initial Languages,NegOVS/NegSOV,Rood-1996[ 600];Rood-1976[ 157-158],
144Y-myi,myi,Mangarrayi,144Y,The Position of Negative Morphemes in Object-Initial Languages,ONegVS,"Merlan-1982[ 36, 124, 146]",
144Y-hix,hix,Hixkaryana,144Y,The Position of Negative Morphemes in Object-Initial Languages,O[V-Neg]S,Derbyshire-1979[ 48];Derbyshire-1985[ 138],
144Y-urn,urn,Urarina,144Y,The Position of Negative Morphemes in Object-Initial Languages,O[V-Neg]S,Olawsky-2006[ 552],
144P-brl,brl,Baragaunle,144P,NegSOV Order,No NegSOV,Kretschmar-1995[ 140],
144P-dhm,dhm,Dhimal,144P,NegSOV Order,No NegSOV,Cooper-1999[ 31],
144P-tod,tod,Tod,144P,NegSOV Order,No NegSOV,Sharma-1989b[ 334-335],
144P-tpt,tpt,Tapieté,144P,NegSOV Order,No NegSOV,Gonzalez-2005[ passim],
144P-eip,eip,Eipo,144P,NegSOV Order,No NegSOV,Heeschen-1998[ 222-223],
144P-cup,cup,Cupeño,144P,NegSOV Order,NoDoubleNeg,Hill-2005[ 389],
144P-wlw,wlw,Warluwara,144P,NegSOV Order,NoDoubleNeg,Breen-1970[ 216],
144P-dun,dun,Duna,144P,NegSOV Order,No NegSOV,,
144P-tye,tye,Tyeraity,144P,NegSOV Order,No NegSOV,Tryon-1974[ 37],
144P-bok,bok,Boko,144P,NegSOV Order,No NegSOV,,
144P-kus,kus,Kusunda,144P,NegSOV Order,No NegSOV,Reinhard-and-Toba-1970[ passim],
144P-tba,tba,Tabare,144P,NegSOV Order,No NegSOV,McVinney-and-Luzbetak-1954[ 85],
144P-aba,aba,Abau,144P,NegSOV Order,No NegSOV,Bailey-1975[ passim],
144P-bti,bti,Betoi,144P,NegSOV Order,No NegSOV,,
144P-des,des,Desano,144P,NegSOV Order,No NegSOV,Miller-1999[ 7],
144P-kbo,kbo,Kambot,144P,NegSOV Order,No NegSOV,Laycock-and-Zgraggen-1975[ 759],
144P-kti,kti,"Kati (in West Papua, Indonesia)",144P,NegSOV Order,No NegSOV,Boelaars-1950[ 148],
