ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
7A-kgi,kgi,Konyagi,7A,Glottalized Consonants,Implosives only,Santos-1977,
7A-cve,cve,Chuave,7A,Glottalized Consonants,No glottalized consonants,Thurman-1970,
7A-nbk,nbk,Natügu,7A,Glottalized Consonants,No glottalized consonants,Wurm-1972b,
7A-ach,ach,Aché,7A,Glottalized Consonants,No glottalized consonants,Susnik-1974,
7A-aiz,aiz,Aizi,7A,Glottalized Consonants,Implosives only,Herault-1971,
7A-brb,brb,Bariba,7A,Glottalized Consonants,No glottalized consonants,Welmers-1952a,
7A-koh,koh,Kohumono,7A,Glottalized Consonants,Implosives only,Cook-1969b,
7A-mrn,mrn,Maranao,7A,Glottalized Consonants,No glottalized consonants,McKaughan-and-Macaraya-1967;McKaughan-1958,
7A-mxm,mxm,Mixtec (Molinos),7A,Glottalized Consonants,No glottalized consonants,Hunter-and-Pike-1969,
7A-sab,sab,Sa'ban,7A,Glottalized Consonants,No glottalized consonants,Clayre-1973,
7A-tks,tks,Teke (Southern),7A,Glottalized Consonants,No glottalized consonants,Paulian-1975,
7A-wdo,wdo,Western Desert (Ooldea),7A,Glottalized Consonants,No glottalized consonants,Douglas-1955;Douglas-1964,
7A-wuc,wuc,Wu (Changzhou),7A,Glottalized Consonants,No glottalized consonants,Chao-1970,
7A-ald,ald,Alladian,7A,Glottalized Consonants,No glottalized consonants,Dumestre-and-Duponchel-1971;Duponchel-1971,
7A-bki,bki,Bakairí,7A,Glottalized Consonants,No glottalized consonants,Wheatley-1969;Wheatley-1973,
7A-brd,brd,Bardi,7A,Glottalized Consonants,No glottalized consonants,Metcalfe-1971,
7A-bee,bee,Beembe,7A,Glottalized Consonants,No glottalized consonants,Jacquot-1962;Jacquot-1981,
7A-bbf,bbf,Bobo Madaré (Northern),7A,Glottalized Consonants,No glottalized consonants,Morse-1976;Bris-and-Prost-1981,
7A-brw,brw,Bru (Western),7A,Glottalized Consonants,No glottalized consonants,Thongkum-1979,
7A-cad,cad,Caddo,7A,Glottalized Consonants,Ejectives only,Chafe-1976;Chafe-1979,
7A-dad,dad,Dadibi,7A,Glottalized Consonants,No glottalized consonants,MacDonald-1973,
7A-ddf,ddf,Daju (Dar Fur),7A,Glottalized Consonants,Implosives only,Thelwall-1981;Tucker-and-Bryan-1966,
7A-dnw,dnw,Dangaléat (Western),7A,Glottalized Consonants,Implosives only,Fedry-1977,
7A-dar,dar,Darai,7A,Glottalized Consonants,No glottalized consonants,Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
7A-det,det,Deti,7A,Glottalized Consonants,Ejectives and implosives,Vossen-1997,
7A-dts,dts,Toro So,7A,Glottalized Consonants,No glottalized consonants,Bendor-Samuel-et-al-1989;Plungian-1995,
7A-fuz,fuz,Fuzhou,7A,Glottalized Consonants,No glottalized consonants,Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
7A-gla,gla,Gelao,7A,Glottalized Consonants,No glottalized consonants,He-1981;He-1983,
