ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
117A-nhp,nhp,Nahuatl (Pochutla),117A,Predicative Possession,'Have',Langacker-1977,
117A-zpi,zpi,Zapotec (Ixtlan),117A,Predicative Possession,Conjunctional,de-Angulo-and-Freeland-1935,
117A-gno,gno,Guanano,117A,Predicative Possession,'Have',Waltz-1979,
117A-nbh,nbh,Ghulfan,117A,Predicative Possession,Locational,Kauczor-1920,
117A-plr,plr,Palor,117A,Predicative Possession,'Have',DAlton-1983,
117A-prd,prd,Parji (Dravidian),117A,Predicative Possession,Locational,Burrow-and-Bhattacharya-1953,
117A-srr,srr,Serrano,117A,Predicative Possession,'Have',Hill-1967,
117A-agl,agl,Aghul,117A,Predicative Possession,Locational,von-Erckert-1895,
117A-bgg,bgg,Banggai,117A,Predicative Possession,Topic,van-den-Bergh-1953,
117A-grn,grn,Gurenne,117A,Predicative Possession,'Have',Rapp-1966,
117A-mbo,mbo,Monumbo,117A,Predicative Possession,Conjunctional,Vormann-and-Scharfenberger-1914,
117A-ojs,ojs,Ojibwa (Severn),117A,Predicative Possession,'Have',Todd-1970,
117A-pap,pap,Papiamentu,117A,Predicative Possession,'Have',Groilo-1974,
117A-hcr,hcr,Haitian Creole,117A,Predicative Possession,'Have',Hall-1953,
117A-pna,pna,Pamona,117A,Predicative Possession,Topic,Adriani-1931,
117A-qcu,qcu,Quechua (Cuzco),117A,Predicative Possession,Genitive,von-Tschudi-1884,
117A-sra,sra,Sranan,117A,Predicative Possession,'Have',Donicie-1954,
117A-yav,yav,Yavapai,117A,Predicative Possession,'Have',Kendall-1976,
117A-ahu,ahu,Aghu,117A,Predicative Possession,Topic,Drabbe-1957,
117A-tup,tup,Tupi,117A,Predicative Possession,Topic,Platzmann-1874,
117A-moj,moj,Mojave,117A,Predicative Possession,'Have',Munro-1976b,
117A-gll,gll,Galela,117A,Predicative Possession,Conjunctional,van-Baarda-1908,
117A-orm,orm,Ormuri,117A,Predicative Possession,Genitive,Grierson-1921,
117A-dmk,dmk,Dumaki,117A,Predicative Possession,Locational,Lorimer-1939,
117A-dua,dua,Duala,117A,Predicative Possession,Conjunctional,Ittmann-1939,
117A-cil,cil,CiLuba,117A,Predicative Possession,Conjunctional,Willems-1943,
117A-mmv,mmv,Mamvu,117A,Predicative Possession,Conjunctional,Vorbichler-1971,
117A-mga,mga,Mondunga,117A,Predicative Possession,Conjunctional,Tucker-and-Bryan-1966,
117A-gid,gid,Gidabal,117A,Predicative Possession,Conjunctional,Geytenbeek-and-Geytenbeek-1971,
117A-mbt,mbt,Mangbetu,117A,Predicative Possession,Conjunctional,Larochette-1958,
117A-lis,lis,Lisu,117A,Predicative Possession,Topic,Hope-1974,
117A-kbl,kbl,Kabyle,117A,Predicative Possession,Locational,Hanoteau-1906,
117A-sdw,sdw,Sandawe,117A,Predicative Possession,Conjunctional,Dempwolff-1916,
117A-tug,tug,Tuareg (Ahaggar),117A,Predicative Possession,Locational,Hanoteau-1896,
117A-abm,abm,Alabama,117A,Predicative Possession,Locational,Lupardus-1982,
117A-gjj,gjj,Guajajara,117A,Predicative Possession,Topic,Bendor-Samuel-1972,
117A-mut,mut,Mutsun,117A,Predicative Possession,Topic,Okrand-1977,
117A-lil,lil,Lillooet,117A,Predicative Possession,'Have',van-Eijk-1985,
117A-ngt,ngt,Naga (Tangkhul),117A,Predicative Possession,Topic,Grierson-1903,
117A-acl,acl,Acholi,117A,Predicative Possession,Conjunctional,Crazzolara-1955,
117A-nue,nue,Nuer,117A,Predicative Possession,Conjunctional,Crazzolara-1933,
117A-bln,bln,Bilin,117A,Predicative Possession,Locational,Tucker-and-Bryan-1966,
117A-mtu,mtu,Motu,117A,Predicative Possession,Conjunctional,Lister-Turner-and-Clark-1930,
117A-sin,sin,Siona,117A,Predicative Possession,Topic,Espinosa-Perez-1955,
117A-kpe,kpe,Kpelle,117A,Predicative Possession,Locational,Welmers-1973,
117A-moo,moo,Mooré,117A,Predicative Possession,'Have',Froger-1923,
117A-moe,moe,Mordvin (Erzya),117A,Predicative Possession,Genitive,Wiedemann-1865,
117A-slb,slb,Saliba (in Papua New Guinea),117A,Predicative Possession,Topic,Mosel-1994a,
117A-taj,taj,Tajik,117A,Predicative Possession,'Have',Rastorgueva-1963,
117A-tno,tno,Tondano,117A,Predicative Possession,Topic,Sneddon-1975,
117A-kku,kku,Korku,117A,Predicative Possession,Locational,Drake-1903,
117A-ceb,ceb,Cebuano,117A,Predicative Possession,Topic,Wolff-1967,
117A-lda,lda,Luganda,117A,Predicative Possession,Conjunctional,Ashton-et-al-1954,
117A-txj,txj,Totonac (Xicotepec de Juárez),117A,Predicative Possession,'Have',Reid-1991,
117A-kng,kng,Kaingang,117A,Predicative Possession,Topic,Henry-1935,
117A-mxp,mxp,Mixtec (Peñoles),117A,Predicative Possession,Conjunctional,Daly-1973,
117A-rot,rot,Rotuman,117A,Predicative Possession,Conjunctional,Churchward-1940,
117A-tbu,tbu,Tubu,117A,Predicative Possession,'Have',Lukas-1953,
117A-lnd,lnd,Linda,117A,Predicative Possession,Conjunctional,Cloarec-Heiss-1986,
117A-shn,shn,Shona,117A,Predicative Possession,Conjunctional,Fortune-1955,
117A-gum,gum,Gumbaynggir,117A,Predicative Possession,Genitive,Smythe-1948,
117A-lon,lon,Loniu,117A,Predicative Possession,Topic,Hamel-1985,
117A-mnc,mnc,Manchu,117A,Predicative Possession,Locational,Adam-1873,
117A-cmh,cmh,Chemehuevi,117A,Predicative Possession,'Have',Press-1975,
117A-kwk,kwk,Kwakw'ala,117A,Predicative Possession,'Have',Boas-1947,
117A-mlt,mlt,Maltese,117A,Predicative Possession,Locational,Comrie-1989,
117A-miz,miz,Mizo,117A,Predicative Possession,Locational,Lorrain-and-Savidge-1898,
117A-bar,bar,Bari,117A,Predicative Possession,Conjunctional,Spagnolo-1933,
117A-ben,ben,Bengali,117A,Predicative Possession,Genitive,Ferguson-1972,
117A-chc,chc,Chechen,117A,Predicative Possession,Genitive,Nichols-1994a,
117A-wsk,wsk,Waskia,117A,Predicative Possession,Conjunctional,Ross-and-Paol-1978,
117A-apl,apl,Apalaí,117A,Predicative Possession,Conjunctional,Koehn-and-Koehn-1986,
117A-zan,zan,Zande,117A,Predicative Possession,Conjunctional,Tucker-1959,
117A-cct,cct,Choctaw,117A,Predicative Possession,Topic,Nicklas-1974,
117A-cop,cop,Coptic,117A,Predicative Possession,Locational,Mallon-1956,
117A-snh,snh,Sinhala,117A,Predicative Possession,Locational,Gair-1970,
117A-tas,tas,Tashlhiyt,117A,Predicative Possession,Locational,Laoust-1921,
117A-tla,tla,Tolai,117A,Predicative Possession,Topic,Bley-1912,
117A-bto,bto,Batak (Toba),117A,Predicative Possession,Topic,Percival-1981,
117A-bir,bir,Birom,117A,Predicative Possession,'Have',Bouquiaux-1970,
117A-din,din,Dinka,117A,Predicative Possession,'Have',Nebel-1948,
117A-evn,evn,Even,117A,Predicative Possession,Genitive,Benzing-1955,
117A-goa,goa,Goajiro,117A,Predicative Possession,Conjunctional,Holmer-1949b,
117A-snc,snc,Seneca,117A,Predicative Possession,Locational,Holmer-1954,
117A-tah,tah,Tahitian,117A,Predicative Possession,Genitive,Tryon-1970a,
117A-cze,cze,Czech,117A,Predicative Possession,'Have',Lee-and-Lee-1986,
117A-shu,shu,Shuswap,117A,Predicative Possession,'Have',Kuipers-1974,
117A-so,so,So,117A,Predicative Possession,Conjunctional,Carlin-1993,
117A-tne,tne,Temne,117A,Predicative Possession,Topic,Sumner-1922,
117A-fni,fni,Fula (Nigerian),117A,Predicative Possession,Topic,McIntosh-1984,
117A-lui,lui,Luiseño,117A,Predicative Possession,Topic,Hyde-1971,
117A-siu,siu,Siuslaw,117A,Predicative Possession,Conjunctional,Frachtenberg-1922b,
117A-gae,gae,Gaelic (Scots),117A,Predicative Possession,Locational,Mackinnon-1977,
117A-mis,mis,Miskito,117A,Predicative Possession,'Have',Conzemius-1929,
117A-ter,ter,Tera,117A,Predicative Possession,Conjunctional,Newman-1970,
117A-bab,bab,Babungo,117A,Predicative Possession,'Have',Schaub-1985,
117A-brr,brr,Bororo,117A,Predicative Possession,Topic,Crowell-1979,
117A-pae,pae,Páez,117A,Predicative Possession,'Have',Cruz-Mendez-et-al-1976,
117A-sed,sed,Sedang,117A,Predicative Possession,Topic,Smith-1975b,
117A-mns,mns,Mansi,117A,Predicative Possession,'Have',Collinder-1957,
117A-mup,mup,Mupun,117A,Predicative Possession,Conjunctional,Frajzyngier-1993,
117A-ngl,ngl,Ngalakan,117A,Predicative Possession,Conjunctional,Merlan-1983,
117A-scr,scr,Serbian-Croatian,117A,Predicative Possession,'Have',,
117A-tin,tin,Tinrin,117A,Predicative Possession,Genitive,Osumi-1995,
117A-arc,arc,Archi,117A,Predicative Possession,Genitive,,
117A-ava,ava,Avar,117A,Predicative Possession,Genitive,von-Erckert-1895,
117A-lim,lim,Limbu,117A,Predicative Possession,Genitive,van-Driem-1987,
117A-tna,tna,Turkana,117A,Predicative Possession,Topic,Dimmendaal-1982,
117A-uzb,uzb,Uzbek,117A,Predicative Possession,Locational,Sjoberg-1963,
117A-kty,kty,Khanty,117A,Predicative Possession,'Have',Redei-1965,
117A-ykt,ykt,Yakut,117A,Predicative Possession,Locational,Krueger-1962,
117A-awt,awt,Awtuw,117A,Predicative Possession,Topic,Feldman-1986,
117A-nep,nep,Nepali,117A,Predicative Possession,Genitive,Clark-1966,
117A-mok,mok,Mokilese,117A,Predicative Possession,Topic,Harrison-1976,
117A-qui,qui,Quileute,117A,Predicative Possession,Topic,Andrade-1933,
117A-bre,bre,Breton,117A,Predicative Possession,Locational,Press-1986,
117A-pal,pal,Palauan,117A,Predicative Possession,Topic,Josephs-1975,
117A-sam,sam,Samoan,117A,Predicative Possession,Locational,Marsack-1975,
117A-sel,sel,Selknam,117A,Predicative Possession,Topic,Tonelli-1926,
117A-wap,wap,Wappo,117A,Predicative Possession,'Have',,
117A-akn,akn,Akan,117A,Predicative Possession,Topic,Balmer-and-Grant-1929,
117A-bri,bri,Bribri,117A,Predicative Possession,Conjunctional,Lehmann-1920,
117A-maa,maa,Maasai,117A,Predicative Possession,'Have',Tucker-and-Mpaayei-1955,
117A-tsh,tsh,Tümpisa Shoshone,117A,Predicative Possession,'Have',Dayley-1989a,
117A-wel,wel,Welsh,117A,Predicative Possession,Locational,Rhys-Jones-1985,
117A-tgk,tgk,Tigak,117A,Predicative Possession,'Have',Beaumont-1979,
117A-tzu,tzu,Tzutujil,117A,Predicative Possession,Topic,Dayley-1981,
