ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
54A-alx,alx,Alas,54A,Distributive Numerals,Marked by reduplication,"Akbar-et-al-1985[25, 54]",
54A-anx,anx,Andi,54A,Distributive Numerals,Marked by reduplication,Cercvadze-1967[285],
54A-bat,bat,Batak,54A,Distributive Numerals,Marked by mixed or other strategies,Llamzon-1978[114],
54A-biq,biq,Bilaan,54A,Distributive Numerals,Marked by prefix,Llamzon-1978[139],
54A-bpa,bpa,Bura-Pabir,54A,Distributive Numerals,Marked by reduplication,Gil-1982[14],
54A-dgi,dgi,Dogri,54A,Distributive Numerals,Marked by reduplication,Abbi-1992[79],
54A-dbr,dbr,Dutch (Brabantic),54A,Distributive Numerals,No distributive numerals,,
54A-dli,dli,Dutch (Limburg),54A,Distributive Numerals,No distributive numerals,,
54A-duz,duz,Dutch (Zeeuws),54A,Distributive Numerals,No distributive numerals,,
54A-gpz,gpz,German (Appenzell),54A,Distributive Numerals,Marked by preceding word,,
54A-gba,gba,German (Bavarian),54A,Distributive Numerals,No distributive numerals,,
54A-gbl,gbl,German (Berlin),54A,Distributive Numerals,No distributive numerals,,
54A-gbe,gbe,German (Bern),54A,Distributive Numerals,Marked by preceding word,,
54A-gha,gha,German (Hannover),54A,Distributive Numerals,No distributive numerals,,
54A-gma,gma,German (Mansfeldisch),54A,Distributive Numerals,No distributive numerals,,
54A-gos,gos,German (Ostschweiz),54A,Distributive Numerals,Marked by preceding word,,
54A-grp,grp,German (Ripuarian),54A,Distributive Numerals,No distributive numerals,,
54A-gtg,gtg,German (Thurgau),54A,Distributive Numerals,Marked by preceding word,,
54A-gth,gth,German (Thuringian),54A,Distributive Numerals,No distributive numerals,,
54A-gti,gti,German (Timisoara),54A,Distributive Numerals,Marked by preceding word,,
54A-gau,gau,German (Upper Austrian),54A,Distributive Numerals,No distributive numerals,,
54A-gwe,gwe,German (Westphalian),54A,Distributive Numerals,No distributive numerals,,
54A-gzu,gzu,German (Zurich),54A,Distributive Numerals,Marked by preceding word,,
54A-ibn,ibn,Ibanag,54A,Distributive Numerals,Marked by prefix,Llamzon-1978[44],
54A-ish,ish,Ishkashmi,54A,Distributive Numerals,Marked by suffix,Paxalina-1959[51],
54A-isn,isn,Isnag,54A,Distributive Numerals,Marked by prefix,,
54A-itu,itu,Italian (Turinese),54A,Distributive Numerals,No distributive numerals,,
54A-iva,iva,Ivatan,54A,Distributive Numerals,Marked by prefix,Llamzon-1978[35],
54A-kbi,kbi,Kabui,54A,Distributive Numerals,Marked by reduplication,Abbi-1992[79],
54A-kuy,kuy,Kutai,54A,Distributive Numerals,Marked by reduplication,Fudiat-Suryadikara-et-al-1984[45],
54A-mgn,mgn,Magindanao,54A,Distributive Numerals,Marked by suffix,Llamzon-1978[134],
54A-mmu,mmu,Malay (Ulu Muar),54A,Distributive Numerals,Marked by reduplication,Hendon-1966,
54A-pte,pte,Paite,54A,Distributive Numerals,Marked by reduplication,Abbi-1992[79],
54A-tgb,tgb,Tagbanwa (Aborlan),54A,Distributive Numerals,Marked by prefix,Llamzon-1978[110],
54A-ygn,ygn,Yaghnobi,54A,Distributive Numerals,Marked by suffix,Xromov-1987[672],
54A-ydb,ydb,Yiddish (Bessarabian),54A,Distributive Numerals,Marked by preceding word,,
54A-ylt,ylt,Yiddish (Lithuanian),54A,Distributive Numerals,Marked by preceding word,,
54A-ydl,ydl,Yiddish (Lodz),54A,Distributive Numerals,Marked by preceding word,,
54A-kyo,kyo,Kanyok,54A,Distributive Numerals,Marked by reduplication,Stappers-1986b,
54A-lch,lch,Lachi,54A,Distributive Numerals,No distributive numerals,,
54A-mit,mit,Mituku,54A,Distributive Numerals,Marked by reduplication,Stappers-1973[36],
54A-ymi,ymi,Yami,54A,Distributive Numerals,Marked by prefix,,
54A-yms,yms,Yemsa,54A,Distributive Numerals,Marked by reduplication,"Lamberti-1993b[144, cited in Lamberti and Sottile 1997:118]",
54A-ako,ako,Arabic (Kormakiti),54A,Distributive Numerals,No distributive numerals,,
54A-bkd,bkd,Binukid,54A,Distributive Numerals,Marked by prefix,Llamzon-1978[119],
54A-gdf,gdf,Guduf,54A,Distributive Numerals,Marked by reduplication,,
54A-nyl,nyl,Nyelâyu,54A,Distributive Numerals,No distributive numerals,,
54A-wll,wll,Wallisian,54A,Distributive Numerals,Marked by prefix,,
54A-ars,ars,Arabic (San'ani),54A,Distributive Numerals,No distributive numerals,,
54A-beg,beg,Begak-Ida'an,54A,Distributive Numerals,No distributive numerals,,
54A-fma,fma,Fula (Mauritanian),54A,Distributive Numerals,No distributive numerals,,
54A-hok,hok,Hokkien,54A,Distributive Numerals,No distributive numerals,,
54A-ski,ski,Saami (Kildin),54A,Distributive Numerals,Marked by reduplication,Kert-1971[171-172],
54A-slr,slr,Salar,54A,Distributive Numerals,No distributive numerals,,
54A-ssh,ssh,Shinassha,54A,Distributive Numerals,Marked by reduplication,"Lamberti-1993a[111, cited in Lamberti and Sottile 1997:118]",
54A-bez,bez,Bezhta,54A,Distributive Numerals,Marked by reduplication,Bokarev-1967a[462],
54A-hnn,hnn,Hanunóo,54A,Distributive Numerals,Marked by prefix,Llamzon-1978[91],
54A-lov,lov,Loven,54A,Distributive Numerals,No distributive numerals,,
54A-agl,agl,Aghul,54A,Distributive Numerals,Marked by mixed or other strategies,Magometov-1970[100],
54A-fox,fox,Fox,54A,Distributive Numerals,Marked by reduplication,Jones-and-Michelson-1911,
54A-mmo,mmo,Mordvin (Moksha),54A,Distributive Numerals,Marked by mixed or other strategies,Feoktistov-1966[206],
54A-nvs,nvs,Nivkh (South Sakhalin),54A,Distributive Numerals,Marked by mixed or other strategies,,
54A-thd,thd,Thadou,54A,Distributive Numerals,Marked by reduplication,Abbi-1992[79],
54A-ami,ami,Amis,54A,Distributive Numerals,No distributive numerals,,
54A-bok,bok,Boko,54A,Distributive Numerals,Marked by reduplication,Jones-1998b[126],
54A-gag,gag,Gagauz,54A,Distributive Numerals,Marked by suffix,Pokrovskaja-1966[119],
54A-fue,fue,Futuna (East),54A,Distributive Numerals,Marked by prefix,,
54A-nel,nel,Nelemwa,54A,Distributive Numerals,No distributive numerals,,
54A-qcu,qcu,Quechua (Cuzco),54A,Distributive Numerals,Marked by suffix,Faller-2001,
54A-nau,nau,Nauruan,54A,Distributive Numerals,Marked by prefix,Kayser-1993[76-164],
54A-ren,ren,Rendille,54A,Distributive Numerals,Marked by reduplication,,
54A-rru,rru,Runyoro-Rutooro,54A,Distributive Numerals,Marked by reduplication,Rubongoya-1999[82],
54A-kod,kod,Kodava,54A,Distributive Numerals,Marked by reduplication,Abbi-1992[79],
54A-msh,msh,Marshallese,54A,Distributive Numerals,Marked by mixed or other strategies,,
54A-tsa,tsa,Tsakhur,54A,Distributive Numerals,Marked by mixed or other strategies,Kibrik-1999[173-175],
54A-bgv,bgv,Bagvalal,54A,Distributive Numerals,Marked by reduplication,Kibrik-2001[157-158],
54A-wai,wai,Wai Wai,54A,Distributive Numerals,Marked by following word,Hawkins-1998,
54A-bal,bal,Balinese,54A,Distributive Numerals,Marked by reduplication,,
54A-bug,bug,Bugis,54A,Distributive Numerals,Marked by prefix,Sirk-1975[65],
