ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
113A-cnm,cnm,Canamarí,113A,Symmetric and Asymmetric Standard Negation,Symmetric,"Groth-1988a[52, 64]",
113A-ina,ina,Inanwatan,113A,Symmetric and Asymmetric Standard Negation,Both,de-Vries-1996[110-111],
113A-yrr,yrr,Yaruro,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Mosonyi-et-al-2000a[576],
113A-har,har,Haruai,113A,Symmetric and Asymmetric Standard Negation,Both,,
113A-crt,crt,Chorote,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Gerzenstein-1983[106-107],
113A-bok,bok,Boko,113A,Symmetric and Asymmetric Standard Negation,Both,"Jones-1998b[299-300, passim]",
113A-hcr,hcr,Haitian Creole,113A,Symmetric and Asymmetric Standard Negation,Both,"DAns-1968[86, 123-132];Hall-1953[passim]",
113A-ebi,ebi,Ebira,113A,Symmetric and Asymmetric Standard Negation,Asymmetric,Adive-1989[71-96],
113A-ono,ono,Ono,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Wacke-1930[200],
113A-baf,baf,Bafut,113A,Symmetric and Asymmetric Standard Negation,Both,Chumbow-and-Tamanji-1994[214-225],
113A-cui,cui,Cuiba,113A,Symmetric and Asymmetric Standard Negation,Both,Mosonyi-et-al-2000c[239-247],
113A-gol,gol,Gola,113A,Symmetric and Asymmetric Standard Negation,Both,"Koroma-1994[66, 104-117]",
113A-kwz,kwz,Kwaza,113A,Symmetric and Asymmetric Standard Negation,Symmetric,van-der-Voort-2002;van-der-Voort-2000[244-258],
113A-psj,psj,Popoloca (San Juan Atzingo),113A,Symmetric and Asymmetric Standard Negation,Symmetric,"Krumholz-et-al-1995[286, 354]",
113A-zaz,zaz,Zazaki,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Sandonato-1994[130-132];Paul-1998[81-82],
113A-nah,nah,Nahali,113A,Symmetric and Asymmetric Standard Negation,Asymmetric,Kuiper-1962[34-35],
113A-ige,ige,Igede,113A,Symmetric and Asymmetric Standard Negation,Both,"Bergman-1981[37-39, 46-49]",
113A-kae,kae,Kaki Ae,113A,Symmetric and Asymmetric Standard Negation,Both,"Clifton-1997[23-24, 35]",
113A-deg,deg,Degema,113A,Symmetric and Asymmetric Standard Negation,Asymmetric,Kari-1997[passim];Kari-2001[7],
113A-gnn,gnn,Gunin,113A,Symmetric and Asymmetric Standard Negation,Symmetric,"McGregor-1993[34, 46]",
113A-lew,lew,Lewo,113A,Symmetric and Asymmetric Standard Negation,Asymmetric,Early-1994a[66-70],
113A-sap,sap,Sapuan,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Jacq-and-Sidwell-1999[22],
113A-tpa,tpa,Totonac (Papantla),113A,Symmetric and Asymmetric Standard Negation,Symmetric,Levy-Podolsky-1990[passim],
113A-wrm,wrm,Warembori,113A,Symmetric and Asymmetric Standard Negation,Symmetric,"Donohue-1999b[32, passim]",
113A-nad,nad,Nadëb,113A,Symmetric and Asymmetric Standard Negation,Asymmetric,Weir-1994[294-298],
113A-tuy,tuy,Tuyuca,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Barnes-1994[330-334],
113A-can,can,Candoshi,113A,Symmetric and Asymmetric Standard Negation,Both,Cox-1957[passim],
113A-gku,gku,Gününa Küne,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Casamiquela-1983[79],
113A-khr,khr,Kharia,113A,Symmetric and Asymmetric Standard Negation,Asymmetric,"Biligiri-1965[95-96, passim]",
113A-mas,mas,Masa,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Caitucoli-1986[48],
113A-saw,saw,Sawu,113A,Symmetric and Asymmetric Standard Negation,Symmetric,Walker-1982[47],
