ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
138A-alt,alt,Alsatian,138A,Tea,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[517],
138A-ast,ast,Asturian,138A,Tea,Words derived from Min Nan Chinese te,,
138A-bdg,bdg,Badaga,138A,Tea,Words derived from Min Nan Chinese te,Hockings-and-Pilot-Raichoor-1992,
138A-bru,bru,Bru (Eastern),138A,Tea,Words derived from Min Nan Chinese te,Miller-and-Nuan-1974[1],
138A-crh,crh,Chru,138A,Tea,Words derived from Min Nan Chinese te,Fuller-et-al-1974[1],
138A-fli,fli,Ful (Liptako),138A,Tea,Others,De-Wolf-1995,
138A-gml,gml,Gamilaraay,138A,Tea,Words derived from Min Nan Chinese te,Austin-and-Nathan-1998,
138A-grt,grt,Gorontalo,138A,Tea,Words derived from Min Nan Chinese te,Padeta-1977[276],
138A-gdl,gdl,Guadeloupe Creole,138A,Tea,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[762],
138A-hre,hre,Hre,138A,Tea,Words derived from Min Nan Chinese te,Trebilco-et-al-1974[1],
138A-lux,lux,Luxemburgeois,138A,Tea,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[1167],
138A-mol,mol,Moldavian,138A,Tea,Words derived from Sinitic cha,Gajdarzi-and-Baskakov-1973,
138A-pak,pak,Pakanha,138A,Tea,Others,Hamilton-1998,
138A-pro,pro,Provençal,138A,Tea,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[1359],
138A-rbg,rbg,Romani (Burgenland),138A,Tea,Words derived from Min Nan Chinese te,Matras-et-al-2002,
138A-rlo,rlo,Romani (Lovari),138A,Tea,Words derived from Min Nan Chinese te,Matras-et-al-2002,
138A-taq,taq,Taiwanese,138A,Tea,Words derived from Min Nan Chinese te,,
138A-com,com,Comorian,138A,Tea,Words derived from Sinitic cha,Malherbe-and-Rosenberg-1996[739],
138A-keu,keu,Kenyah (Uma' Lung),138A,Tea,Words derived from Min Nan Chinese te,,
138A-lcr,lcr,Lesser Antillean French Creole,138A,Tea,Words derived from Sinitic cha,,
138A-rse,rse,Romani (Sepecides),138A,Tea,Words derived from Sinitic cha,Matras-et-al-2002,
138A-yms,yms,Yemsa,138A,Tea,Words derived from Sinitic cha,Lamberti-1993b,
138A-inu,inu,Iñupiaq,138A,Tea,Others,Webster-and-Zibell-nd,
138A-nyl,nyl,Nyelâyu,138A,Tea,Words derived from Min Nan Chinese te,Ozanne-Rivierre-1998,
138A-rmc,rmc,Romansch,138A,Tea,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[1372],
138A-brj,brj,Burji,138A,Tea,Words derived from Sinitic cha,Sasse-1982,
138A-krm,krm,Karaim,138A,Tea,Words derived from Sinitic cha,Kowalski-1929,
