ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
53A-aci,aci,Achí,53A,Ordinal Numerals,"First, two-th, three-th",Lopez-and-Iboy-1992[95],
53A-fea,fea,Frisian (Eastern),53A,Ordinal Numerals,"First, two-th, three-th",Fort-2001[417-418],
53A-fno,fno,Frisian (North),53A,Ordinal Numerals,"First, second, three-th",Wilts-1999[147],
53A-gbc,gbc,Guinea Bissau Crioulo,53A,Ordinal Numerals,"First, second, three-th",Scantamburlo-1981[48],
53A-izh,izh,Izhor,53A,Ordinal Numerals,"First, second, three-th",Laanest-1982[187-188],
53A-ksu,ksu,Kashubian,53A,Ordinal Numerals,"First, second, three-th",Lorentz-1971[30-34],
53A-lge,lge,Low German,53A,Ordinal Numerals,"First, two-th, three-th",Lindow-et-al-1998[198-199],
53A-mqc,mqc,Martinique Creole,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Bernabe-1983[713-715],
53A-pcm,pcm,Pocomam,53A,Ordinal Numerals,"First, two-th, three-th",Santos-Nicolas-et-al-1997[136-137],
53A-pri,pri,Príncipense,53A,Ordinal Numerals,"First, two, three",Gunther-1973[63-64],
53A-vep,vep,Veps,53A,Ordinal Numerals,"First, second, three-th",Laanest-1982[187-188],
53A-bsm,bsm,Bislama,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Guy-1974b[27-28],
53A-ldn,ldn,Ladin,53A,Ordinal Numerals,"First, second, three-th",Alton-1968[26],
53A-les,les,Lese,53A,Ordinal Numerals,"First, two-th, three-th",Vorbichler-1965[95-98],
53A-mjk,mjk,Manjaku,53A,Ordinal Numerals,"First, two-th, three-th",Buis-1990[32],
53A-srl,srl,Sorbian (Lower),53A,Ordinal Numerals,"First, second, three-th",Janas-1976[143 and 165],
53A-frw,frw,Frisian (Western),53A,Ordinal Numerals,"First, two-th, three-th",Bangma-1992[12],
53A-glc,glc,Galician,53A,Ordinal Numerals,"First, second, three-th",Carballo-Calero-1979[200],
53A-gre,gre,Greenlandic (East),53A,Ordinal Numerals,"First, second, three-th",Robbe-and-Dorais-1986a[117-119],
53A-ktt,ktt,Kott,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Werner-1997b[70-71],
53A-liv,liv,Liv,53A,Ordinal Numerals,"First, second, three-th",Laanest-1982[187-188],
53A-rmc,rmc,Romansch,53A,Ordinal Numerals,"First, second, three-th",Lausberg-1972[172-183],
53A-ago,ago,Angolar,53A,Ordinal Numerals,"First, two, three",Maurer-1995[47-48],
53A-coi,coi,Chortí,53A,Ordinal Numerals,"First, second, three-th",Perez-Martinez-1994[85],
53A-cog,cog,Cogui,53A,Ordinal Numerals,Various,Preuss-1926[362-364],
53A-lno,lno,Ladino,53A,Ordinal Numerals,"First, second, three-th",Hetzer-2001[26],
53A-mly,mly,Malay,53A,Ordinal Numerals,"First, two-th, three-th",Dodds-1980[34 and 65-66],
53A-orb,orb,Oromo (Boraana),53A,Ordinal Numerals,"First, two-th, three-th",Stroomer-1995,
53A-qec,qec,Quechua (Ecuadorean),53A,Ordinal Numerals,"First/one-th, two-th, three-th",Catta-1987[66-67],
53A-sey,sey,Seychelles Creole,53A,Ordinal Numerals,"First, two-th, three-th",Bollee-1977[39-41],
53A-ssh,ssh,Shinassha,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Lamberti-1993a[107-111],
53A-col,col,Chol,53A,Ordinal Numerals,"First, two-th, three-th",Warkentin-and-Scott-1980[107-13],
53A-her,her,Herero,53A,Ordinal Numerals,"First, two-th, three-th",Meinhof-1909[22-28],
53A-kwe,kwe,Kanjobal (Western),53A,Ordinal Numerals,"First, two-th, three-th",Zavala-1992[129-30],
53A-kug,kug,Kunming,53A,Ordinal Numerals,"One-th, two-th, three-th",Gui-2000[39],
53A-kwr,kwr,Kwamera,53A,Ordinal Numerals,"One-th, two-th, three-th",Lindstrom-and-Lynch-1994[16],
53A-mlc,mlc,Malacca Creole,53A,Ordinal Numerals,"One-th, two-th, three-th",Baxter-1988[48 and 108],
53A-owc,owc,Oromo (West-Central),53A,Ordinal Numerals,"First/one-th, two-th, three-th",Griefenow-Mewis-and-Bitima-1994[37 and 106],
53A-grn,grn,Gurenne,53A,Ordinal Numerals,"First, two-th, three-th",Rapp-1966[41 and 83],
53A-krl,krl,Karelian,53A,Ordinal Numerals,"First, second, three-th",Laanest-1982[187-188],
53A-occ,occ,Occitan,53A,Ordinal Numerals,"First, second, three-th",Nouvel-1975[1-16],
53A-pap,pap,Papiamentu,53A,Ordinal Numerals,"First, two-th, three-th",Maurer-1988[39-40],
53A-sou,sou,Sorbian (Upper),53A,Ordinal Numerals,"First, second, three-th",Fasske-1981[339 and 504-519],
53A-bub,bub,Bubi,53A,Ordinal Numerals,"First, two, three",Abad-1928[40-43],
53A-crg,crg,Chiriguano,53A,Ordinal Numerals,"First, second, three-th",Dietrich-1986,
53A-kwm,kwm,Kwami,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Leger-1994[188-192],
53A-mah,mah,Mari (Hill),53A,Ordinal Numerals,"First/one-th, two-th, three-th",Alhoniemi-1993[91-95],
53A-mxa,mxa,Mixtec (Atatlahuca),53A,Ordinal Numerals,"First/one-th, two-th, three-th",Alexander-1980[73-75],
53A-qay,qay,Quechua (Ayacucho),53A,Ordinal Numerals,"First/one-th, two-th, three-th",Hartmann-1987[65-68],
53A-cch,cch,Chocho,53A,Ordinal Numerals,"First, two-th, three-th",Veerman-Leichsenring-2000[33-34],
53A-hcr,hcr,Haitian Creole,53A,Ordinal Numerals,"First, two-th, three-th",Sylvain-1979[73],
53A-oix,oix,Otomí (Ixtenco),53A,Ordinal Numerals,"First, two-th, three-th",Lastra-1998,
53A-toj,toj,Tojolabal,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Lenkersdorf-1994[211-217],
53A-kaz,kaz,Kazakh,53A,Ordinal Numerals,"One-th, two-th, three-th",Kirchner-1998a[323-324],
53A-bnk,bnk,Bankon,53A,Ordinal Numerals,"First, two-th, three-th",Spellenberg-1969[36-38],
53A-far,far,Faroese,53A,Ordinal Numerals,"First, second, three-th",Andreasen-and-Dahl-1998[144-146],
53A-kod,kod,Kodava,53A,Ordinal Numerals,"One-th, two-th, three-th",Ebert-1996[35-36],
53A-msh,msh,Marshallese,53A,Ordinal Numerals,"One-th, two-th, three-th",Bender-1993[112],
53A-ixi,ixi,Ixil,53A,Ordinal Numerals,"First, two-th, three-th",Poma-and-Cruz-1996[153-154],
53A-kji,kji,Kurmanji,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Lescot-and-Khan-1986[189-193],
53A-svk,svk,Slovak,53A,Ordinal Numerals,"First, second, three-th",Balaz-and-Darovec-1978[122 and 159],
53A-tsa,tsa,Tsakhur,53A,Ordinal Numerals,"One-th, two-th, three-th",Schulze-1997[42-43],
53A-gol,gol,Gola,53A,Ordinal Numerals,"First, two-th, three-th",Koroma-1994[52-53],
53A-psj,psj,Popoloca (San Juan Atzingo),53A,Ordinal Numerals,"First, two-th, three-th",Krumholz-et-al-1995[321],
53A-rka,rka,Romani (Kalderash),53A,Ordinal Numerals,"First/one-th, two-th, three-th",Boretzky-1994[58],
53A-zaz,zaz,Zazaki,53A,Ordinal Numerals,"First, two-th, three-th",Selcan-1998[587-604],
53A-kek,kek,K'ekchí,53A,Ordinal Numerals,"First, two-th, three-th",Tzul-and-Tzimaj-Cacao-1997[81-82],
53A-afr,afr,Afrikaans,53A,Ordinal Numerals,"First, two-th, three-th",Donaldson-1993[420-4],
53A-nob,nob,Nobiin,53A,Ordinal Numerals,"First, two-th, three-th",Werner-1987[108-110],
53A-tpi,tpi,Tok Pisin,53A,Ordinal Numerals,"One-th, two-th, three-th",Mosel-1980[61-64],
53A-dua,dua,Duala,53A,Ordinal Numerals,"First, two-th, three-th",Meinhof-1912[28 and 38],
53A-kur,kur,Kurukh,53A,Ordinal Numerals,"First, two-th, three-th",Hahn-1900[85],
53A-nog,nog,Noghay,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Csato-and-Karakoc-1998[337],
53A-vot,vot,Votic,53A,Ordinal Numerals,"First, second, three-th",Laanest-1982[187-188],
53A-mmv,mmv,Mamvu,53A,Ordinal Numerals,"First, two-th, three-th",Vorbichler-1971[230-233],
53A-sap,sap,Sapuan,53A,Ordinal Numerals,"One, two, three",Jacq-and-Sidwell-1999[29-31],
53A-sus,sus,Susu,53A,Ordinal Numerals,"First, two-th, three-th",Friedlander-1974[83-84],
53A-pia,pia,Piaroa,53A,Ordinal Numerals,Various,Krisologo-1976[113-114],
53A-tkm,tkm,Turkmen,53A,Ordinal Numerals,"One-th, two-th, three-th",Schonig-1998b[265],
53A-zya,zya,Zapotec (Yatzachi),53A,Ordinal Numerals,"First/one-th, two-th, three-th",Butler-1980[211-213],
53A-kms,kms,Kamass,53A,Ordinal Numerals,"First, two-th, three-th",Kunnap-1999b[30],
53A-srd,srd,Sardinian,53A,Ordinal Numerals,"One-th, two-th, three-th",Lausberg-1972[172-183],
53A-cak,cak,Cakchiquel,53A,Ordinal Numerals,"First, two-th, three-th",Garcia-Matzar-et-al-1992[90-91],
53A-blr,blr,Belorussian,53A,Ordinal Numerals,"First, second, three-th",Pashkevich-1978,
53A-nym,nym,Nyamwezi,53A,Ordinal Numerals,"First, two-th, three-th",Maganga-and-Schadeberg-1992[83-85],
53A-uyg,uyg,Uyghur,53A,Ordinal Numerals,"One-th, two-th, three-th",Hahn-1991[594],
53A-ale,ale,Aleut,53A,Ordinal Numerals,"First, two-th, three-th",Bergsland-1994[570-571],
53A-kuv,kuv,Kuvi,53A,Ordinal Numerals,"First/one-th, two-th, three-th",Reddy-1979[69-70],
53A-bak,bak,Baka (in Cameroon),53A,Ordinal Numerals,"First, two-th, three-th",Kilian-Hatz-1995[101-104],
53A-mcd,mcd,Macedonian,53A,Ordinal Numerals,"First, second, three-th",Foulon-Hristova-1997[105-111],
53A-tzo,tzo,Tzotzil,53A,Ordinal Numerals,"First, two-th, three-th",Cowan-1969;Jacobs-and-Longacre-1967,
53A-wly,wly,Wolaytta,53A,Ordinal Numerals,"First, two-th, three-th",Lamberti-and-Sottile-1997,
53A-abn,abn,Arabana,53A,Ordinal Numerals,None,Hercus-1994,
53A-cem,cem,Cèmuhî,53A,Ordinal Numerals,"One-th, two-th, three-th",Rivierre-1980[150 and 222-223],
53A-dmi,dmi,Dumi,53A,Ordinal Numerals,None,van-Driem-1993[87-89],
53A-koi,koi,Koiari,53A,Ordinal Numerals,None,Dutton-1996[53],
53A-maw,maw,Maninka (Western),53A,Ordinal Numerals,"First/one-th, two-th, three-th",Friedlander-1992[200-202],
53A-mzc,mzc,Mazatec (Chiquihuitlán),53A,Ordinal Numerals,"First, two-th, three-th",Jamieson-1988[67-69],
53A-guj,guj,Gujarati,53A,Ordinal Numerals,"First, two-th, three-th",Patel-nd[130-134],
53A-mra,mra,Mara,53A,Ordinal Numerals,None,Heath-1981,
53A-kpe,kpe,Kpelle,53A,Ordinal Numerals,"One, two, three",Westermann-and-Melzian-1930[20],
53A-ses,ses,Sesotho,53A,Ordinal Numerals,"First, two-th, three-th",Jacottet-1927,
53A-slb,slb,Saliba (in Papua New Guinea),53A,Ordinal Numerals,"First, two-th, three-th",Mosel-1994a[11],
53A-slo,slo,Slovene,53A,Ordinal Numerals,"First, second, three-th",Jug-Kranjec-1989[59],
53A-grf,grf,Garífuna,53A,Ordinal Numerals,"First, two-th, three-th",,
53A-arw,arw,Armenian (Western),53A,Ordinal Numerals,"First, two-th, three-th",Sakayan-2000[120],
53A-ceb,ceb,Cebuano,53A,Ordinal Numerals,"First, two-th, three-th",Wolff-1967[80-81],
53A-cor,cor,Cora,53A,Ordinal Numerals,"One-th, two-th, three-th",Casad-1985[267-268],
53A-kuo,kuo,Kuot,53A,Ordinal Numerals,"First/one-th, two-th, three-th",,
53A-txj,txj,Totonac (Xicotepec de Juárez),53A,Ordinal Numerals,"One-th, two-th, three-th",Reid-1991[89-92],
53A-xoo,xoo,!Xóõ,53A,Ordinal Numerals,None,Traill-1994,
