ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
136A-wgl,wgl,Waigali,136A,M-T Pronouns,"M-T pronouns, paradigmatic",Morgenstierne-1954,
136A-yna,yna,Yupik (Naukan),136A,M-T Pronouns,No M-T pronouns,Menovshchikov-1975,
136A-brk,brk,Berik,136A,M-T Pronouns,No M-T pronouns,Thimbwat-et-al-1979,
136A-csh,csh,Cashinahua,136A,M-T Pronouns,No M-T pronouns,Cromack-1968,
136A-cjo,cjo,Chichimeca-Jonaz,136A,M-T Pronouns,No M-T pronouns,Lastra-de-Suarez-1984,
136A-cho,cho,Chontal (Highland),136A,M-T Pronouns,No M-T pronouns,Turner-and-Turner-1971,
136A-cin,cin,Chumash (Ineseño),136A,M-T Pronouns,No M-T pronouns,Applegate-1972,
136A-mdk,mdk,Mandinka,136A,M-T Pronouns,No M-T pronouns,Creissels-1983,
136A-ayw,ayw,Ayiwo,136A,M-T Pronouns,No M-T pronouns,Wurm-1981,
136A-nah,nah,Nahali,136A,M-T Pronouns,No M-T pronouns,Kuiper-1962,
136A-xok,xok,Xokleng,136A,M-T Pronouns,No M-T pronouns,Urban-1985,
136A-kot,kot,Kota,136A,M-T Pronouns,No M-T pronouns,Emeneau-1944,
136A-kat,kat,Kâte,136A,M-T Pronouns,No M-T pronouns,Pilhofer-1933,
136A-nat,nat,Natchez,136A,M-T Pronouns,No M-T pronouns,Haas-1975,
136A-ori,ori,Orig,136A,M-T Pronouns,No M-T pronouns,Schadeberg-and-Elias-1979,
136A-tmc,tmc,Timucua,136A,M-T Pronouns,No M-T pronouns,Gatschet-1877,
136A-tpa,tpa,Totonac (Papantla),136A,M-T Pronouns,No M-T pronouns,Levy-Podolsky-1990,
136A-git,git,Gitksan,136A,M-T Pronouns,No M-T pronouns,Rigsby-1986,
136A-iau,iau,Iau,136A,M-T Pronouns,No M-T pronouns,Bateman-1986,
136A-mco,mco,Mixe (Coatlán),136A,M-T Pronouns,No M-T pronouns,Van-Haitsma-and-Van-Haitsma-1976,
136A-cku,cku,Chinook (Upper),136A,M-T Pronouns,No M-T pronouns,Dyk-1933,
136A-gku,gku,Gününa Küne,136A,M-T Pronouns,No M-T pronouns,Casamiquela-1983,
136A-shp,shp,Sahaptin (Northern),136A,M-T Pronouns,No M-T pronouns,Jacobs-1931,
136A-mot,mot,Motuna,136A,M-T Pronouns,No M-T pronouns,Onishi-1994,
136A-shs,shs,Shasta,136A,M-T Pronouns,No M-T pronouns,Silver-1966,
136A-wrn,wrn,Warndarang,136A,M-T Pronouns,No M-T pronouns,Heath-1980b,
136A-ntj,ntj,Ngaanyatjarra,136A,M-T Pronouns,No M-T pronouns,Douglas-1964,
136A-tlf,tlf,Telefol,136A,M-T Pronouns,No M-T pronouns,Healey-1965a,
136A-atk,atk,Atakapa,136A,M-T Pronouns,No M-T pronouns,Swanton-1929,
136A-nai,nai,Nanai,136A,M-T Pronouns,"M-T pronouns, paradigmatic",Avrorin-1959,
136A-ane,ane,Anêm,136A,M-T Pronouns,No M-T pronouns,Thurston-1982,
136A-kri,kri,Kipea,136A,M-T Pronouns,No M-T pronouns,Rodrigues-1999b[201-2 et pass.],
136A-chi,chi,Chimariko,136A,M-T Pronouns,No M-T pronouns,Dixon-1910,
136A-fua,fua,Fula (Cameroonian),136A,M-T Pronouns,"M-T pronouns, paradigmatic",Arnott-1970,
136A-ywl,ywl,Yawelmani,136A,M-T Pronouns,No M-T pronouns,Newman-1946,
136A-pme,pme,Pomo (Eastern),136A,M-T Pronouns,No M-T pronouns,McLendon-1975,
136A-tmr,tmr,Temiar,136A,M-T Pronouns,No M-T pronouns,Benjamin-1976,
136A-wem,wem,Wembawemba,136A,M-T Pronouns,No M-T pronouns,Hercus-1986b,
136A-lda,lda,Luganda,136A,M-T Pronouns,No M-T pronouns,Ashton-et-al-1954,
136A-sul,sul,Sulka,136A,M-T Pronouns,No M-T pronouns,Muller-1916,
136A-bel,bel,Belhare,136A,M-T Pronouns,No M-T pronouns,,
136A-ctm,ctm,Chitimacha,136A,M-T Pronouns,No M-T pronouns,Swadesh-1946b,
136A-dji,dji,Djingili,136A,M-T Pronouns,No M-T pronouns,Chadwick-1975,
136A-diz,diz,Dizi,136A,M-T Pronouns,No M-T pronouns,Allan-1976b,
136A-jiv,jiv,Jivaro,136A,M-T Pronouns,No M-T pronouns,Pellizzaro-1969,
136A-syu,syu,Salt-Yui,136A,M-T Pronouns,"M-T pronouns, paradigmatic",Irwin-1974,
136A-kmb,kmb,Kombai,136A,M-T Pronouns,No M-T pronouns,de-Vries-1989,
136A-nbr,nbr,Ngäbere,136A,M-T Pronouns,No M-T pronouns,Alphonse-1956,
136A-sal,sal,Salinan,136A,M-T Pronouns,No M-T pronouns,Turner-1987,
