ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
30A-bys,bys,Bayso,30A,Number of Genders,Two,Corbett-and-Hayward-1987,
30A-def,def,Defaka,30A,Number of Genders,Three,Jenewari-1983[103-106],
30A-fgu,fgu,Fula (Guinean),30A,Number of Genders,Five or more,Koval-1979,
30A-ylb,ylb,Yulparija,30A,Number of Genders,None,Burridge-1996,
30A-yaz,yaz,Yazgulyam,30A,Number of Genders,Two,"Payne-1989b[429];Efimov-1975[44, 87-88]",
30A-nyh,nyh,Nyiha,30A,Number of Genders,Five or more,Busse-1960[31-38],
30A-pil,pil,Pileni,30A,Number of Genders,None,Naess-2000,
30A-pmc,pmc,Pomo (Central),30A,Number of Genders,None,Mithun-1990,
30A-agw,agw,Alagwa,30A,Number of Genders,Two,Mous-nd,
30A-gdi,gdi,Godié,30A,Number of Genders,Four,Marchese-1988,
30A-ren,ren,Rendille,30A,Number of Genders,Two,Oomen-1981;Pillinger-1989,
30A-tho,tho,Thompson,30A,Number of Genders,None,Thompson-et-al-1996,
30A-smt,smt,Sahaptin (Umatilla),30A,Number of Genders,None,Rigsby-and-Rude-1996,
30A-tsz,tsz,Tsez,30A,Number of Genders,Four,Comrie-and-Polinsky-1999,
30A-tap,tap,Taiap,30A,Number of Genders,Two,Kulick-and-Stroud-1992[206-207],
30A-abo,abo,Arbore,30A,Number of Genders,Two,"Hayward-1984[131-132, 159-184]",
30A-ngg,ngg,Ngan'gityemerri,30A,Number of Genders,Five or more,Reid-1997,
30A-khk,khk,Khakas,30A,Number of Genders,None,Anderson-1998[5],
30A-ork,ork,Orok,30A,Number of Genders,None,Petrova-1967,
30A-saw,saw,Sawu,30A,Number of Genders,None,Walker-1982,
30A-nym,nym,Nyamwezi,30A,Number of Genders,Five or more,Maganga-and-Schadeberg-1992[57-73],
30A-ale,ale,Aleut,30A,Number of Genders,None,Bergsland-1997,
30A-qaf,qaf,Qafar,30A,Number of Genders,Two,Corbett-1991[51-52];Parker-and-Hayward-1985[225],
30A-mny,mny,Margany,30A,Number of Genders,None,Breen-1981a,
30A-wat,wat,Watjarri,30A,Number of Genders,None,Douglas-1981,
30A-abn,abn,Arabana,30A,Number of Genders,None,Hercus-1994,
30A-chi,chi,Chimariko,30A,Number of Genders,None,Dixon-1910,
30A-khl,khl,Khalaj,30A,Number of Genders,None,Doerfer-1988,
30A-cic,cic,Chichewa,30A,Number of Genders,Five or more,Corbett-and-Mtenje-1987,
30A-don,don,Dong,30A,Number of Genders,None,Long-and-Zheng-1998[113],
30A-god,god,Godoberi,30A,Number of Genders,Three,Kibrik-1996,
30A-tvl,tvl,Tuvaluan,30A,Number of Genders,None,Besnier-2000[367],
30A-tot,tot,Totonac (Misantla),30A,Number of Genders,None,MacKay-1991,
30A-lin,lin,Lingala,30A,Number of Genders,Five or more,Toporova-1973[23-36],
30A-djr,djr,Djaru,30A,Number of Genders,None,Tsunoda-1981,
