ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
61A-krf,krf,Korafe,61A,Adjectives without Nouns,Without marking,Farr-1999[73],
61A-rcp,rcp,Russian-Chinese Pidgin (Birobidjan),61A,Adjectives without Nouns,Without marking,,
61A-hok,hok,Hokkien,61A,Adjectives without Nouns,Marked by following word,,
61A-mbg,mbg,Mbugu,61A,Adjectives without Nouns,Without marking,,
61A-lov,lov,Loven,61A,Adjectives without Nouns,Marked by preceding word,,
61A-hmd,hmd,Hmong Daw,61A,Adjectives without Nouns,Without marking,,
61A-nvs,nvs,Nivkh (South Sakhalin),61A,Adjectives without Nouns,Marked by suffix,,
61A-agw,agw,Alagwa,61A,Adjectives without Nouns,Marked by preceding word,,
61A-mks,mks,Makassar,61A,Adjectives without Nouns,Without marking,,
61A-nkk,nkk,Nakkara,61A,Adjectives without Nouns,Without marking,Eather-1990,
61A-luc,luc,Lucazi,61A,Adjectives without Nouns,Without marking,Fleisch-2001,
61A-wir,wir,Wirangu,61A,Adjectives without Nouns,Without marking,Hercus-1999a[42],
61A-kwz,kwz,Kwaza,61A,Adjectives without Nouns,Marked by suffix,,
61A-bal,bal,Balinese,61A,Adjectives without Nouns,Marked by preceding word,,
61A-gaa,gaa,Gaagudju,61A,Adjectives without Nouns,Without marking,Harvey-1992,
61A-vaf,vaf,Vafsi,61A,Adjectives without Nouns,Without marking,,
61A-gav,gav,Gavião,61A,Adjectives without Nouns,Marked by prefix,Moore-1984,
61A-myn,myn,Ma'anyan,61A,Adjectives without Nouns,Marked by preceding word,Kawi-et-al-1984[73-74],
61A-pnr,pnr,Panare,61A,Adjectives without Nouns,Without marking,,
61A-stl,stl,Santali,61A,Adjectives without Nouns,Marked by suffix,Neukom-2001,
61A-aml,aml,Ambae (Lolovoli Northeast),61A,Adjectives without Nouns,Marked by suffix,Hyslop-2001,
61A-mmb,mmb,Mangap-Mbula,61A,Adjectives without Nouns,Without marking,"Ross-1998[98-99, citing Bugenhgen 1995:86]",
61A-ura,ura,Ura,61A,Adjectives without Nouns,Without marking,Crowley-1999,
61A-drg,drg,Dargwa,61A,Adjectives without Nouns,Without marking,,
61A-jam,jam,Jaminjung,61A,Adjectives without Nouns,Without marking,,
61A-hpd,hpd,Hup,61A,Adjectives without Nouns,Marked by prefix,,
61A-yng,yng,Yingkarta,61A,Adjectives without Nouns,Without marking,Dench-1998,
61A-lil,lil,Lillooet,61A,Adjectives without Nouns,Without marking,Matthewson-1998[217],
61A-tnn,tnn,Tunen,61A,Adjectives without Nouns,Without marking,,
61A-wat,wat,Watjarri,61A,Adjectives without Nouns,Without marking,Douglas-1981[196-272],
61A-cem,cem,Cèmuhî,61A,Adjectives without Nouns,Marked by suffix,"Ross-1998[103-104, citing Rivierre 1994]",
61A-jav,jav,Javanese,61A,Adjectives without Nouns,Marked by preceding word,,
61A-cba,cba,Chumash (Barbareño),61A,Adjectives without Nouns,Marked by prefix,,
61A-ses,ses,Sesotho,61A,Adjectives without Nouns,Without marking,Guma-1971[94-95],
61A-naj,naj,Neo-Aramaic (Arbel Jewish),61A,Adjectives without Nouns,Marked by preceding word,Khan-1999,
61A-yes,yes,Yessan-Mayo,61A,Adjectives without Nouns,Without marking,Foreman-1974[58],
61A-bel,bel,Belhare,61A,Adjectives without Nouns,Marked by suffix,,
61A-brn,brn,Burunge,61A,Adjectives without Nouns,Marked by preceding word,,
61A-min,min,Minangkabau,61A,Adjectives without Nouns,Without marking,,
61A-mos,mos,Mosetén,61A,Adjectives without Nouns,Without marking,,
61A-gum,gum,Gumbaynggir,61A,Adjectives without Nouns,Without marking,Eades-1979[271-272],
61A-aly,aly,Alyawarra,61A,Adjectives without Nouns,Without marking,Yallop-1992[123],
61A-taw,taw,Tawala,61A,Adjectives without Nouns,Without marking,Ezard-1997[145],
61A-bae,bae,Baré,61A,Adjectives without Nouns,Without marking,Aikhenvald-1996[40],
61A-lai,lai,Lai,61A,Adjectives without Nouns,Marked by mixed or other strategies,,
61A-tam,tam,Tamang (Eastern),61A,Adjectives without Nouns,Without marking,Mazaudon-1976[9],
61A-tvo,tvo,Tatar,61A,Adjectives without Nouns,Without marking,,
61A-amr,amr,Arabic (Moroccan),61A,Adjectives without Nouns,Without marking,Harrell-et-al-1965[72-73],
61A-ara,ara,Arawak,61A,Adjectives without Nouns,Marked by suffix,,
61A-tid,tid,Tidore,61A,Adjectives without Nouns,Marked by preceding word,,
61A-ava,ava,Avar,61A,Adjectives without Nouns,Without marking,,
61A-ngz,ngz,Ngizim,61A,Adjectives without Nouns,Without marking,,
61A-hat,hat,Hatam,61A,Adjectives without Nouns,Marked by prefix,Reesink-1999[46],
61A-mrg,mrg,Margi,61A,Adjectives without Nouns,Without marking,Hoffmann-1963[69-70],
61A-nan,nan,Nandi,61A,Adjectives without Nouns,Marked by preceding word,Creider-nd[9],
61A-dyi,dyi,Dyirbal,61A,Adjectives without Nouns,Without marking,Dixon-1972[61],
61A-kch,kch,Koyra Chiini,61A,Adjectives without Nouns,Marked by prefix,"Heath-1999b[73, 87]",
61A-ood,ood,O'odham,61A,Adjectives without Nouns,Without marking,Saxton-1982[202],
61A-cnt,cnt,Cantonese,61A,Adjectives without Nouns,Marked by following word,,
61A-alb,alb,Albanian,61A,Adjectives without Nouns,Marked by preceding word,,
61A-kyl,kyl,Kayah Li (Eastern),61A,Adjectives without Nouns,Marked by mixed or other strategies,,
61A-nbd,nbd,Nubian (Dongolese),61A,Adjectives without Nouns,Without marking,Armbruster-1960[341],
61A-sml,sml,Semelai,61A,Adjectives without Nouns,Marked by prefix,,
61A-bkr,bkr,Batak (Karo),61A,Adjectives without Nouns,Marked by preceding word,Woollams-1996,
61A-iri,iri,Irish,61A,Adjectives without Nouns,Marked by preceding word,Caoimhin-P-ODonnaile-pc-cited-in-Gil-1994[36],
61A-yim,yim,Yimas,61A,Adjectives without Nouns,Without marking,Foley-1991[426],
61A-yid,yid,Yidiny,61A,Adjectives without Nouns,Without marking,Dixon-1977a[250],
61A-irq,irq,Iraqw,61A,Adjectives without Nouns,Marked by preceding word,,
61A-shk,shk,Shipibo-Konibo,61A,Adjectives without Nouns,Without marking,,
61A-epe,epe,Epena Pedee,61A,Adjectives without Nouns,Marked by mixed or other strategies,Harms-1994,
61A-hzb,hzb,Hunzib,61A,Adjectives without Nouns,Marked by suffix,van-den-Berg-1995[57],
61A-ing,ing,Ingush,61A,Adjectives without Nouns,Marked by suffix,,
61A-mau,mau,Maung,61A,Adjectives without Nouns,Without marking,Capell-and-Hinch-1970,
