ID,Language_ID,Language_name,Parameter_ID,Parameter_name,Value,Source,Comment
74A-goj,goj,Gojri,74A,Situational Possibility,Affixes on verbs,Sharma-1982b[188],
74A-fue,fue,Futuna (East),74A,Situational Possibility,Verbal constructions,,
74A-tal,tal,Talinga,74A,Situational Possibility,Affixes on verbs,Paluku-1998[220],
74A-tor,tor,Toratán,74A,Situational Possibility,Verbal constructions,Himmelmann-and-Wolf-1999[42],
74A-kui,kui,Kui (in India),74A,Situational Possibility,Verbal constructions,Winfield-1928[125],
74A-far,far,Faroese,74A,Situational Possibility,Verbal constructions,"Barnes-and-Weyhe-1994[205, 210f.]",
74A-smt,smt,Sahaptin (Umatilla),74A,Situational Possibility,Affixes on verbs,,
74A-rka,rka,Romani (Kalderash),74A,Situational Possibility,Verbal constructions,Boretzky-1994[137],
74A-bal,bal,Balinese,74A,Situational Possibility,Verbal constructions,Barber-1977[328],
74A-mdg,mdg,Mundang,74A,Situational Possibility,Verbal constructions,Elders-2000[349],
74A-vot,vot,Votic,74A,Situational Possibility,Verbal constructions,Ariste-1997[75],
74A-zya,zya,Zapotec (Yatzachi),74A,Situational Possibility,Verbal constructions,Butler-1980[151],
74A-run,run,Runga,74A,Situational Possibility,Affixes on verbs,Nougayrol-1989[65],
74A-nma,nma,Naga (Mao),74A,Situational Possibility,Other kinds of markers,"Giridhar-1994[306-308, 325]",
74A-mcd,mcd,Macedonian,74A,Situational Possibility,Verbal constructions,,
74A-pba,pba,Pima Bajo,74A,Situational Possibility,Verbal constructions,Estrada-Fernandez-1996[34],
74A-ngt,ngt,Naga (Tangkhul),74A,Situational Possibility,Affixes on verbs,Arokianathan-1987[80f.],
74A-fua,fua,Fula (Cameroonian),74A,Situational Possibility,Affixes on verbs,Arnott-1970[300],
74A-meh,meh,Mehri,74A,Situational Possibility,Verbal constructions,Wagner-1953[128],
74A-tvl,tvl,Tuvaluan,74A,Situational Possibility,Verbal constructions,Besnier-2000[500-503],
74A-slo,slo,Slovene,74A,Situational Possibility,Verbal constructions,Derbyshire-1993[108-110],
74A-hmi,hmi,Huitoto (Minica),74A,Situational Possibility,Affixes on verbs,Minor-et-al-1982[53],
74A-lin,lin,Lingala,74A,Situational Possibility,Verbal constructions,,
74A-kol,kol,Kolami,74A,Situational Possibility,Verbal constructions,Subrahmanyam-1998[321],
74A-mie,mie,Mien,74A,Situational Possibility,Verbal constructions,Court-1985[245],
74A-tbu,tbu,Tubu,74A,Situational Possibility,Verbal constructions,"Le-Coeur-and-Le-Coeur-1956[100, 128];Lukas-1953[106]",
74A-kam,kam,Kambera,74A,Situational Possibility,Verbal constructions,"Klamer-1998[102, 121]",
74A-mai,mai,Maithili,74A,Situational Possibility,Verbal constructions,"Yadav-1996[212-215, 232]",
74A-mde,mde,Mende,74A,Situational Possibility,Verbal constructions,Aginsky-1935[66f.],
